1999,Fri.,,10/2/1998,7:00 ET,Windsor,,,Windsor,2,@,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,3,,,EX,Box ,,
1999,Fri.,,10/2/1998,7:00 ET,Western Ontario,,,Western Ontario,3,@,Miami,miami,/team/miami/mens-hockey/,Miami,4,,,EX,Box ,,
1999,Fri.,,10/2/1998,7:00 ET,Wilfrid Laurier,,,Wilfrid Laurier,4,@,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,7,,,EX,Box ,,
1999,Sat.,,10/3/1998,7:35 CT,Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,Notre Dame,2,@,Wisconsin,wisconsin,/team/wisconsin/mens-hockey/,Wisconsin,1,,,NC,Box ,,
1999,Sat.,,10/3/1998,4:00 ET,Western Ontario,,,Western Ontario,1,@,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,6,,,EX,Box ,,
1999,Sat.,,10/3/1998,7:00 ET,Windsor,,,Windsor,2,@,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,5,,,EX,Box ,,
1999,Sat.,,10/3/1998,7:00 ET,Guelph,,,Guelph,1,@,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,3,,,EX,Box ,,
1999,Sat.,,10/3/1998,3:00 ET,Wilfrid Laurier,,,Wilfrid Laurier,3,@,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,1,,,EX,Box ,,
1999,Fri.,,10/9/1998,7:00 ET,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,4,@,Miami,miami,/team/miami/mens-hockey/,Miami,2,,,CC,Box ,,
1999,Fri.,,10/9/1998,7:00 ET,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,2,@,Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,Notre Dame,4,,,CC,Box ,,
1999,Fri.,,10/9/1998,7:00 ET,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,3,@,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,1,,,CC,Box ,,
1999,Fri.,,10/9/1998,7:35 ET,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,8,@,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,2,,,NC,Box ,,
1999,Fri.,,10/9/1998,4:00 CT,Boston College,boston-college,/team/boston-college/mens-hockey/,Boston College,4,vs.,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,3,2 OT,,NC,Box ,,
1999,Fri.,,10/9/1998,7:00 CT,St. Lawrence,st-lawrence,/team/st-lawrence/mens-hockey/,St. Lawrence,6,@,Minnesota,minnesota,/team/minnesota/mens-hockey/,Minnesota,4,,,NC,Box ,,
1999,Fri.,,10/9/1998,7:00 ET,Brock,,,Brock,2,@,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,1,OT,,EX,,,
1999,Fri.,,10/9/1998,7:00 ET,Windsor,,,Windsor,3,@,Northeastern,northeastern,/team/northeastern/mens-hockey/,Northeastern,5,,,EX,Box ,,
1999,Fri.,,10/9/1998,7:00 ET,Concordia,,,Concordia,0,@,Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,Massachusetts,4,,,EX,Box ,,
1999,Sat.,,10/10/1998,7:00 ET,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,5,@,Miami,miami,/team/miami/mens-hockey/,Miami,5,OT,,CC,Box ,,
1999,Sat.,,10/10/1998,7:00 ET,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,1,@,Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,Notre Dame,7,,,CC,Box ,,
1999,Sat.,,10/10/1998,7:00 ET,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,0,@,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,3,,,NC,Box ,,
1999,Sat.,,10/10/1998,8:00 CT,Boston College,boston-college,/team/boston-college/mens-hockey/,Boston College,3,vs.,St. Lawrence,st-lawrence,/team/st-lawrence/mens-hockey/,St. Lawrence,2,,,NC,Box ,,
1999,Sat.,,10/10/1998,1:05 AT,Mankato State,mankato-state,/team/mankato-state/mens-hockey/,Mankato State,4,@,Alaska-Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska-Anchorage,3,,,NC,Box ,,
1999,Sat.,,10/10/1998,5:00 CT,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,3,@,Minnesota,minnesota,/team/minnesota/mens-hockey/,Minnesota,4,,,NC,Box ,,
1999,Sat.,,10/10/1998,7:00 ET,Windsor,,,Windsor,3,@,Boston University,boston-university,/team/boston-university/mens-hockey/,Boston University,9,,,EX,Box ,,
1999,Sat.,,10/10/1998,7:30 ET,Brock,,,Brock,5,@,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,2,,,EX,,,
1999,Sat.,,10/10/1998,8:00 ET,Concordia,,,Concordia,1,@,New Hampshire,new-hampshire,/team/new-hampshire/mens-hockey/,New Hampshire,6,,,EX,,,
1999,Sun.,,10/11/1998,5:00 ET,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,0,@,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,2,,,CC,Box ,,
1999,Sun.,,10/11/1998,5:05 AT,Mankato State,mankato-state,/team/mankato-state/mens-hockey/,Mankato State,5,@,Alaska-Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska-Anchorage,2,,,NC,Box ,,
1999,Tue.,,10/13/1998,7:00 ET,Western Ontario,,,Western Ontario,0,@,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,5,,,EX,Box ,,
1999,Thu.,,10/15/1998,7:05 MT,Calgary,,,Calgary,3,@,Denver,denver,/team/denver/mens-hockey/,Denver,7,,,EX,,,
1999,Fri.,,10/16/1998,7:00 ET,Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,Notre Dame,5,@,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,3,,,CC,Box ,,
1999,Fri.,,10/16/1998,7:00 ET,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,4,@,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,1,,,CC,Box ,,
1999,Fri.,,10/16/1998,7:00 ET,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,1,@,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,1,OT,,CC,Box ,,
1999,Fri.,,10/16/1998,,Miami,miami,/team/miami/mens-hockey/,Miami,2,@,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,3,,,CC,Box ,,
1999,Fri.,,10/16/1998,7:05 CT,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/mens-hockey/,Minnesota-Duluth,2,@,Minnesota,minnesota,/team/minnesota/mens-hockey/,Minnesota,2,OT,,WC,Box ,,
1999,Fri.,,10/16/1998,7:35 CT,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,2,@,Wisconsin,wisconsin,/team/wisconsin/mens-hockey/,Wisconsin,1,,,WC,Box ,,
1999,Fri.,,10/16/1998,7:00 ET,Northeastern,northeastern,/team/northeastern/mens-hockey/,Northeastern,4,@,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,2,,,NC,Box ,,
1999,Fri.,,10/16/1998,7:30 ET,Bentley,bentley,/team/bentley/mens-hockey/,Bentley,2,@,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,6,,,NC,Box ,,
1999,Fri.,,10/16/1998,7:05 AT,Alaska-Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska-Anchorage,4,@,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,5,OT,,NC,Box ,,
1999,Fri.,,10/16/1998,7:00 ET,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,5,@,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,6,OT,,NC,Box ,,
1999,Fri.,,10/16/1998,7:35 CT,Maine,maine,/team/maine/mens-hockey/,Maine,7,@,Nebraska-Omaha,nebraska-omaha,/team/nebraska-omaha/mens-hockey/,Nebraska-Omaha,2,,,NC,Box ,,
1999,Fri.,,10/16/1998,7:00 ET,Toronto,,,Toronto,0,@,Boston College,boston-college,/team/boston-college/mens-hockey/,Boston College,8,,,EX,Box ,,
1999,Fri.,,10/16/1998,7:35 MT,Calgary,,,Calgary,5,@,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,6,,,EX,Box ,,
1999,Fri.,,10/16/1998,7:00 ET,Penn State,,,Penn State,1,@,Holy Cross,holy-cross,/team/holy-cross/mens-hockey/,Holy Cross,2,OT,,EX,,,
1999,Fri.,,10/16/1998,7:00 ET,Ottawa,,,Ottawa,1,@,Massachusetts-Lowell,umass-lowell,/team/umass-lowell/mens-hockey/,Massachusetts-Lowell,7,,,EX,Box ,,
1999,Sat.,,10/17/1998,7:00 ET,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,2,@,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,4,,,CC,Box ,,
1999,Sat.,,10/17/1998,7:00 ET,Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,Notre Dame,4,@,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,3,,,CC,Box ,,
1999,Sat.,,10/17/1998,,Miami,miami,/team/miami/mens-hockey/,Miami,2,@,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,5,,,CC,Box ,,
1999,Sat.,,10/17/1998,7:05 CT,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/mens-hockey/,Minnesota-Duluth,1,@,Minnesota,minnesota,/team/minnesota/mens-hockey/,Minnesota,3,,,WC,Box ,,
1999,Sat.,,10/17/1998,7:35 CT,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,2,@,Wisconsin,wisconsin,/team/wisconsin/mens-hockey/,Wisconsin,3,,,WC,Box ,,
1999,Sat.,,10/17/1998,7:00 ET,Northeastern,northeastern,/team/northeastern/mens-hockey/,Northeastern,3,@,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,5,,,NC,Box ,,
1999,Sat.,,10/17/1998,7:30 ET,Bentley,bentley,/team/bentley/mens-hockey/,Bentley,4,@,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,5,,,NC,Box ,,
1999,Sat.,,10/17/1998,7:00 ET,Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,Massachusetts,1,@,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,3,,,NC,Box ,,
1999,Sat.,,10/17/1998,7:00 ET,Boston University,boston-university,/team/boston-university/mens-hockey/,Boston University,3,@,Rensselaer,rensselaer,/team/rensselaer/mens-hockey/,Rensselaer,4,OT,,NC,Box ,,
1999,Sat.,,10/17/1998,7:35 AT,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,1,@,Alaska-Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska-Anchorage,3,,,NC,Box ,,
1999,Sat.,,10/17/1998,7:00 ET,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,2,@,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,1,,,NC,Box ,,
1999,Sat.,,10/17/1998,7:05 CT,Maine,maine,/team/maine/mens-hockey/,Maine,3,@,Nebraska-Omaha,nebraska-omaha,/team/nebraska-omaha/mens-hockey/,Nebraska-Omaha,0,,,NC,Box ,,
1999,Sat.,,10/17/1998,7:00 ET,New Hampshire,new-hampshire,/team/new-hampshire/mens-hockey/,New Hampshire,4,@,Vermont,vermont,/team/vermont/mens-hockey/,Vermont,3,,,NC,Box ,,
1999,Sat.,,10/17/1998,7:00 ET,Ottawa,,,Ottawa,0,@,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,6,,,EX,Box ,,
1999,Sat.,,10/17/1998,7:00 ET,Toronto,,,Toronto,0,@,Providence,providence,/team/providence/mens-hockey/,Providence,8,,,EX,Box ,,
1999,Sat.,,10/17/1998,,Penn State,,,Penn State,6,@,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,1,,,EX,,,
1999,Sun.,,10/18/1998,2:00 MT,Calgary,,,Calgary,4,@,Air Force,air-force,/team/air-force/mens-hockey/,Air Force,4,OT,,EX,,,
1999,Thu.,,10/22/1998,7:00 ET,Massachusetts-Lowell,umass-lowell,/team/umass-lowell/mens-hockey/,Massachusetts-Lowell,4,@,Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,Massachusetts,3,OT,,HE,Box ,,
1999,Fri.,,10/23/1998,7:00 ET,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,7,@,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,1,,,CC,Box ,,
1999,Fri.,,10/23/1998,7:00 ET,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,0,@,Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,Notre Dame,3,,,CC,Box ,,
1999,Fri.,,10/23/1998,7:00 AT,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,6,@,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,1,,,CC,Box ,,
1999,Fri.,,10/23/1998,5:00 ET,Quinnipiac College,quinnipiac-college,/team/quinnipiac-college/mens-hockey/,Quinnipiac College,5,vs.,Iona,iona,/team/iona/mens-hockey/,Iona,1,,,MA,Box ,,
1999,Fri.,,10/23/1998,7:35 ET,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,3,@,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,1,,,WC,Box ,,
1999,Fri.,,10/23/1998,7:05 CT,St. Cloud State,st-cloud-state,/team/st-cloud-state/mens-hockey/,St. Cloud State,0,@,Minnesota,minnesota,/team/minnesota/mens-hockey/,Minnesota,3,,,WC,Box ,,
1999,Fri.,,10/23/1998,7:00 MT,Holy Cross,holy-cross,/team/holy-cross/mens-hockey/,Holy Cross,5,@,Air Force,air-force,/team/air-force/mens-hockey/,Air Force,5,OT,,NC,Box ,,
1999,Fri.,,10/23/1998,,Alabama-Huntsville,alabama-huntsville,/team/alabama-huntsville/mens-hockey/,Alabama-Huntsville,3,@,Army,army,/team/army/mens-hockey/,Army,2,OT,,NC,Box ,,
1999,Fri.,,10/23/1998,8:00 ET,Fairfield,fairfield,/team/fairfield/mens-hockey/,Fairfield,3,vs.,Bentley,bentley,/team/bentley/mens-hockey/,Bentley,7,,,NC,Box ,,
1999,Fri.,,10/23/1998,7:30 ET,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,6,@,Clarkson,clarkson,/team/clarkson/mens-hockey/,Clarkson,5,,,NC,Box ,,
1999,Fri.,,10/23/1998,7:05 MT,Nebraska-Omaha,nebraska-omaha,/team/nebraska-omaha/mens-hockey/,Nebraska-Omaha,1,@,Denver,denver,/team/denver/mens-hockey/,Denver,4,,,NC,Box ,,
