2005,Sat.,,10/2/2004,7:00 ET,US Under-18 Team,,,US Under-18 Team,2,@,Clarkson,clarkson,/team/clarkson/mens-hockey/,Clarkson,2,OT,,EX,Box ,,
2005,Sat.,,10/2/2004,7:00 ET,St. Thomas,,,St. Thomas,2,@,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,5,,,EX,Box ,,
2005,Sat.,,10/2/2004,7:35 ET,Windsor,,,Windsor,1,@,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,12,,,EX,Box ,,
2005,Sat.,,10/2/2004,5:00 ET,St. Francis Xavier,,,St. Francis Xavier,1,@,Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,Massachusetts,2,OT,,EX,Box ,,
2005,Sat.,,10/2/2004,7:05 CT,Manitoba,,,Manitoba,3,@,North Dakota,north-dakota,/team/north-dakota/mens-hockey/,North Dakota,8,,,EX,Box ,Recap,
2005,Sun.,,10/3/2004,2:00 ET,Maine,maine,/team/maine/mens-hockey/,Maine,7,@,Vermont,vermont,/team/vermont/mens-hockey/,Vermont,1,,,NC,Box ,Recap,
2005,Sun.,,10/3/2004,2:05 ET,Windsor,,,Windsor,1,@,Miami,miami,/team/miami/mens-hockey/,Miami,4,,,EX,Box ,,
2005,Sun.,,10/3/2004,7:00 ET,St. Francis Xavier,,,St. Francis Xavier,1,@,Providence,providence,/team/providence/mens-hockey/,Providence,4,,,EX,Box ,,
2005,Sun.,,10/3/2004,4:00 ET,US Under-18 Team,,,US Under-18 Team,2,@,St. Lawrence,st-lawrence,/team/st-lawrence/mens-hockey/,St. Lawrence,3,,,EX,Box ,,
2005,Sun.,,10/3/2004,3:00 ET,St. Thomas,,,St. Thomas,4,@,Massachusetts-Lowell,umass-lowell,/team/umass-lowell/mens-hockey/,Massachusetts-Lowell,4,OT,,EX,Box ,,
2005,Mon.,,10/4/2004,7:05 CT,Manitoba,,,Manitoba,0,@,Nebraska-Omaha,nebraska-omaha,/team/nebraska-omaha/mens-hockey/,Nebraska-Omaha,7,,,EX,,,
2005,Thu.,,10/7/2004,7:35 CT,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/mens-hockey/,Minnesota-Duluth,2,@,Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,Notre Dame,2,OT,,NC,Box ,Recap,
2005,Thu.,,10/7/2004,7:05 MT,Windsor,,,Windsor,0,@,Denver,denver,/team/denver/mens-hockey/,Denver,6,,,EX,Box ,,
2005,Thu.,,10/7/2004,7:05 CT,Calgary,,,Calgary,2,@,Minnesota,minnesota,/team/minnesota/mens-hockey/,Minnesota,7,,,EX,Box ,,
