Adrian,4,2012,"Balas, Kevin",1329723,Fr.,2011-12,,0-0,18,5,3,8,7,22,0,1,0,1,,,,,,,,,
Adrian,4,2012,"Barczuk, Dan",1329715,Jr.,2011-12,,0-0,27,8,7,15,18,50,3,0,4,0,,,,,,,,,
Adrian,4,2012,"Barkwell, Blake",1065448,Sr.,2011-12,,0-0,10,0,1,1,3,6,0,0,0,0,,,,,,,,,
Adrian,4,2012,"Basso, Justin",1329724,Fr.,2011-12,,0-0,27,7,15,22,6,12,3,0,0,0,,,,,,,,,
Adrian,4,2012,"Ciotti, Lukas",1329718,Fr.,2011-12,,0-0,18,7,7,14,9,18,1,0,1,0,,,,,,,,,
Adrian,4,2012,"Clifford, Doug",1329710,Fr.,2011-12,,0-0,4,1,0,1,3,14,1,0,1,0,,,,,,,,,
Adrian,4,2012,"Courtney, Shawn",1065452,Jr.,2011-12,,0-0,23,0,5,5,7,14,0,0,0,0,,,,,,,,,
Adrian,4,2012,"Cousineau, Josh",1173981,So.,2011-12,,0-0,25,11,20,31,22,68,3,0,0,,0,0,0,0,0,,0,,0
Adrian,4,2012,"Dovey, Andrew",1065454,Jr.,2011-12,,0-0,23,7,5,12,3,6,0,0,2,0,,,,,,,,,
Adrian,4,2012,"Gallinger, Kyle",1065450,Jr.,2011-12,,0-0,23,2,4,6,17,42,0,0,1,0,,,,,,,,,
Adrian,4,2012,"Gieseler, Ryan",1329722,Fr.,2011-12,,0-0,26,3,10,13,13,26,1,0,1,0,,,,,,,,,
Adrian,4,2012,"Graham, Zach",1065453,Jr.,2011-12,,0-0,26,15,27,42,14,39,5,0,4,,0,0,0,0,0,,0,,0
Adrian,4,2012,"Gray, Shelby",1329721,Fr.,2011-12,,0-0,26,13,16,29,16,40,6,0,3,0,,,,,,,,,
Adrian,4,2012,"Hamby, James",1329711,Fr.,2011-12,,0-0,13,0,0,0,0,0,0,0,0,0,7,3,0,641,30,2.81,284,0.904,1
Adrian,4,2012,"Heath, Rob",1329717,Fr.,2011-12,,0-0,10,0,4,4,0,0,0,0,0,0,,,,,,,,,
Adrian,4,2012,"Hebebrand, Duston",1329712,Fr.,2011-12,,0-0,22,4,8,12,8,19,1,0,0,0,,,,,,,,,
Adrian,4,2012,"Hughes, Riley",959879,Sr.,2011-12,,0-0,18,0,2,2,3,6,0,0,0,0,,,,,,,,,
Adrian,4,2012,"Lowe, Ryan",1329709,Fr.,2011-12,,0-0,18,2,6,8,3,6,1,0,0,0,,,,,,,,,
Adrian,4,2012,"Principalli, Jordan",1329714,So.,2011-12,,0-0,16,1,3,4,1,2,0,0,0,0,,,,,,,,,
Adrian,4,2012,"Ranalli, Josh",1329720,Fr.,2011-12,,0-0,26,7,8,15,17,37,0,2,0,0,,,,,,,,,
