year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2006,Air Force,721,Maine,380,10/07/2005,1,3,Neutral,"Colorado Springs, CO",-,"1,104"
2006,Air Force,721,Union (NY),727,10/08/2005,9,2,Neutral,"Colorado Springs, CO",-,"2,318"
2006,Air Force,721,Bentley,56,10/14/2005,1,3,Neutral,"Northford, Conn.",-,214
2006,Air Force,721,Rochester Inst.,580,10/15/2005,2,5,Neutral,"Northford, Conn.",-,256
2006,Air Force,721,Denver,183,10/21/2005,2,4,Home,"",-,"2,321"
2006,Air Force,721,Colorado Col.,154,10/22/2005,3,6,Away,"",-,"6,205"
2006,Air Force,721,Bemidji St.,54,10/28/2005,4,3,Home,"",-,"1,523"
2006,Air Force,721,Bemidji St.,54,10/29/2005,1,2,Home,"",-,"1,305"
2006,Air Force,721,Army,725,11/11/2005,0,3,Away,"",-,"2,570"
2006,Air Force,721,Army,725,11/12/2005,3,4,Away,"",1 OT,"2,555"
2006,Air Force,721,Wayne St. (MI),757,12/02/2005,3,4,Home,"",-,"1,596"
2006,Air Force,721,Wayne St. (MI),757,12/03/2005,7,6,Home,"",-,"1,053"
2006,Air Force,721,Rochester Inst.,580,12/30/2005,3,2,Home,"",-,"1,889"
2006,Air Force,721,Rochester Inst.,580,12/31/2005,2,2,Home,"",1 OT,"1,324"
2006,Air Force,721,Ala.-Huntsville,10,01/06/2006,2,3,Away,"",-,"2,757"
2006,Air Force,721,Ala.-Huntsville,10,01/07/2006,3,6,Away,"",-,"1,513"
2006,Air Force,721,Niagara,482,01/13/2006,5,4,Home,"",1 OT,"1,622"
2006,Air Force,721,Niagara,482,01/14/2006,2,7,Home,"",-,"1,327"
2006,Air Force,721,Bemidji St.,54,01/20/2006,2,5,Away,"",-,"1,684"
2006,Air Force,721,Bemidji St.,54,01/21/2006,3,5,Away,"",-,"1,751"
2006,Air Force,721,Robert Morris,579,02/03/2006,2,5,Away,"",-,821
2006,Air Force,721,Robert Morris,579,02/04/2006,2,3,Away,"",-,901
2006,Air Force,721,Niagara,482,02/10/2006,3,2,Away,"",-,"1,017"
2006,Air Force,721,Niagara,482,02/11/2006,2,6,Away,"",-,"1,505"
2006,Air Force,721,Rochester Inst.,580,02/13/2006,3,2,Away,"",1 OT,982
2006,Air Force,721,Ala.-Huntsville,10,02/17/2006,3,1,Home,"",-,"1,017"
2006,Air Force,721,Ala.-Huntsville,10,02/18/2006,5,0,Home,"",-,"1,715"
2006,Air Force,721,Robert Morris,579,02/24/2006,2,3,Home,"",1 OT,"1,869"
2006,Air Force,721,Robert Morris,579,02/25/2006,1,5,Home,"",-,"2,107"
2006,Air Force,721,Wayne St. (MI),757,03/03/2006,3,1,Away,"",-,560
2006,Air Force,721,Wayne St. (MI),757,03/04/2006,5,3,Away,"",-,626
2006,Air Force,721,Robert Morris,579,03/10/2006,3,4,Away,"",-,0
2006,Ala.-Huntsville,10,Maine,380,10/21/2005,1,3,Away,"",-,"5,641"
2006,Ala.-Huntsville,10,Maine,380,10/22/2005,0,4,Away,"",-,"5,641"
2006,Ala.-Huntsville,10,Rochester Inst.,580,11/04/2005,3,2,Away,"",-,"1,423"
2006,Ala.-Huntsville,10,Rochester Inst.,580,11/05/2005,4,1,Away,"",-,"1,753"
2006,Ala.-Huntsville,10,Niagara,482,11/11/2005,5,4,Home,"",-,"1,819"
2006,Ala.-Huntsville,10,Niagara,482,11/12/2005,4,8,Home,"",-,"1,928"
2006,Ala.-Huntsville,10,Robert Morris,579,11/18/2005,0,1,Away,"",-,535
2006,Ala.-Huntsville,10,Robert Morris,579,11/19/2005,6,5,Away,"",-,521
