Air Force,721,2006,"Bader, Matt",325418,Sr.,2005-06,,0-0,32,5,6,11,19,57,1,0,0,0,,,,,,,,,
Air Force,721,2006,"Becker, Bryan",551885,So.,2005-06,,0-0,21,0,1,1,2,4,0,0,0,0,,,,,,,,,
Air Force,721,2006,"Charbonneau, Matt",551886,So.,2005-06,,0-0,32,2,7,9,20,43,2,0,1,0,,,,,,,,,
Air Force,721,2006,"Devoney, Billy",443843,Jr.,2005-06,,0-0,32,4,5,9,8,16,0,0,1,0,,,,,,,,,
Air Force,721,2006,"Ehn, Eric",551887,So.,2005-06,,0-0,32,14,21,35,15,30,4,0,2,0,,,,,,,,,
Air Force,721,2006,"Flynn, Greg",650287,Fr.,2005-06,,0-0,18,0,3,3,9,18,0,0,0,0,,,,,,,,,
Air Force,721,2006,"Foster, Peter",443853,Jr.,2005-06,,0-0,23,0,1,1,2,4,0,0,0,,9,14,0,1243,64,3.09,422,0.868,1
Air Force,721,2006,"Frider, Josh",650288,Fr.,2005-06,,0-0,31,4,3,7,3,6,0,0,0,0,,,,,,,,,
Air Force,721,2006,"Gineo, Brian",443844,Jr.,2005-06,,0-0,32,6,15,21,7,14,4,0,1,0,,,,,,,,,
Air Force,721,2006,"Harper, Ian",551888,So.,2005-06,,0-0,12,0,0,0,3,6,0,0,0,0,2,6,1,663,43,3.89,259,0.858,0
Air Force,721,2006,"Knaeble, Mike",325412,Sr.,2005-06,,0-0,24,3,8,11,7,25,0,1,0,0,,,,,,,,,
Air Force,721,2006,"Mayra, Michael",650289,Fr.,2005-06,,0-0,24,3,13,16,14,39,2,0,0,0,,,,,,,,,
Air Force,721,2006,"Medenwaldt, Jay",443848,Jr.,2005-06,,0-0,32,3,4,7,9,29,0,0,0,0,,,,,,,,,
Air Force,721,2006,"Olson, Brent",650290,Fr.,2005-06,,0-0,22,0,5,5,8,16,0,0,0,0,,,,,,,,,
Air Force,721,2006,"Phillipich, Mike",650291,Fr.,2005-06,,0-0,32,7,8,15,17,34,1,0,1,0,,,,,,,,,
Air Force,721,2006,"Print, Josh",551889,So.,2005-06,,0-0,31,3,7,10,1,2,1,0,0,0,,,,,,,,,
Air Force,721,2006,"Ramsey, Andrew",443845,Jr.,2005-06,,0-0,31,7,16,23,18,47,4,0,0,0,,,,,,,,,
Air Force,721,2006,"Reese, Brian",443846,Jr.,2005-06,,0-0,28,10,8,18,5,10,6,0,1,0,,,,,,,,,
Air Force,721,2006,"Schaffer, Josh",551890,So.,2005-06,,0-0,31,10,13,23,10,20,6,0,2,0,,,,,,,,,
