Adrian,4,2010,"Barkwell, Blake",1065448,So.,2009-10,,0-0,13,3,6,9,3,6,0,0,0,0,,,,,,,,,
Adrian,4,2010,"Courtney, Shawn",1065452,Fr.,2009-10,,0-0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,
Adrian,4,2010,"Crawford, Kyle",1065451,Fr.,2009-10,,0-0,17,4,5,9,7,14,1,0,0,0,,,,,,,,,
Adrian,4,2010,"Cross, Jeremy",881785,Jr.,2009-10,,0-0,4,0,0,0,0,0,0,0,0,0,1,0,0,82,3,2.18,35,0.921,0
Adrian,4,2010,"Dahlinger, Mike",881786,Jr.,2009-10,,0-0,28,13,41,54,21,58,5,0,2,1,,,,,,,,,
Adrian,4,2010,"Dovey, Andrew",1065454,Fr.,2009-10,,0-0,24,5,14,19,6,12,1,0,1,0,,,,,,,,,
Adrian,4,2010,"Fogal, Brad",881788,Jr.,2009-10,,0-0,27,0,2,2,0,0,0,0,0,0,23,4,0,1562,61,2.34,641,0.913,2
Adrian,4,2010,"Frieday, Kyle",959881,Sr.,2009-10,,0-0,21,9,12,21,3,6,1,0,1,0,,,,,,,,,
Adrian,4,2010,"Galia, Zach",881789,Jr.,2009-10,,0-0,1,0,1,1,0,0,0,0,0,0,,,,,,,,,
Adrian,4,2010,"Gallinger, Kyle",1065450,Fr.,2009-10,,0-0,2,1,1,2,2,4,0,0,0,0,,,,,,,,,
Adrian,4,2010,"Gertsakis, Mark",881790,Jr.,2009-10,,0-0,9,0,2,2,2,4,0,0,0,0,,,,,,,,,
Adrian,4,2010,"Graham, Zach",1065453,Fr.,2009-10,,0-0,28,16,27,43,5,10,5,0,3,0,,,,,,,,,
Adrian,4,2010,"Hineman, Bobby",881791,Jr.,2009-10,,0-0,25,2,11,13,8,16,0,0,0,0,,,,,,,,,
Adrian,4,2010,"Hodnicki, Rob",881792,Sr.,2009-10,,0-0,14,0,6,6,2,4,0,0,0,0,,,,,,,,,
Adrian,4,2010,"Houston, Brad",881793,Jr.,2009-10,,0-0,27,20,20,40,22,68,5,0,3,2,,,,,,,,,
Adrian,4,2010,"Hughes, Riley",959879,So.,2009-10,,0-0,7,0,0,0,3,6,0,0,0,0,,,,,,,,,
Adrian,4,2010,"Klaver, Jeremy",881795,Jr.,2009-10,,0-0,28,8,20,28,5,10,3,0,1,0,,,,,,,,,
Adrian,4,2010,"Kuzyk, Sam",881797,Jr.,2009-10,,0-0,28,20,24,44,5,18,9,0,2,2,,,,,,,,,
Adrian,4,2010,"Miller, Eric",881798,Jr.,2009-10,,0-0,24,12,24,36,13,48,3,2,3,0,,,,,,,,,
Adrian,4,2010,"Renaud, Reed",881800,Jr.,2009-10,,0-0,,,,,,,,,,,,,,,,,,,
Adrian,4,2010,"Roman, Eric",959880,Jr.,2009-10,,0-0,22,3,3,6,17,34,0,0,1,0,,,,,,,,,
Adrian,4,2010,"Satterley, Drew",881801,Jr.,2009-10,,0-0,21,2,4,6,18,58,1,0,0,0,,,,,,,,,
Adrian,4,2010,"Skelly, Shawn",881803,Jr.,2009-10,,0-0,27,21,21,42,17,72,6,2,3,1,,,,,,,,,
Adrian,4,2010,"Stansik, Chris",881805,Jr.,2009-10,,0-0,28,8,30,38,13,26,2,1,0,0,,,,,,,,,
Adrian,4,2010,"Stuart, Marc",1000882,So.,2009-10,,0-0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,2,3.94,12,0.857,0
Adrian,4,2010,"Towns, Mike",881806,Jr.,2009-10,,0-0,24,9,9,18,7,14,0,0,0,0,,,,,,,,,
Adrian,4,2010,"Waller, Quinn",881807,Jr.,2009-10,,0-0,28,4,19,23,19,57,0,0,1,0,,,,,,,,,
Adrian,4,2010,"Watson, Kyle",881808,Jr.,2009-10,,0-0,25,14,10,24,15,30,1,1,2,1,,,,,,,,,
Adrian,4,2010,"Workman, Joel",881810,Jr.,2009-10,,0-0,24,12,6,18,5,10,1,3,1,1,,,,,,,,,
Adrian,4,2010,"Young, Jeff",1065449,Fr.,2009-10,,0-0,13,2,13,15,3,6,1,0,0,0,,,,,,,,,
Air Force,721,2010,"Artman, Eric",1113703,Fr.,2009-10,,,21,4,2,6,6,12,1,0,0,0,,,,,,,,,
Air Force,721,2010,"Becker, Matt",895188,Jr.,2009-10,,,29,1,6,7,10,20,0,0,0,0,,,,,,,,,
