Air Force,721,2004,"Bader, Matt",325418,So.,2003-04,,0-0,37,,5,14,,44,0,2,1,,,,,,,,,,
Air Force,721,2004,"Biedron, Griffin",443852,Fr.,2003-04,,0-0,,,,,,,,,,,,,,,,,,,
Air Force,721,2004,"Devoney, Billy",443843,Fr.,2003-04,,0-0,37,,8,10,,23,1,0,0,,,,,,,,,,
Air Force,721,2004,"Foster, Peter",443853,Fr.,2003-04,,0-0,18,,0,0,,0,0,0,0,,6,7,0,703,38,3.24,332,0.897,1
Air Force,721,2004,"Gineo, Brian",443844,Fr.,2003-04,,0-0,37,,7,10,,16,1,0,1,,,,,,,,,,
Air Force,721,2004,"Knaeble, Mike",325412,So.,2003-04,,0-0,33,,12,20,,20,0,3,1,,,,,,,,,,
Air Force,721,2004,"Kozlowski, Buck",168098,Sr.,2003-04,,0-0,33,,4,4,,40,0,0,0,,,,,,,,,,
Air Force,721,2004,"Larson, Adam",443850,Sr.,2003-04,,0-0,10,,1,2,,0,0,0,0,,,,,,,,,,
Air Force,721,2004,"Leonard, Spanky",98900,Sr.,2003-04,,0-0,35,,16,27,,44,6,0,2,,,,,,,,,,
Air Force,721,2004,"Mead, Steve",98895,Jr.,2003-04,,0-0,34,,17,19,,32,1,0,1,,,,,,,,,,
Air Force,721,2004,"Medenwaldt, Jay",443848,Fr.,2003-04,,0-0,34,,2,4,,4,0,0,1,,,,,,,,,,
Air Force,721,2004,"Merkosky, Brandon",443849,Fr.,2003-04,,0-0,31,,10,17,,24,1,0,0,,,,,,,,,,
Air Force,721,2004,"Miller, Ross",168096,Jr.,2003-04,,0-0,15,,1,2,,14,0,0,0,,,,,,,,,,
Air Force,721,2004,"Pelletier, Seth",168100,Sr.,2003-04,,0-0,35,,10,15,,29,1,0,1,,,,,,,,,,
Air Force,721,2004,"Polidor, Mike",98907,Sr.,2003-04,,0-0,30,,1,1,,0,0,0,0,,8,14,2,1523,90,3.54,652,0.879,1
Air Force,721,2004,"Priewe, Josh",168102,Jr.,2003-04,,0-0,33,,4,6,,22,0,0,0,,,,,,,,,,
Air Force,721,2004,"Ramsey, Andrew",443845,Fr.,2003-04,,0-0,34,,9,17,,46,3,0,1,,,,,,,,,,
Air Force,721,2004,"Reese, Brian",443846,Fr.,2003-04,,0-0,16,,3,3,,2,0,0,0,,,,,,,,,,
Air Force,721,2004,"Saum, Shane",98906,Sr.,2003-04,,0-0,37,,12,25,,62,4,1,2,,,,,,,,,,
Air Force,721,2004,"Starkey, Tom",98898,Sr.,2003-04,,0-0,36,,8,14,,24,2,0,0,,,,,,,,,,
Air Force,721,2004,"Turnquist, Brooks",325416,So.,2003-04,,0-0,37,,13,17,,32,0,0,1,,,,,,,,,,
Air Force,721,2004,"Van Bockel, Ryan",443851,Fr.,2003-04,,0-0,16,,2,3,,16,0,0,0,,,,,,,,,,
Air Force,721,2004,"Wey, Chris",443854,Fr.,2003-04,,0-0,11,,0,0,,8,0,0,0,,,,,,,,,,
Air Force,721,2004,"Wiggins, Ryan",98891,Jr.,2003-04,,0-0,37,,10,18,,18,3,0,0,,,,,,,,,,
Air Force,721,2004,"Worker, Ben",443842,Fr.,2003-04,,0-0,,,,,,,,,,,,,,,,,,,
Air Force,721,2004,"Zacour, Theo",443847,Fr.,2003-04,,0-0,37,,8,16,,22,2,0,2,,,,,,,,,,
Air Force,721,2004,"Zimmerman, Will",468108,Fr.,2003-04,,,1,,0,0,,0,0,0,0,,,,,,,,,,
Ala.-Huntsville,10,2004,"Arvai, Shaun",441857,Fr.,2003-04,,0-0,29,,4,6,,8,0,0,0,,,,,,,,,,
Ala.-Huntsville,10,2004,"Bentley, Todd",279122,So.,2003-04,,0-0,30,,9,15,,30,0,0,0,,,,,,,,,,
Ala.-Huntsville,10,2004,"Bradley, John",95723,Jr.,2003-04,,0-0,,,,,,,,,,,,,,,,,,,
Ala.-Huntsville,10,2004,"Brown, Ryan",95726,Jr.,2003-04,,0-0,30,,14,16,,26,1,0,0,,,,,,,,,,
Ala.-Huntsville,10,2004,"Bushey, Craig",95736,Jr.,2003-04,,0-0,31,,16,32,,44,7,1,1,,,,,,,,,,
Ala.-Huntsville,10,2004,"Canter, Steve",441856,Fr.,2003-04,,0-0,31,,5,11,,45,1,0,2,,,,,,,,,,
Ala.-Huntsville,10,2004,"Flaig, Luke",279121,So.,2003-04,,0-0,7,,0,0,,4,0,0,0,,,,,,,,,,
Ala.-Huntsville,10,2004,"Harren, Jackson",95733,Sr.,2003-04,,0-0,31,,2,3,,2,0,0,0,,,,,,,,,,
Ala.-Huntsville,10,2004,"Larivee, A.J.",441853,Fr.,2003-04,,0-0,31,,2,3,,6,0,0,0,,,,,,,,,,
Ala.-Huntsville,10,2004,"MacLean, Adam",95745,Sr.,2003-04,,0-0,18,,1,1,,10,0,0,0,,6,7,3,980,43,2.63,446,0.912,0
Ala.-Huntsville,10,2004,"Maney, Troy",441861,Fr.,2003-04,,0-0,11,,0,0,,0,0,0,0,,,,,,,,,,
Ala.-Huntsville,10,2004,"Martini, Chris",441859,So.,2003-04,,0-0,23,,4,5,,16,0,1,0,,,,,,,,,,
Ala.-Huntsville,10,2004,"McConnachie, Brett",441852,Fr.,2003-04,,0-0,31,,9,16,,38,1,0,1,,,,,,,,,,
Ala.-Huntsville,10,2004,"Milosevski, Steve",95740,Sr.,2003-04,,0-0,28,,6,10,,8,0,0,1,,,,,,,,,,
Ala.-Huntsville,10,2004,"Mulherin, Bruce",279119,So.,2003-04,,0-0,22,,16,24,,28,1,1,1,,,,,,,,,,
Ala.-Huntsville,10,2004,"Munroe, Scott",289461,So.,2003-04,,0-0,17,,0,0,,0,0,0,0,,5,9,1,891,47,3.16,436,0.903,0
Ala.-Huntsville,10,2004,"Narduzzi, Marc",441860,Fr.,2003-04,,0-0,,,,,,,,,,,,,,,,,,,
Ala.-Huntsville,10,2004,"Nimmo, David",441858,Fr.,2003-04,,0-0,26,,1,1,,8,0,0,0,,,,,,,,,,
Ala.-Huntsville,10,2004,"Ross, Jared",95728,Jr.,2003-04,,0-0,31,,31,50,,46,10,1,2,,,,,,,,,,
Ala.-Huntsville,10,2004,"Rowe, Keith",95742,Jr.,2003-04,,0-0,26,,3,4,,49,0,1,0,,,,,,,,,,
