year,team_id,team_name,wins,losses,ties,total_games
2007,721,Air Force,19,16,5,40
2007,10,Ala.-Huntsville,13,20,3,36
2007,11,Alas. Anchorage,13,21,3,37
2007,12,Alas. Fairbanks,11,22,6,39
2007,22,American Int'l,8,25,1,34
2007,24,Amherst,14,10,1,25
2007,725,Army,17,12,5,34
2007,38,Augsburg,12,10,4,26
2007,45,Babson,18,10,1,29
2007,54,Bemidji St.,14,14,5,33
2007,56,Bentley,12,22,1,35
2007,60,Bethel (MN),18,10,1,29
2007,67,Boston College,29,12,1,42
2007,68,Boston U.,20,10,9,39
2007,69,Bowdoin,16,7,3,26
2007,71,Bowling Green,7,29,2,38
2007,78,Brockport,7,12,7,26
2007,80,Brown,11,15,6,32
2007,85,Buffalo St.,12,12,2,26
2007,116,Canisius,9,23,3,35
2007,123,Castleton,17,6,4,27
2007,146,Clarkson,25,9,5,39
2007,151,Colby,14,9,2,25
2007,153,Colgate,15,21,4,40
2007,154,Colorado Col.,18,17,4,39
2007,161,Concordia-M'head,7,18,0,25
2007,164,Connecticut,16,18,2,36
2007,163,Connecticut Col.,10,13,2,25
2007,167,Cornell,14,13,4,31
2007,170,Curry,16,9,2,27
2007,172,Dartmouth,18,12,3,33
2007,183,Denver,21,15,4,40
2007,213,Elmira,13,10,4,27
2007,224,Ferris St.,14,22,3,39
2007,30032,Finlandia,19,8,0,27
2007,227,Fitchburg St.,14,10,3,27
2007,238,Framingham St.,2,20,1,23
2007,242,Fredonia St.,15,10,4,29
2007,266,Gust. Adolphus,11,13,2,26
2007,267,Hamilton,7,16,1,24
2007,268,Hamline,7,18,0,25
2007,275,Harvard,14,17,2,33
2007,282,Hobart,13,8,5,26
2007,285,Holy Cross,10,20,5,35
2007,22626,Johnson & Wales (RI),12,12,1,25
2007,344,Lake Forest,3,21,3,27
2007,345,Lake Superior St.,21,19,3,43
2007,348,Lawrence,13,14,2,29
2007,351,Lebanon Valley,2,22,1,25
2007,380,Maine,23,15,2,40
2007,382,Manhattanville,21,2,5,28
2007,1196,Marian (WI),14,12,3,29
2007,401,Mass.-Boston,5,20,1,26
2007,656,Mass.-Dartmouth,25,3,1,29
2007,368,Mass.-Lowell,8,21,7,36
2007,400,Massachusetts,21,13,5,39
2007,408,Mercyhurst,9,20,6,35
2007,410,Merrimack,3,27,4,34
2007,418,Michigan,26,14,1,41
2007,416,Michigan St.,26,13,3,42
2007,417,Michigan Tech,18,17,5,40
2007,420,Middlebury,20,8,3,31
2007,20220,Milwaukee Engr.,19,6,2,27
2007,427,Minn. Duluth,13,21,5,39
2007,383,Minn. St. Mankato,13,19,6,38
2007,27854,Minn.-Crookston,7,16,3,26
2007,428,Minnesota,31,10,3,44
2007,464,Neb. Omaha,18,16,8,42
2007,1254,Neumann,17,5,5,27
2007,467,New England Col.,17,10,1,28
2007,469,New Hampshire,26,11,2,39
2007,482,Niagara,18,13,6,37
2007,484,Nichols,13,11,2,26
2007,494,North Dakota,24,14,5,43
2007,500,Northeastern,13,18,5,36
2007,506,Northern Mich.,15,24,2,41
2007,1267,Northland,0,26,1,27
2007,511,Norwich,20,8,0,28
2007,513,Notre Dame,32,7,3,42
2007,518,Ohio St.,15,17,5,37
2007,530,Oswego St.,23,3,3,29
2007,547,Plattsburgh St.,14,8,6,28
2007,548,Plymouth St.,11,13,2,26
2007,554,Princeton,15,16,3,34
2007,556,Providence,10,23,3,36
2007,562,Quinnipiac,21,14,5,40
2007,570,Rensselaer,10,18,8,36
2007,579,Robert Morris,14,19,2,35
2007,580,Rochester Inst.,21,11,2,34
2007,590,Sacred Heart,21,11,4,36
2007,621,Salem St.,9,17,0,26
2007,623,Salve Regina,10,14,1,25
2007,642,Skidmore,16,8,2,26
2007,662,Southern Me.,15,9,2,26
2007,598,St. Cloud St.,22,11,7,40
2007,602,Saint John's (MN),9,14,2,25
2007,607,St. Lawrence,23,14,2,39
2007,612,Saint Mary's (MN),7,17,1,25
2007,614,St. Norbert,25,4,2,31
2007,615,St. Olaf,11,14,2,27
2007,618,St. Scholastica,15,12,2,29
2007,620,St. Thomas (MN),17,10,0,27
2007,684,Suffolk,7,15,2,24
2007,168,SUNY Cortland,8,14,3,25
2007,247,SUNY Geneseo,16,10,0,26
2007,552,SUNY Potsdam,5,19,1,25
2007,713,Trinity (CT),8,13,4,25
2007,717,Tufts,6,18,0,24
2007,727,Union (NY),14,19,3,36
2007,733,Utica,13,9,3,25
2007,738,Vermont,18,16,5,39
2007,757,Wayne St. (MI),12,21,2,35
2007,762,Wentworth Inst.,16,9,3,28
2007,764,Wesleyan (CT),11,8,5,24
2007,774,Western Mich.,18,18,1,37
2007,775,Western New Eng.,9,15,0,24
2007,789,Williams,8,14,2,24
2007,793,Wis.-Eau Claire,9,14,4,27
2007,801,Wis.-River Falls,21,6,2,29
2007,802,Wis.-Stevens Point,7,18,2,27
2007,803,Wis.-Stout,21,5,2,28
2007,804,Wis.-Superior,20,6,1,27
2007,796,Wisconsin,19,18,4,41
2007,809,Worcester St.,6,16,1,23
2007,813,Yale,11,17,3,31
