2019,Fri.,20180928,9/28/2018,7:07 AT,Simon Fraser,,,Simon Fraser,1,@,Alaska Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska Anchorage,5,,,EX,Game Summary,
2019,Sat.,20180929,9/29/2018,7:07 AT,Simon Fraser,,,Simon Fraser,1,@,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,13,,,EX,Game Summary,
2019,Sat.,20181006,10/6/2018,7:05 ZT,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,0,@,Arizona State,arizona-state,/team/arizona-state/mens-hockey/,Arizona State,3,,,NC,Game Summary,
2019,Sat.,20181006,10/6/2018,7:00 ET,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,5,@,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,4,,,NC,Game Summary,
2019,Sat.,20181006,10/6/2018,7:05 ET,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,8,@,Mercyhurst,mercyhurst,/team/mercyhurst/mens-hockey/,Mercyhurst,2,,,NC,Game Summary,
2019,Sat.,20181006,10/6/2018,7:05 ET,Alabama Huntsville,alabama-huntsville,/team/alabama-huntsville/mens-hockey/,Alabama Huntsville,1,@,Miami,miami,/team/miami/mens-hockey/,Miami,5,,,NC,Game Summary,
2019,Sat.,20181006,10/6/2018,7:00 ET,American International,american-international,/team/american-international/mens-hockey/,American International,1,@,(5) Providence,providence,/team/providence/mens-hockey/,(5) Providence,3,,,NC,Game Summary,
2019,Sat.,20181006,10/6/2018,7:07 AT,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,10,@,Alaska Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska Anchorage,2,,,NC,Game Summary,
2019,Sat.,20181006,10/6/2018,7:00 ET,Army West Point,army,/team/army/mens-hockey/,Army West Point,1,@,Union,union,/team/union/mens-hockey/,Union,4,,,NC,Game Summary,
2019,Sat.,20181006,10/6/2018,7:30 ET,Vermont,vermont,/team/vermont/mens-hockey/,Vermont,5,@,(4) Michigan,michigan,/team/michigan/mens-hockey/,(4) Michigan,2,,,NC,Game Summary,
2019,Sat.,20181006,10/6/2018,7:07 CT,(13) Minnesota,minnesota,/team/minnesota/mens-hockey/,(13) Minnesota,1,@,(1) Minnesota Duluth,minnesota-duluth,/team/minnesota-duluth/mens-hockey/,(1) Minnesota Duluth,1,OT,,NC,Game Summary,
2019,Sat.,20181006,10/6/2018,7:00 ET,New Brunswick,,,New Brunswick,1,@,(12) Boston College,boston-college,/team/boston-college/mens-hockey/,(12) Boston College,8,,,EX,Game Summary,
2019,Sat.,20181006,10/6/2018,7:07 CT,Lakehead,,,Lakehead,1,@,Bemidji State,bemidji-state,/team/bemidji-state/mens-hockey/,Bemidji State,5,,,EX,Game Summary,
2019,Sat.,20181006,10/6/2018,7:00 ET,Acadia,,,Acadia,1,@,(8) Boston University,boston-university,/team/boston-university/mens-hockey/,(8) Boston University,7,,,EX,Game Summary,
2019,Sat.,20181006,10/6/2018,4:35 ET,Toronto,,,Toronto,4,@,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,0,,,EX,Game Summary,
2019,Sat.,20181006,10/6/2018,7:00 ET,Guelph,,,Guelph,3,@,(17) Clarkson,clarkson,/team/clarkson/mens-hockey/,(17) Clarkson,4,,,EX,Game Summary,
2019,Sat.,20181006,10/6/2018,7:07 MT,Alberta,,,Alberta,4,@,(9) Denver,denver,/team/denver/mens-hockey/,(9) Denver,6,,,EX,Game Summary,
2019,Sat.,20181006,10/6/2018,5:07 ET,USA Under-18 Team,,,USA Under-18 Team,1,@,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,3,,,EX,Game Summary,
2019,Sat.,20181006,10/6/2018,7:07 CT,Mount Royal,,,Mount Royal,3,@,(10) Minnesota State,minnesota-state,/team/minnesota-state/mens-hockey/,(10) Minnesota State,7,,,EX,Game Summary,
2019,Sat.,20181006,10/6/2018,3:00 ET,York,,,York,5,@,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,2,,,EX,Game Summary,
2019,Sat.,20181006,10/6/2018,5:00 ET,Brock,,,Brock,2,@,(16) Penn State,penn-state,/team/penn-state/mens-hockey/,(16) Penn State,3,,,EX,Game Summary,
2019,Sat.,20181006,10/6/2018,7:00 ET,Prince Edward Island,,,Prince Edward Island,2,@,Quinnipiac,quinnipiac,/team/quinnipiac/mens-hockey/,Quinnipiac,5,,,EX,Game Summary,
2019,Sat.,20181006,10/6/2018,7:05 ET,Wilfrid Laurier,,,Wilfrid Laurier,2,@,RIT,rit,/team/rit/mens-hockey/,RIT,5,,,EX,Game Summary,
2019,Sat.,20181006,10/6/2018,5:00 ET,Ottawa,,,Ottawa,3,@,St. Lawrence,st-lawrence,/team/st-lawrence/mens-hockey/,St. Lawrence,1,,,EX,Game Summary,
2019,Sat.,20181006,10/6/2018,8:00 ET,Royal Military,,,Royal Military,1,@,Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,Massachusetts,6,,,EX,Game Summary,
2019,Sat.,20181006,10/6/2018,7:07 CT,Manitoba,,,Manitoba,2,@,(11) North Dakota,north-dakota,/team/north-dakota/mens-hockey/,(11) North Dakota,3,OT,,EX,Game Summary,MidcoSN
2019,Sat.,20181006,10/6/2018,7:05 ET,Lethbridge,,,Lethbridge,1,@,(19) Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,(19) Western Michigan,4,,,EX,Game Summary,
2019,Sun.,20181007,10/7/2018,3:00 ZT,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,0,@,Arizona State,arizona-state,/team/arizona-state/mens-hockey/,Arizona State,5,,,NC,Game Summary,
2019,Sun.,20181007,10/7/2018,4:00 ET,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,1,@,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,0,,,NC,Game Summary,
2019,Sun.,20181007,10/7/2018,3:00 ET,Alabama Huntsville,alabama-huntsville,/team/alabama-huntsville/mens-hockey/,Alabama Huntsville,0,@,Miami,miami,/team/miami/mens-hockey/,Miami,4,,,NC,Game Summary,
2019,Sun.,20181007,10/7/2018,5:07 AT,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,3,@,Alaska Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska Anchorage,4,,,NC,Game Summary,
