2005,Sat.,20041002,10/2/2004,7:00 ET,US Under-18 Team,,,US Under-18 Team,2,@,Clarkson,clarkson,/team/clarkson/mens-hockey/,Clarkson,2,OT,0,EX,Game Summary,
2005,Sat.,20041002,10/2/2004,7:00 ET,St. Thomas,,,St. Thomas,2,@,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,5,,0,EX,Game Summary,
2005,Sat.,20041002,10/2/2004,7:35 ET,Windsor,,,Windsor,1,@,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,12,,0,EX,Game Summary,
2005,Sat.,20041002,10/2/2004,5:00 ET,St. Francis Xavier,,,St. Francis Xavier,1,@,Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,Massachusetts,2,OT,0,EX,Game Summary,
2005,Sat.,20041002,10/2/2004,7:05 CT,Manitoba,,,Manitoba,3,@,North Dakota,north-dakota,/team/north-dakota/mens-hockey/,North Dakota,8,,0,EX,Game Summary,
2005,Sun.,20041003,10/3/2004,2:00 ET,Maine,maine,/team/maine/mens-hockey/,Maine,7,@,Vermont,vermont,/team/vermont/mens-hockey/,Vermont,1,,0,NC,Game Summary,
2005,Sun.,20041003,10/3/2004,2:05 ET,Windsor,,,Windsor,1,@,Miami,miami,/team/miami/mens-hockey/,Miami,4,,0,EX,Game Summary,
2005,Sun.,20041003,10/3/2004,7:00 ET,St. Francis Xavier,,,St. Francis Xavier,1,@,Providence,providence,/team/providence/mens-hockey/,Providence,4,,0,EX,Game Summary,
2005,Sun.,20041003,10/3/2004,4:00 ET,US Under-18 Team,,,US Under-18 Team,2,@,St. Lawrence,st-lawrence,/team/st-lawrence/mens-hockey/,St. Lawrence,3,,0,EX,Game Summary,
2005,Sun.,20041003,10/3/2004,3:00 ET,St. Thomas,,,St. Thomas,4,@,UMass Lowell,umass-lowell,/team/umass-lowell/mens-hockey/,UMass Lowell,4,OT,0,EX,Game Summary,
