2012,Fri.,20110930,9/30/2011,7:05 AT,No Alberta IT,,,No Alberta IT,2,@,Alaska Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska Anchorage,7,,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,7:00 CT,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,3,@,Alabama Huntsville,alabama-huntsville,/team/alabama-huntsville/mens-hockey/,Alabama Huntsville,2,,,NC,Game Summary,
2012,Sat.,20111001,10/1/2011,5:35 PT,Simon Fraser,,,Simon Fraser,3,vs.,Air Force,air-force,/team/air-force/mens-hockey/,Air Force,8,,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,7:00 ET,St. Francis Xavier,,,St. Francis Xavier,6,@,(10) Boston University,boston-university,/team/boston-university/mens-hockey/,(10) Boston University,4,,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,3:30 ET,Carleton,,,Carleton,3,@,Colgate,colgate,/team/colgate/mens-hockey/,Colgate,3,OT,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,7:05 MT,McGill,,,McGill,2,@,(4) Denver,denver,/team/denver/mens-hockey/,(4) Denver,2,OT,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,7:05 ET,Lakehead,,,Lakehead,3,@,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,5,,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,4:05 ET,Queens,,,Queens,2,@,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,7,,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,7:05 ET,Windsor,,,Windsor,5,@,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,6,,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,7:05 ET,Brock,,,Brock,0,@,RIT,rit,/team/rit/mens-hockey/,RIT,4,,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,5:05 ET,York,,,York,3,@,Robert Morris,robert-morris,/team/robert-morris/mens-hockey/,Robert Morris,4,,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,7:00 ET,Acadia,,,Acadia,0,@,(18) Rensselaer,rensselaer,/team/rensselaer/mens-hockey/,(18) Rensselaer,7,,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,7:05 AT,No Alberta IT,,,No Alberta IT,0,@,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,8,,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,8:05 ET,Ryerson,,,Ryerson,4,@,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,7,,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,7:35 ET,Ontario IT,,,Ontario IT,3,@,(6) Michigan,michigan,/team/michigan/mens-hockey/,(6) Michigan,2,,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,7:05 CT,Regina,,,Regina,1,@,(3) North Dakota,north-dakota,/team/north-dakota/mens-hockey/,(3) North Dakota,8,,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,4:00 ET,New Brunswick,,,New Brunswick,0,@,(12) New Hampshire,new-hampshire,/team/new-hampshire/mens-hockey/,(12) New Hampshire,3,,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,7:05 CT,British Columbia,,,British Columbia,1,@,(14) Omaha,omaha,/team/omaha/mens-hockey/,(14) Omaha,4,,,EX,Game Summary,
2012,Sat.,20111001,10/1/2011,7:05 ET,Toronto,,,Toronto,2,@,(13) Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,(13) Western Michigan,7,,,EX,Game Summary,
2012,Sun.,20111002,10/2/2011,3:00 CT,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,2,@,Alabama Huntsville,alabama-huntsville,/team/alabama-huntsville/mens-hockey/,Alabama Huntsville,1,,,NC,Game Summary,
2012,Sun.,20111002,10/2/2011,4:05 ET,Ontario IT,,,Ontario IT,4,@,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,7,,,EX,Game Summary,
2012,Sun.,20111002,10/2/2011,5:05 CT,Regina,,,Regina,0,@,Bemidji State,bemidji-state,/team/bemidji-state/mens-hockey/,Bemidji State,7,,,EX,Game Summary,
2012,Sun.,20111002,10/2/2011,4:05 ET,Queens,,,Queens,2,@,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,2,OT,,EX,Game Summary,
2012,Sun.,20111002,10/2/2011,6:05 MT,McGill,,,McGill,2,@,(7) Colorado College,colorado-college,/team/colorado-college/mens-hockey/,(7) Colorado College,3,,,EX,Game Summary,
2012,Sun.,20111002,10/2/2011,5:00 ET,Ottawa,,,Ottawa,2,@,Clarkson,clarkson,/team/clarkson/mens-hockey/,Clarkson,4,,,EX,Game Summary,
2012,Sun.,20111002,10/2/2011,3:05 ET,Toronto,,,Toronto,0,@,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,5,,,EX,Game Summary,
2012,Sun.,20111002,10/2/2011,7:00 ET,New Brunswick,,,New Brunswick,3,@,(16) Maine,maine,/team/maine/mens-hockey/,(16) Maine,7,,,EX,Game Summary,
2012,Sun.,20111002,10/2/2011,7:05 ET,York,,,York,4,@,Mercyhurst,mercyhurst,/team/mercyhurst/mens-hockey/,Mercyhurst,5,,,EX,Game Summary,
2012,Sun.,20111002,10/2/2011,7:05 ET,Windsor,,,Windsor,1,@,(2) Miami,miami,/team/miami/mens-hockey/,(2) Miami,4,,,EX,Game Summary,
2012,Sun.,20111002,10/2/2011,6:05 ET,Western Ontario,,,Western Ontario,0,@,(1) Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,(1) Notre Dame,4,,,EX,Game Summary,
2012,Sun.,20111002,10/2/2011,2:00 ET,St. Francis Xavier,,,St. Francis Xavier,8,@,Northeastern,northeastern,/team/northeastern/mens-hockey/,Northeastern,5,,,EX,Game Summary,
2012,Sun.,20111002,10/2/2011,4:00 ET,Acadia,,,Acadia,2,@,Quinnipiac,quinnipiac,/team/quinnipiac/mens-hockey/,Quinnipiac,5,,,EX,Game Summary,
2012,Sun.,20111002,10/2/2011,4:00 ET,Ryerson,,,Ryerson,4,@,Sacred Heart,sacred-heart,/team/sacred-heart/mens-hockey/,Sacred Heart,5,,,EX,Game Summary,
