2011,Thu.,20100930,9/30/2010,7:05 AT,Windsor,,,Windsor,0,@,(17) Alaska,alaska,/team/alaska/mens-hockey/,(17) Alaska,9,,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,7:35 ET,Mercyhurst,mercyhurst,/team/mercyhurst/mens-hockey/,Mercyhurst,4,@,(11) Michigan,michigan,/team/michigan/mens-hockey/,(11) Michigan,4,OT,,NC,Game Summary,
2011,Sat.,20101002,10/2/2010,7:00 ET,Toronto,,,Toronto,3,@,Boston University,boston-university,/team/boston-university/mens-hockey/,Boston University,9,,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,7:05 MT,Lethbridge,,,Lethbridge,1,@,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,5,,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,7:05 MT,US Under-18 Team,,,US Under-18 Team,1,@,(2) Denver,denver,/team/denver/mens-hockey/,(2) Denver,8,,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,7:05 ET,Ontario IT,,,Ontario IT,3,@,(13) Ferris State,ferris-state,/team/ferris-state/mens-hockey/,(13) Ferris State,2,,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,7:05 ET,Western Ontario,,,Western Ontario,5,@,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,4,,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,7:05 ET,Nipissing,,,Nipissing,3,@,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,5,,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,4:05 ET,York,,,York,0,@,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,9,,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,7:00 ET,Acadia,,,Acadia,3,@,Northeastern,northeastern,/team/northeastern/mens-hockey/,Northeastern,2,,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,3:05 ET,Wilfrid Laurier,,,Wilfrid Laurier,1,@,(20) RIT,rit,/team/rit/mens-hockey/,(20) RIT,3,,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,7:05 ET,Queens,,,Queens,0,@,Robert Morris,robert-morris,/team/robert-morris/mens-hockey/,Robert Morris,5,,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,7:05 CT,Manitoba,,,Manitoba,4,@,(7) St. Cloud State,st-cloud-state,/team/st-cloud-state/mens-hockey/,(7) St. Cloud State,7,,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,7:05 ET,St. Thomas (NB),,,St. Thomas (NB),3,@,Sacred Heart,sacred-heart,/team/sacred-heart/mens-hockey/,Sacred Heart,5,,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,7:00 ET,Carleton,,,Carleton,1,@,St. Lawrence,st-lawrence,/team/st-lawrence/mens-hockey/,St. Lawrence,5,,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,7:05 AT,Windsor,,,Windsor,1,@,Alaska Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska Anchorage,4,,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,3:00 ET,New Brunswick,,,New Brunswick,4,@,Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,Massachusetts,3,OT,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,7:00 ET,St. Francis Xavier,,,St. Francis Xavier,3,@,(12) New Hampshire,new-hampshire,/team/new-hampshire/mens-hockey/,(12) New Hampshire,3,OT,,EX,Game Summary,
2011,Sat.,20101002,10/2/2010,7:05 CT,British Columbia,,,British Columbia,1,@,Omaha,omaha,/team/omaha/mens-hockey/,Omaha,6,,,EX,Game Summary,
2011,Sun.,20101003,10/3/2010,4:00 ET,Toronto,,,Toronto,0,@,(3) Boston College,boston-college,/team/boston-college/mens-hockey/,(3) Boston College,8,,,EX,Game Summary,
2011,Sun.,20101003,10/3/2010,4:00 ET,Wilfrid Laurier,,,Wilfrid Laurier,3,@,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,4,,,EX,Game Summary,
2011,Sun.,20101003,10/3/2010,3:05 ET,York,,,York,4,@,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,11,,,EX,Game Summary,
2011,Sun.,20101003,10/3/2010,6:05 MT,US Under-18 Team,,,US Under-18 Team,1,@,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,7,,,EX,Game Summary,
2011,Sun.,20101003,10/3/2010,4:00 ET,Carleton,,,Carleton,2,@,Clarkson,clarkson,/team/clarkson/mens-hockey/,Clarkson,5,,,EX,Game Summary,
2011,Sun.,20101003,10/3/2010,6:05 MT,Lethbridge,,,Lethbridge,5,@,(2) Denver,denver,/team/denver/mens-hockey/,(2) Denver,2,,,EX,Game Summary,
2011,Sun.,20101003,10/3/2010,4:00 ET,Acadia,,,Acadia,1,@,(18) Maine,maine,/team/maine/mens-hockey/,(18) Maine,5,,,EX,Game Summary,
2011,Sun.,20101003,10/3/2010,7:05 ET,Queens,,,Queens,1,@,Mercyhurst,mercyhurst,/team/mercyhurst/mens-hockey/,Mercyhurst,8,,,EX,Game Summary,
