2020,Sat.,20191005,10/5/2019,4:00 ET,Maine,maine,/team/maine/mens-hockey/,Maine,0,@,(7) Providence,providence,/team/providence/mens-hockey/,(7) Providence,7,,,HE,Box Score,NESN
2020,Sat.,20191005,10/5/2019,7:05 MT,Mercyhurst,mercyhurst,/team/mercyhurst/mens-hockey/,Mercyhurst,3,@,(20) Arizona State,arizona-state,/team/arizona-state/mens-hockey/,(20) Arizona State,2,,,NC,Box Score,
2020,Sat.,20191005,10/5/2019,7:00 ET,RIT,rit,/team/rit/mens-hockey/,RIT,3,@,Colgate,colgate,/team/colgate/mens-hockey/,Colgate,1,,,NC,Box Score,
2020,Sat.,20191005,10/5/2019,7:00 ET,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,2,@,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,6,,,NC,Box Score,
2020,Sat.,20191005,10/5/2019,7:05 ET,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,2,@,Robert Morris,robert-morris,/team/robert-morris/mens-hockey/,Robert Morris,1,OT,,NC,Box Score,
2020,Sat.,20191005,10/5/2019,7:05 ET,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,3,@,Sacred Heart,sacred-heart,/team/sacred-heart/mens-hockey/,Sacred Heart,3,OT,,NC,Box Score,
2020,Sat.,20191005,10/5/2019,7:07 AT,(2) Denver,denver,/team/denver/mens-hockey/,(2) Denver,4,@,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,3,,,NC,Box Score,
2020,Sat.,20191005,10/5/2019,4:00 ET,Boston University,boston-university,/team/boston-university/mens-hockey/,Boston University,7,@,Union,union,/team/union/mens-hockey/,Union,3,,,NC,Box Score,
2020,Sat.,20191005,10/5/2019,6:00 ET,Alabama Huntsville,alabama-huntsville,/team/alabama-huntsville/mens-hockey/,Alabama Huntsville,1,@,UMass Lowell,umass-lowell,/team/umass-lowell/mens-hockey/,UMass Lowell,5,,,NC,Box Score,
2020,Sat.,20191005,10/5/2019,2:00 ET,New Brunswick,,,New Brunswick,2,@,(11) Boston College,boston-college,/team/boston-college/mens-hockey/,(11) Boston College,4,,,EX,Box Score,
2020,Sat.,20191005,10/5/2019,6:07 MT,Trinity Western,,,Trinity Western,1,@,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,4,,,EX,Box Score,
2020,Sat.,20191005,10/5/2019,7:00 ET,Royal Military,,,Royal Military,0,@,(10) Clarkson,clarkson,/team/clarkson/mens-hockey/,(10) Clarkson,7,,,EX,Box Score,
2020,Sat.,20191005,10/5/2019,7:05 ET,Simon Fraser,,,Simon Fraser,0,@,Holy Cross,holy-cross,/team/holy-cross/mens-hockey/,Holy Cross,9,,,EX,Box Score,
2020,Sat.,20191005,10/5/2019,,Mount Royal,,,Mount Royal,2,@,(3) Minnesota State,minnesota-state,/team/minnesota-state/mens-hockey/,(3) Minnesota State,5,,,EX,Box Score,
2020,Sat.,20191005,10/5/2019,4:00 ET,Ryerson,,,Ryerson,3,@,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,4,,,EX,Box Score,
2020,Sat.,20191005,10/5/2019,4:00 ET,Brock,,,Brock,3,@,Rensselaer,rensselaer,/team/rensselaer/mens-hockey/,Rensselaer,6,,,EX,Box Score,
2020,Sat.,20191005,10/5/2019,7:07 CT,Alberta,,,Alberta,5,@,(1) Minnesota Duluth,minnesota-duluth,/team/minnesota-duluth/mens-hockey/,(1) Minnesota Duluth,3,,,EX,Box Score,
2020,Sat.,20191005,10/5/2019,7:07 CT,Manitoba,,,Manitoba,1,@,(18) North Dakota,north-dakota,/team/north-dakota/mens-hockey/,(18) North Dakota,5,,,EX,Box Score,
2020,Sat.,20191005,10/5/2019,7:00 ET,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,4,@,US Under-18 Team,,,US Under-18 Team,3,,,EX,Box Score,
2020,Sat.,20191005,10/5/2019,7:05 ET,Guelph,,,Guelph,1,@,Vermont,vermont,/team/vermont/mens-hockey/,Vermont,6,,,EX,Box Score,
2020,Sat.,20191005,10/5/2019,7:05 ET,No. Alberta IT,,,No. Alberta IT,1,@,(14) Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,(14) Western Michigan,6,,,EX,Box Score,
2020,Sun.,20191006,10/6/2019,4:05 ET,Union,union,/team/union/mens-hockey/,Union,2,@,Army West Point,army,/team/army/mens-hockey/,Army West Point,3,,,NC,Box Score,
2020,Sun.,20191006,10/6/2019,3:00 MT,Mercyhurst,mercyhurst,/team/mercyhurst/mens-hockey/,Mercyhurst,4,@,(20) Arizona State,arizona-state,/team/arizona-state/mens-hockey/,(20) Arizona State,6,,,NC,Box Score,
2020,Sun.,20191006,10/6/2019,5:00 ET,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,3,@,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,4,,,NC,Box Score,
2020,Sun.,20191006,10/6/2019,5:05 ET,(17) Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,(17) Bowling Green,7,@,Miami,miami,/team/miami/mens-hockey/,Miami,4,,,NC,Box Score,
2020,Sun.,20191006,10/6/2019,3:05 ET,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,7,@,Robert Morris,robert-morris,/team/robert-morris/mens-hockey/,Robert Morris,0,,,NC,Box Score,
2020,Sun.,20191006,10/6/2019,7:07 AT,(2) Denver,denver,/team/denver/mens-hockey/,(2) Denver,3,@,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,0,,,NC,Box Score,
2020,Sun.,20191006,10/6/2019,4:00 ET,Alabama Huntsville,alabama-huntsville,/team/alabama-huntsville/mens-hockey/,Alabama Huntsville,1,@,UMass Lowell,umass-lowell,/team/umass-lowell/mens-hockey/,UMass Lowell,3,,,NC,Box Score,
2020,Sun.,20191006,10/6/2019,5:05 MT,Trinity Western,,,Trinity Western,0,@,Air Force,air-force,/team/air-force/mens-hockey/,Air Force,8,,,EX,Box Score,
2020,Sun.,20191006,10/6/2019,2:00 ET,Waterloo,,,Waterloo,2,@,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,2,OT,,EX,Box Score,
2020,Sun.,20191006,10/6/2019,4:00 ET,New Brunswick,,,New Brunswick,5,@,Maine,maine,/team/maine/mens-hockey/,Maine,0,,,EX,Box Score,
2020,Sun.,20191006,10/6/2019,5:00 ET,Western,,,Western,2,@,(12) Ohio State,ohio-state,/team/ohio-state/mens-hockey/,(12) Ohio State,5,,,EX,Box Score,
2020,Sun.,20191006,10/6/2019,1:00 ET,Ottawa,,,Ottawa,0,@,(13) Penn State,penn-state,/team/penn-state/mens-hockey/,(13) Penn State,5,,,EX,Box Score,
