2000,Fri.,19991001,10/1/1999,7:30 ET,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,5,vs.,Brock,,,Brock,5,OT,0,EX,Game Summary,
2000,Fri.,19991001,10/1/1999,7:05 ET,Waterloo,,,Waterloo,2,@,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,14,,0,EX,Game Summary,
2000,Fri.,19991001,10/1/1999,7:05 CT,Wilfrid Laurier,,,Wilfrid Laurier,1,@,Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,Notre Dame,4,,0,EX,Game Summary,
2000,Fri.,19991001,10/1/1999,7:05 ET,Laurentian,,,Laurentian,2,@,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,20,,0,EX,Game Summary,
2000,Fri.,19991001,10/1/1999,7:05 ET,Ryerson Polytech,,,Ryerson Polytech,3,@,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,7,,0,EX,Game Summary,
2000,Sat.,19991002,10/2/1999,7:05 ET,Wayne State,wayne-state,/team/wayne-state/mens-hockey/,Wayne State,0,@,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,6,,0,NC,Game Summary,
2000,Sat.,19991002,10/2/1999,7:05 ET,Waterloo,,,Waterloo,1,@,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,3,,0,EX,Game Summary,
2000,Sat.,19991002,10/2/1999,7:35 ET,Laurentian,,,Laurentian,2,@,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,9,,0,EX,Game Summary,
2000,Sat.,19991002,10/2/1999,7:05 ET,Windsor,,,Windsor,1,@,Miami,miami,/team/miami/mens-hockey/,Miami,7,,0,EX,Game Summary,
2000,Sat.,19991002,10/2/1999,7:05 ET,Wilfrid Laurier,,,Wilfrid Laurier,2,@,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,6,,0,EX,Game Summary,
2000,Sun.,19991003,10/3/1999,2:05 ET,Windsor,,,Windsor,1,@,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,8,,0,EX,Game Summary,
2000,Tue.,19991005,10/5/1999,7:05 ET,Guelph,,,Guelph,1,@,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,11,,0,EX,Game Summary,
2000,Thu.,19991007,10/7/1999,7:05 CT,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,5,@,Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,Notre Dame,3,,0,CC,Game Summary,
2000,Fri.,19991008,10/8/1999,7:05 ET,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,3,@,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,4,,0,CC,Game Summary,
2000,Fri.,19991008,10/8/1999,7:05 CT,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,6,@,Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,Notre Dame,1,,0,CC,Game Summary,
2000,Fri.,19991008,10/8/1999,7:05 AT,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,4,@,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,2,,0,CC,Game Summary,
2000,Fri.,19991008,10/8/1999,7:05 ET,Miami,miami,/team/miami/mens-hockey/,Miami,3,@,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,3,OT,0,CC,Game Summary,
2000,Fri.,19991008,10/8/1999,7:05 ET,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,0,@,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,9,,0,NC,Game Summary,
2000,Fri.,19991008,10/8/1999,7:00 ET,Queens,,,Queens,1,@,Boston College,boston-college,/team/boston-college/mens-hockey/,Boston College,7,,0,EX,Game Summary,
2000,Fri.,19991008,10/8/1999,7:00 ET,Acadia,,,Acadia,4,@,Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,Massachusetts,1,,0,EX,Game Summary,
2000,Fri.,19991008,10/8/1999,7:05 CT,Manitoba,,,Manitoba,3,@,Omaha,omaha,/team/omaha/mens-hockey/,Omaha,5,,0,EX,Game Summary,
2000,Sat.,19991009,10/9/1999,7:05 ET,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,4,@,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,3,,0,CC,Game Summary,
2000,Sat.,19991009,10/9/1999,7:05 AT,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,1,@,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,5,,0,CC,Game Summary,
2000,Sat.,19991009,10/9/1999,7:05 ET,Miami,miami,/team/miami/mens-hockey/,Miami,3,@,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,2,,0,CC,Game Summary,
2000,Sat.,19991009,10/9/1999,3:00 AT,Boston University,boston-university,/team/boston-university/mens-hockey/,Boston University,8,vs.,Air Force,air-force,/team/air-force/mens-hockey/,Air Force,3,,0,NC,Game Summary,
2000,Sat.,19991009,10/9/1999,7:05 MT,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,1,@,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,4,,0,NC,Game Summary,
2000,Sat.,19991009,10/9/1999,7:05 ET,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,3,@,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,0,,0,NC,Game Summary,
2000,Sat.,19991009,10/9/1999,6:00 AT,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,0,@,Alaska Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska Anchorage,4,,0,NC,Game Summary,
2000,Sat.,19991009,10/9/1999,4:05 ET,Toronto,,,Toronto,2,@,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,7,,0,EX,Game Summary,
2000,Sat.,19991009,10/9/1999,7:00 ET,Brock,,,Brock,3,@,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,6,,0,EX,Game Summary,
2000,Sat.,19991009,10/9/1999,7:05 MT,Alberta,,,Alberta,5,@,Denver,denver,/team/denver/mens-hockey/,Denver,4,OT,0,EX,Game Summary,
2000,Sat.,19991009,10/9/1999,7:35 CT,Manitoba,,,Manitoba,1,@,Minnesota State,minnesota-state,/team/minnesota-state/mens-hockey/,Minnesota State,4,,0,EX,Game Summary,
2000,Sat.,19991009,10/9/1999,7:00 ET,Queens University,,,Queens University,2,@,Providence,providence,/team/providence/mens-hockey/,Providence,8,,0,EX,Game Summary,
2000,Sat.,19991009,10/9/1999,2:00 ET,Acadia,,,Acadia,1,@,UMass Lowell,umass-lowell,/team/umass-lowell/mens-hockey/,UMass Lowell,4,,0,EX,Game Summary,
2000,Sat.,19991009,10/9/1999,7:00 ET,Ottawa,,,Ottawa,0,@,New Hampshire,new-hampshire,/team/new-hampshire/mens-hockey/,New Hampshire,5,,0,EX,Game Summary,
2000,Sun.,19991010,10/10/1999,3:00 AT,Air Force,air-force,/team/air-force/mens-hockey/,Air Force,0,vs.,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,3,,0,NC,Game Summary,
2000,Sun.,19991010,10/10/1999,6:00 AT,Boston University,boston-university,/team/boston-university/mens-hockey/,Boston University,5,@,Alaska Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska Anchorage,3,,0,NC,Game Summary,
2000,Sun.,19991010,10/10/1999,3:00 ET,Ottawa,,,Ottawa,1,@,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,4,,0,EX,Game Summary,
2000,Fri.,19991015,10/15/1999,7:05 ET,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,5,@,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,3,,0,CC,Game Summary,
2000,Fri.,19991015,10/15/1999,7:05 ET,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,4,@,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,2,,0,CC,Game Summary,
2000,Fri.,19991015,10/15/1999,7:05 CT,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,5,@,Omaha,omaha,/team/omaha/mens-hockey/,Omaha,2,,0,CC,Game Summary,
2000,Fri.,19991015,10/15/1999,7:05 CT,Army West Point,army,/team/army/mens-hockey/,Army West Point,2,@,Bemidji State,bemidji-state,/team/bemidji-state/mens-hockey/,Bemidji State,5,,0,CH,Game Summary,
2000,Fri.,19991015,10/15/1999,7:05 CT,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,2,@,Wisconsin,wisconsin,/team/wisconsin/mens-hockey/,Wisconsin,7,,0,WC,Game Summary,
