2021,Fri.,20201113,11/13/2020,7:00 ET,Wisconsin,wisconsin,/team/wisconsin/mens-hockey/,Wisconsin,2,@,(20) Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,(20) Notre Dame,0,,,B10,Box Score,NBCSN
2021,Fri.,20201113,11/13/2020,7:07 ET,Adrian,adrian,/team/adrian/mens-hockey/,Adrian,2,@,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,6,,,NC,Box Score,
2021,Sat.,20201114,11/14/2020,7:00 ET,Wisconsin,wisconsin,/team/wisconsin/mens-hockey/,Wisconsin,5,@,(20) Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,(20) Notre Dame,3,,,B10,Box Score,NHL
2021,Sat.,20201114,11/14/2020,3:00 ET,(15) Arizona State,arizona-state,/team/arizona-state/mens-hockey/,(15) Arizona State,1,@,(12) Michigan,michigan,/team/michigan/mens-hockey/,(12) Michigan,8,,,NC,Box Score,
2021,Sun.,20201115,11/15/2020,7:00 ET,(15) Arizona State,arizona-state,/team/arizona-state/mens-hockey/,(15) Arizona State,0,@,(12) Michigan,michigan,/team/michigan/mens-hockey/,(12) Michigan,3,,,NC,Box Score,BTN
2021,Thu.,20201119,11/19/2020,7:30 CT,(10) Penn State,penn-state,/team/penn-state/mens-hockey/,(10) Penn State,1,@,(11) Minnesota,minnesota,/team/minnesota/mens-hockey/,(11) Minnesota,4,,,B10,Box Score,BTN
2021,Thu.,20201119,11/19/2020,6:00 CT,(6) Michigan,michigan,/team/michigan/mens-hockey/,(6) Michigan,5,@,(14) Wisconsin,wisconsin,/team/wisconsin/mens-hockey/,(14) Wisconsin,2,,,B10,Box Score,"FSD,FSW"
2021,Thu.,20201119,11/19/2020,6:05 ET,LIU,liu,/team/liu/mens-hockey/,LIU,3,@,Holy Cross,holy-cross,/team/holy-cross/mens-hockey/,Holy Cross,2,OT,,NC,Box Score,
2021,Thu.,20201119,11/19/2020,6:00 ET,Arizona State,arizona-state,/team/arizona-state/mens-hockey/,Arizona State,1,@,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,1,OT,,NC,Box Score,BTN
2021,Fri.,20201120,11/20/2020,3:00 CT,(10) Penn State,penn-state,/team/penn-state/mens-hockey/,(10) Penn State,2,@,(11) Minnesota,minnesota,/team/minnesota/mens-hockey/,(11) Minnesota,3,,,B10,Box Score,BTN
2021,Fri.,20201120,11/20/2020,6:00 CT,(6) Michigan,michigan,/team/michigan/mens-hockey/,(6) Michigan,2,@,(14) Wisconsin,wisconsin,/team/wisconsin/mens-hockey/,(14) Wisconsin,1,OT,,B10,Box Score,"FSD+,FSW"
2021,Fri.,20201120,11/20/2020,6:00 ET,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,1,@,(7) Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,(7) Massachusetts,5,,,HE,Box Score,NESN+
2021,Fri.,20201120,11/20/2020,6:00 ET,Arizona State,arizona-state,/team/arizona-state/mens-hockey/,Arizona State,0,@,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,2,,,NC,Box Score,
2021,Sat.,20201121,11/21/2020,4:00 ET,(7) Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,(7) Massachusetts,2,@,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,2,OT,UCONN Wins Shootout 2-1,HE,Box Score,
