2017,Fri.,,9/30/2016,7:07 AT,Simon Fraser,,,Simon Fraser,1,@,Alaska-Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska-Anchorage,6,,,EX,Box,,
2017,Sat.,,10/1/2016,5:07 ET,Alabama-Huntsville,alabama-huntsville,/team/alabama-huntsville/mens-hockey/,Alabama-Huntsville,2,@,(20) Ferris State,ferris-state,/team/ferris-state/mens-hockey/,(20) Ferris State,1,,,WC,Box,,
2017,Sat.,,10/1/2016,7:05 ET,Army West Point,army,/team/army/mens-hockey/,Army West Point,2,@,Colgate,colgate,/team/colgate/mens-hockey/,Colgate,2,OT,,NC,Box,,
2017,Sat.,,10/1/2016,7:07 CT,(17) Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,(17) Michigan Tech,0,@,(6) Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/mens-hockey/,(6) Minnesota-Duluth,6,,,NC,Box,,
2017,Sat.,,10/1/2016,12:00 ET,Windsor,,,Windsor,2,@,(14) Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,(14) Bowling Green,3,,,EX,Box,,
2017,Sat.,,10/1/2016,7:05 ET,Prince Edward Island,,,Prince Edward Island,2,@,(4) Boston University,boston-university,/team/boston-university/mens-hockey/,(4) Boston University,10,,,EX,Box,,
2017,Sat.,,10/1/2016,7:00 ET,QC Trois Rivieres,,,QC Trois Rivieres,4,@,Clarkson,clarkson,/team/clarkson/mens-hockey/,Clarkson,3,,,EX,Box,,
2017,Sat.,,10/1/2016,7:00 ET,QuÃ©bec Ã  Trois-RiviÃ¨res,,,QuÃ©bec Ã  Trois-RiviÃ¨res,4,@,Clarkson,clarkson,/team/clarkson/mens-hockey/,Clarkson,3,,,EX,Box,,
2017,Sat.,,10/1/2016,7:05 MT,Mount Royal,,,Mount Royal,1,@,(3) Denver,denver,/team/denver/mens-hockey/,(3) Denver,4,,,EX,Box,,
2017,Sat.,,10/1/2016,7:00 ET,Carleton,,,Carleton,5,@,Holy Cross,holy-cross,/team/holy-cross/mens-hockey/,Holy Cross,7,,,EX,Box,,
2017,Sat.,,10/1/2016,7:05 ET,Carleton (ON),,,Carleton (ON),5,@,Holy Cross,holy-cross,/team/holy-cross/mens-hockey/,Holy Cross,7,,,EX,Box,,
2017,Sat.,,10/1/2016,7:05 ET,New Brunswick,,,New Brunswick,3,@,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,5,,,EX,Box,,
2017,Sat.,,10/1/2016,5:05 ET,Guelph,,,Guelph,6,@,Mercyhurst,mercyhurst,/team/mercyhurst/mens-hockey/,Mercyhurst,2,,,EX,Box,,
2017,Sat.,,10/1/2016,7:07 CT,Regina,,,Regina,3,@,(19) Minnesota State,minnesota-state,/team/minnesota-state/mens-hockey/,(19) Minnesota State,5,,,EX,Box,,
2017,Sat.,,10/1/2016,8:05 ET,Waterloo,,,Waterloo,1,@,Miami,miami,/team/miami/mens-hockey/,Miami,8,,,EX,Box,,
2017,Sat.,,10/1/2016,3:00 ET,Western Ontario,,,Western Ontario,2,@,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,1,,,EX,Box,,
2017,Sat.,,10/1/2016,7:00 ET,Acadia,,,Acadia,1,@,(15) Northeastern,northeastern,/team/northeastern/mens-hockey/,(15) Northeastern,3,,,EX,Box,,
2017,Sat.,,10/1/2016,7:30 ET,McGill,,,McGill,1,@,(2) Quinnipiac,quinnipiac,/team/quinnipiac/mens-hockey/,(2) Quinnipiac,2,,,EX,Box,,
2017,Sat.,,10/1/2016,7:05 ET,Brock,,,Brock,0,@,RIT,rit,/team/rit/mens-hockey/,RIT,3,,,EX,Box,,
2017,Sat.,,10/1/2016,7:05 ET,Queen's,,,Queen's,2,@,Robert Morris,robert-morris,/team/robert-morris/mens-hockey/,Robert Morris,2,OT,,EX,Box,,
2017,Sat.,,10/1/2016,2:05 ET,St. Francis Xavier,,,St. Francis Xavier,4,@,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,3,,,EX,Box,,
2017,Sat.,,10/1/2016,7:00 ET,Dalhousie,,,Dalhousie,5,@,Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,Massachusetts,7,,,EX,Box,,
2017,Sat.,,10/1/2016,7:07 CT,Manitoba,,,Manitoba,1,@,(1) North Dakota,north-dakota,/team/north-dakota/mens-hockey/,(1) North Dakota,5,,,EX,Box,,MidcoSN
2017,Sat.,,10/1/2016,7:05 ET,Concordia (QC),,,Concordia (QC),3,@,Vermont,vermont,/team/vermont/mens-hockey/,Vermont,2,,,EX,Box,,
2017,Sat.,,10/1/2016,7:07 CT,Victoria,,,Victoria,1,@,Wisconsin,wisconsin,/team/wisconsin/mens-hockey/,Wisconsin,10,,,EX,Box,,
2017,Sat.,,10/1/2016,7:05 ET,Toronto,,,Toronto,4,@,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,3,,,EX,Box,,
2017,Sun.,,10/2/2016,3:07 ET,Alabama-Huntsville,alabama-huntsville,/team/alabama-huntsville/mens-hockey/,Alabama-Huntsville,4,@,(20) Ferris State,ferris-state,/team/ferris-state/mens-hockey/,(20) Ferris State,3,,,WC,Box,Recap,
2017,Sun.,,10/2/2016,4:07 CT,(17) Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,(17) Michigan Tech,3,@,(6) Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/mens-hockey/,(6) Minnesota-Duluth,4,,,NC,Box,Recap,
2017,Sun.,,10/2/2016,2:30 ET,Carleton (ON),,,Carleton (ON),3,@,(5) Boston College,boston-college,/team/boston-college/mens-hockey/,(5) Boston College,4,,,EX,Box,,
2017,Sun.,,10/2/2016,2:30 ET,Carleton,,,Carleton,3,@,(5) Boston College,boston-college,/team/boston-college/mens-hockey/,(5) Boston College,4,,,EX,Box,,
