1990,1989-10-05,/boxscores/198910050BOS.html,Pittsburgh Penguins,/teams/PIT/1990.html,4,Boston Bruins,/teams/BOS/1990.html,5,,,,
1990,1989-10-05,/boxscores/198910050BUF.html,Quebec Nordiques,/teams/QUE/1990.html,3,Buffalo Sabres,/teams/BUF/1990.html,4,,,,
1990,1989-10-05,/boxscores/198910050CGY.html,Detroit Red Wings,/teams/DET/1990.html,7,Calgary Flames,/teams/CGY/1990.html,10,,,,
1990,1989-10-05,/boxscores/198910050CHI.html,St. Louis Blues,/teams/STL/1990.html,8,Chicago Blackhawks,/teams/CHI/1990.html,3,,,,
1990,1989-10-05,/boxscores/198910050HAR.html,Montreal Canadiens,/teams/MTL/1990.html,4,Hartford Whalers,/teams/HAR/1990.html,1,,,,
1990,1989-10-05,/boxscores/198910050LAK.html,Toronto Maple Leafs,/teams/TOR/1990.html,2,Los Angeles Kings,/teams/LAK/1990.html,4,,,,
1990,1989-10-05,/boxscores/198910050MNS.html,New York Islanders,/teams/NYI/1990.html,5,Minnesota North Stars,/teams/MNS/1990.html,6,,,,
1990,1989-10-05,/boxscores/198910050PHI.html,New Jersey Devils,/teams/NJD/1990.html,6,Philadelphia Flyers,/teams/PHI/1990.html,2,,,,
1990,1989-10-05,/boxscores/198910050VAN.html,Edmonton Oilers,/teams/EDM/1990.html,4,Vancouver Canucks,/teams/VAN/1990.html,1,,,,
1990,1989-10-06,/boxscores/198910060WIN.html,New York Rangers,/teams/NYR/1990.html,4,Winnipeg Jets,/teams/WIN/1990.html,1,,,,
1990,1989-10-06,/boxscores/198910060WSH.html,Philadelphia Flyers,/teams/PHI/1990.html,3,Washington Capitals,/teams/WSH/1990.html,5,,,,
1990,1989-10-07,/boxscores/198910070CGY.html,New York Islanders,/teams/NYI/1990.html,3,Calgary Flames,/teams/CGY/1990.html,6,,,,
1990,1989-10-07,/boxscores/198910070HAR.html,Minnesota North Stars,/teams/MNS/1990.html,6,Hartford Whalers,/teams/HAR/1990.html,4,,,,
1990,1989-10-07,/boxscores/198910070LAK.html,Edmonton Oilers,/teams/EDM/1990.html,6,Los Angeles Kings,/teams/LAK/1990.html,5,,,,
1990,1989-10-07,/boxscores/198910070MTL.html,Buffalo Sabres,/teams/BUF/1990.html,1,Montreal Canadiens,/teams/MTL/1990.html,5,,,,
1990,1989-10-07,/boxscores/198910070NJD.html,Pittsburgh Penguins,/teams/PIT/1990.html,4,New Jersey Devils,/teams/NJD/1990.html,4,OT,,,
