1985,1984-10-11,,Pittsburgh Penguins,/teams/PIT/1985.html,3,Boston Bruins,/teams/BOS/1985.html,4,,,,
1985,1984-10-11,,Montreal Canadiens,/teams/MTL/1985.html,3,Buffalo Sabres,/teams/BUF/1985.html,4,,,,
1985,1984-10-11,,Detroit Red Wings,/teams/DET/1985.html,3,Chicago Black Hawks,/teams/CBH/1985.html,7,,,,
1985,1984-10-11,,St. Louis Blues,/teams/STL/1985.html,4,Calgary Flames,/teams/CGY/1985.html,2,,,,
1985,1984-10-11,,Edmonton Oilers,/teams/EDM/1985.html,2,Los Angeles Kings,/teams/LAK/1985.html,2,OT,,,
1985,1984-10-11,,Toronto Maple Leafs,/teams/TOR/1985.html,1,Minnesota North Stars,/teams/MNS/1985.html,0,OT,,,
1985,1984-10-11,,Hartford Whalers,/teams/HAR/1985.html,4,New York Rangers,/teams/NYR/1985.html,4,OT,,,
1985,1984-10-11,,Washington Capitals,/teams/WSH/1985.html,2,Philadelphia Flyers,/teams/PHI/1985.html,2,OT,,,
1985,1984-10-11,,Quebec Nordiques,/teams/QUE/1985.html,5,Vancouver Canucks,/teams/VAN/1985.html,2,,,,
1985,1984-10-12,,St. Louis Blues,/teams/STL/1985.html,1,Edmonton Oilers,/teams/EDM/1985.html,5,,,,
1985,1984-10-12,,New York Islanders,/teams/NYI/1985.html,2,New Jersey Devils,/teams/NJD/1985.html,7,,,,
1985,1984-10-13,,Quebec Nordiques,/teams/QUE/1985.html,2,Calgary Flames,/teams/CGY/1985.html,7,,,,
1985,1984-10-13,,New Jersey Devils,/teams/NJD/1985.html,1,Detroit Red Wings,/teams/DET/1985.html,4,,,,
1985,1984-10-13,,Boston Bruins,/teams/BOS/1985.html,2,Hartford Whalers,/teams/HAR/1985.html,3,OT,,,
1985,1984-10-13,,Vancouver Canucks,/teams/VAN/1985.html,6,Los Angeles Kings,/teams/LAK/1985.html,5,OT,,,
1985,1984-10-13,,New York Rangers,/teams/NYR/1985.html,1,Minnesota North Stars,/teams/MNS/1985.html,3,,,,
1985,1984-10-13,,Pittsburgh Penguins,/teams/PIT/1985.html,3,Montreal Canadiens,/teams/MTL/1985.html,4,,,,
1985,1984-10-13,,Chicago Black Hawks,/teams/CBH/1985.html,6,New York Islanders,/teams/NYI/1985.html,7,OT,,,
1985,1984-10-13,,Buffalo Sabres,/teams/BUF/1985.html,3,Toronto Maple Leafs,/teams/TOR/1985.html,4,OT,,,
1985,1984-10-13,,Philadelphia Flyers,/teams/PHI/1985.html,4,Washington Capitals,/teams/WSH/1985.html,2,,,,
