2015,2015-04-15,,Ottawa Senators,/teams/OTT/2015.html,,Montreal Canadiens,/teams/MTL/2015.html,,,
2015,2015-04-15,,Chicago Blackhawks,/teams/CHI/2015.html,,Nashville Predators,/teams/NSH/2015.html,,,
2015,2015-04-15,,Calgary Flames,/teams/CGY/2015.html,,Vancouver Canucks,/teams/VAN/2015.html,,,
2015,2015-04-15,,New York Islanders,/teams/NYI/2015.html,,Washington Capitals,/teams/WSH/2015.html,,,
2015,2015-04-16,,Winnipeg Jets,/teams/WPG/2015.html,,Anaheim Ducks,/teams/ANA/2015.html,,,
2015,2015-04-16,,Pittsburgh Penguins,/teams/PIT/2015.html,,New York Rangers,/teams/NYR/2015.html,,,
2015,2015-04-16,,Minnesota Wild,/teams/MIN/2015.html,,St. Louis Blues,/teams/STL/2015.html,,,
2015,2015-04-16,,Detroit Red Wings,/teams/DET/2015.html,,Tampa Bay Lightning,/teams/TBL/2015.html,,,
2015,2015-04-17,,Ottawa Senators,/teams/OTT/2015.html,,Montreal Canadiens,/teams/MTL/2015.html,,,
2015,2015-04-17,,Chicago Blackhawks,/teams/CHI/2015.html,,Nashville Predators,/teams/NSH/2015.html,,,
2015,2015-04-17,,Calgary Flames,/teams/CGY/2015.html,,Vancouver Canucks,/teams/VAN/2015.html,,,
2015,2015-04-17,,New York Islanders,/teams/NYI/2015.html,,Washington Capitals,/teams/WSH/2015.html,,,
2015,2015-04-18,,Winnipeg Jets,/teams/WPG/2015.html,,Anaheim Ducks,/teams/ANA/2015.html,,,
2015,2015-04-18,,Pittsburgh Penguins,/teams/PIT/2015.html,,New York Rangers,/teams/NYR/2015.html,,,
2015,2015-04-18,,Minnesota Wild,/teams/MIN/2015.html,,St. Louis Blues,/teams/STL/2015.html,,,
2015,2015-04-18,,Detroit Red Wings,/teams/DET/2015.html,,Tampa Bay Lightning,/teams/TBL/2015.html,,,
2015,2015-04-19,,Vancouver Canucks,/teams/VAN/2015.html,,Calgary Flames,/teams/CGY/2015.html,,,
2015,2015-04-19,,Nashville Predators,/teams/NSH/2015.html,,Chicago Blackhawks,/teams/CHI/2015.html,,,
2015,2015-04-19,,Washington Capitals,/teams/WSH/2015.html,,New York Islanders,/teams/NYI/2015.html,,,
2015,2015-04-19,,Montreal Canadiens,/teams/MTL/2015.html,,Ottawa Senators,/teams/OTT/2015.html,,,
2015,2015-04-20,,St. Louis Blues,/teams/STL/2015.html,,Minnesota Wild,/teams/MIN/2015.html,,,
2015,2015-04-20,,New York Rangers,/teams/NYR/2015.html,,Pittsburgh Penguins,/teams/PIT/2015.html,,,
2015,2015-04-20,,Anaheim Ducks,/teams/ANA/2015.html,,Winnipeg Jets,/teams/WPG/2015.html,,,
2015,2015-04-21,,Vancouver Canucks,/teams/VAN/2015.html,,Calgary Flames,/teams/CGY/2015.html,,,
2015,2015-04-21,,Nashville Predators,/teams/NSH/2015.html,,Chicago Blackhawks,/teams/CHI/2015.html,,,
2015,2015-04-21,,Tampa Bay Lightning,/teams/TBL/2015.html,,Detroit Red Wings,/teams/DET/2015.html,,,
2015,2015-04-21,,Washington Capitals,/teams/WSH/2015.html,,New York Islanders,/teams/NYI/2015.html,,,
2015,2015-04-22,,St. Louis Blues,/teams/STL/2015.html,,Minnesota Wild,/teams/MIN/2015.html,,,
2015,2015-04-22,,Montreal Canadiens,/teams/MTL/2015.html,,Ottawa Senators,/teams/OTT/2015.html,,,
2015,2015-04-22,,New York Rangers,/teams/NYR/2015.html,,Pittsburgh Penguins,/teams/PIT/2015.html,,,
2015,2015-04-22,,Anaheim Ducks,/teams/ANA/2015.html,,Winnipeg Jets,/teams/WPG/2015.html,,,
2015,2015-04-23,,Tampa Bay Lightning,/teams/TBL/2015.html,,Detroit Red Wings,/teams/DET/2015.html,,,
2015,2015-04-23,,Chicago Blackhawks,/teams/CHI/2015.html,,Nashville Predators,/teams/NSH/2015.html,,,
2015,2015-04-23,,Calgary Flames,/teams/CGY/2015.html,,Vancouver Canucks,/teams/VAN/2015.html,,,
2015,2015-04-23,,New York Islanders,/teams/NYI/2015.html,,Washington Capitals,/teams/WSH/2015.html,,,
2015,2015-04-24,,Winnipeg Jets,/teams/WPG/2015.html,,Anaheim Ducks,/teams/ANA/2015.html,,,
2015,2015-04-24,,Ottawa Senators,/teams/OTT/2015.html,,Montreal Canadiens,/teams/MTL/2015.html,,,
2015,2015-04-24,,Pittsburgh Penguins,/teams/PIT/2015.html,,New York Rangers,/teams/NYR/2015.html,,,
2015,2015-04-24,,Minnesota Wild,/teams/MIN/2015.html,,St. Louis Blues,/teams/STL/2015.html,,,
2015,2015-04-25,,Vancouver Canucks,/teams/VAN/2015.html,,Calgary Flames,/teams/CGY/2015.html,,,
2015,2015-04-25,,Nashville Predators,/teams/NSH/2015.html,,Chicago Blackhawks,/teams/CHI/2015.html,,,
2015,2015-04-25,,Washington Capitals,/teams/WSH/2015.html,,New York Islanders,/teams/NYI/2015.html,,,
2015,2015-04-25,,Detroit Red Wings,/teams/DET/2015.html,,Tampa Bay Lightning,/teams/TBL/2015.html,,,
2015,2015-04-26,,St. Louis Blues,/teams/STL/2015.html,,Minnesota Wild,/teams/MIN/2015.html,,,
