1984,1983-10-04,,New York Islanders,/teams/NYI/1984.html,3,Quebec Nordiques,/teams/QUE/1984.html,7,,,,
1984,1983-10-04,,Pittsburgh Penguins,/teams/PIT/1984.html,3,St. Louis Blues,/teams/STL/1984.html,5,,,,
1984,1983-10-05,,Hartford Whalers,/teams/HAR/1984.html,3,Buffalo Sabres,/teams/BUF/1984.html,5,,,,
1984,1983-10-05,,St. Louis Blues,/teams/STL/1984.html,3,Chicago Black Hawks,/teams/CBH/1984.html,4,,,,
1984,1983-10-05,,Toronto Maple Leafs,/teams/TOR/1984.html,4,Edmonton Oilers,/teams/EDM/1984.html,5,,,,
1984,1983-10-05,,Minnesota North Stars,/teams/MNS/1984.html,3,Los Angeles Kings,/teams/LAK/1984.html,3,OT,,,
1984,1983-10-05,,New Jersey Devils,/teams/NJD/1984.html,2,New York Rangers,/teams/NYR/1984.html,6,,,,
1984,1983-10-05,,Calgary Flames,/teams/CGY/1984.html,5,Vancouver Canucks,/teams/VAN/1984.html,3,,,,
1984,1983-10-05,,Detroit Red Wings,/teams/DET/1984.html,6,Winnipeg Jets,/teams/WIN/1984.html,6,OT,,,
1984,1983-10-06,,Quebec Nordiques,/teams/QUE/1984.html,3,Boston Bruins,/teams/BOS/1984.html,9,,,,
1984,1983-10-06,,New York Islanders,/teams/NYI/1984.html,7,Montreal Canadiens,/teams/MTL/1984.html,4,,,,
1984,1983-10-06,,Washington Capitals,/teams/WSH/1984.html,1,Philadelphia Flyers,/teams/PHI/1984.html,4,,,,
1984,1983-10-07,,New York Rangers,/teams/NYR/1984.html,3,New Jersey Devils,/teams/NJD/1984.html,1,,,,
1984,1983-10-07,,Minnesota North Stars,/teams/MNS/1984.html,9,Vancouver Canucks,/teams/VAN/1984.html,10,,,,
1984,1983-10-07,,Edmonton Oilers,/teams/EDM/1984.html,8,Winnipeg Jets,/teams/WIN/1984.html,6,,,,
1984,1983-10-08,,New Jersey Devils,/teams/NJD/1984.html,6,Detroit Red Wings,/teams/DET/1984.html,3,,,,
1984,1983-10-08,,Boston Bruins,/teams/BOS/1984.html,3,Hartford Whalers,/teams/HAR/1984.html,4,,,,
1984,1983-10-08,,Toronto Maple Leafs,/teams/TOR/1984.html,6,Los Angeles Kings,/teams/LAK/1984.html,3,,,,
1984,1983-10-08,,Philadelphia Flyers,/teams/PHI/1984.html,6,Montreal Canadiens,/teams/MTL/1984.html,3,,,,
1984,1983-10-08,,New York Rangers,/teams/NYR/1984.html,6,Pittsburgh Penguins,/teams/PIT/1984.html,1,,,,
1984,1983-10-08,,Buffalo Sabres,/teams/BUF/1984.html,2,Quebec Nordiques,/teams/QUE/1984.html,9,,,,
1984,1983-10-08,,Chicago Black Hawks,/teams/CBH/1984.html,1,St. Louis Blues,/teams/STL/1984.html,4,,,,
1984,1983-10-08,,New York Islanders,/teams/NYI/1984.html,8,Washington Capitals,/teams/WSH/1984.html,7,OT,,,
1984,1983-10-09,,Hartford Whalers,/teams/HAR/1984.html,1,Boston Bruins,/teams/BOS/1984.html,4,,,,
1984,1983-10-09,,Washington Capitals,/teams/WSH/1984.html,2,Buffalo Sabres,/teams/BUF/1984.html,5,,,,
1984,1983-10-09,,Detroit Red Wings,/teams/DET/1984.html,4,Chicago Black Hawks,/teams/CBH/1984.html,6,,,,
1984,1983-10-09,,Minnesota North Stars,/teams/MNS/1984.html,3,Edmonton Oilers,/teams/EDM/1984.html,4,OT,,,
1984,1983-10-09,,Pittsburgh Penguins,/teams/PIT/1984.html,1,Philadelphia Flyers,/teams/PHI/1984.html,7,,,,
1984,1983-10-09,,Toronto Maple Leafs,/teams/TOR/1984.html,4,Vancouver Canucks,/teams/VAN/1984.html,7,,,,
