1987,1986-10-09,,Calgary Flames,/teams/CGY/1987.html,5,Boston Bruins,/teams/BOS/1987.html,3,,,,
1987,1986-10-09,,New York Islanders,/teams/NYI/1987.html,2,Chicago Blackhawks,/teams/CHI/1987.html,3,,,,
1987,1986-10-09,,St. Louis Blues,/teams/STL/1987.html,4,Los Angeles Kings,/teams/LAK/1987.html,3,,,,
1987,1986-10-09,,New Jersey Devils,/teams/NJD/1987.html,5,New York Rangers,/teams/NYR/1987.html,3,,,,
1987,1986-10-09,,Edmonton Oilers,/teams/EDM/1987.html,1,Philadelphia Flyers,/teams/PHI/1987.html,2,,,,
1987,1986-10-09,,Washington Capitals,/teams/WSH/1987.html,4,Pittsburgh Penguins,/teams/PIT/1987.html,5,,,,
1987,1986-10-09,,Detroit Red Wings,/teams/DET/1987.html,1,Quebec Nordiques,/teams/QUE/1987.html,6,,,,
1987,1986-10-09,,Montreal Canadiens,/teams/MTL/1987.html,4,Toronto Maple Leafs,/teams/TOR/1987.html,7,,,,
1987,1986-10-09,,Buffalo Sabres,/teams/BUF/1987.html,2,Winnipeg Jets,/teams/WIN/1987.html,3,,,,
1987,1986-10-11,,Chicago Blackhawks,/teams/CHI/1987.html,3,Detroit Red Wings,/teams/DET/1987.html,4,,,,
1987,1986-10-11,,Calgary Flames,/teams/CGY/1987.html,5,Hartford Whalers,/teams/HAR/1987.html,6,,,,
1987,1986-10-11,,New York Islanders,/teams/NYI/1987.html,4,Los Angeles Kings,/teams/LAK/1987.html,5,,,,
1987,1986-10-11,,Edmonton Oilers,/teams/EDM/1987.html,5,Montreal Canadiens,/teams/MTL/1987.html,4,OT,,,
1987,1986-10-11,,Boston Bruins,/teams/BOS/1987.html,4,New Jersey Devils,/teams/NJD/1987.html,5,,,,
1987,1986-10-11,,New York Rangers,/teams/NYR/1987.html,5,Pittsburgh Penguins,/teams/PIT/1987.html,6,OT,,,
1987,1986-10-11,,Minnesota North Stars,/teams/MNS/1987.html,4,Quebec Nordiques,/teams/QUE/1987.html,4,OT,,,
1987,1986-10-11,,Buffalo Sabres,/teams/BUF/1987.html,5,Toronto Maple Leafs,/teams/TOR/1987.html,5,OT,,,
1987,1986-10-11,,St. Louis Blues,/teams/STL/1987.html,3,Vancouver Canucks,/teams/VAN/1987.html,4,,,,
1987,1986-10-11,,Philadelphia Flyers,/teams/PHI/1987.html,6,Washington Capitals,/teams/WSH/1987.html,1,,,,
1987,1986-10-12,,Hartford Whalers,/teams/HAR/1987.html,2,Boston Bruins,/teams/BOS/1987.html,7,,,,
1987,1986-10-12,,Calgary Flames,/teams/CGY/1987.html,4,Buffalo Sabres,/teams/BUF/1987.html,2,,,,
1987,1986-10-12,,Pittsburgh Penguins,/teams/PIT/1987.html,4,Chicago Blackhawks,/teams/CHI/1987.html,1,,,,
1987,1986-10-12,,Edmonton Oilers,/teams/EDM/1987.html,3,Winnipeg Jets,/teams/WIN/1987.html,5,,,,
1987,1986-10-13,,Minnesota North Stars,/teams/MNS/1987.html,4,Montreal Canadiens,/teams/MTL/1987.html,6,,,,
1987,1986-10-13,,Washington Capitals,/teams/WSH/1987.html,7,New York Rangers,/teams/NYR/1987.html,6,OT,,,
1987,1986-10-13,,Quebec Nordiques,/teams/QUE/1987.html,7,Vancouver Canucks,/teams/VAN/1987.html,1,,,,
1987,1986-10-14,,Los Angeles Kings,/teams/LAK/1987.html,3,Pittsburgh Penguins,/teams/PIT/1987.html,4,OT,,,
1987,1986-10-14,,St. Louis Blues,/teams/STL/1987.html,1,Toronto Maple Leafs,/teams/TOR/1987.html,1,OT,,,
1987,1986-10-14,,Boston Bruins,/teams/BOS/1987.html,2,Winnipeg Jets,/teams/WIN/1987.html,1,,,,
1987,1986-10-15,,Montreal Canadiens,/teams/MTL/1987.html,0,Buffalo Sabres,/teams/BUF/1987.html,0,OT,,,
1987,1986-10-15,,New York Rangers,/teams/NYR/1987.html,5,Chicago Blackhawks,/teams/CHI/1987.html,5,OT,,,
1987,1986-10-15,,Los Angeles Kings,/teams/LAK/1987.html,4,Detroit Red Wings,/teams/DET/1987.html,3,OT,,,
