2017,Jake Allen,26,,STL,61,,60,33,20,5,138,1620,1482,.915,2.42,4,3418,33,.550,11,98,2.20,0,1,1,4
2017,Jorge Alves,38,,CAR,1,,0,0,0,0,0,0,0,,,0,0,0,,0,,,0,0,0,0
2017,Frederik Andersen,27,,TOR,66,,66,33,16,14,169,2052,1883,.918,2.67,4,3799,38,.576,11,95,8.58,0,1,1,16
2017,Craig Anderson,35,,OTT,40,,40,25,11,4,92,1247,1155,.926,2.28,5,2421,25,.625,4,85,15.92,0,1,1,0
2017,Richard Bachman,29,,VAN,5,,5,2,3,0,13,162,149,.920,2.64,0,295,2,.400,0,,,0,0,0,0
2017,Jonathan Bernier,28,,ANA,39,,33,21,7,4,83,982,899,.915,2.50,2,1993,19,.576,4,98,1.98,0,0,0,4
2017,Reto Berra,30,,FLA,7,,4,0,5,0,18,145,127,.876,3.45,0,313,0,.000,2,,,0,0,0,0
2017,Jean-Francois Berube,25,,NYI,14,,7,3,2,2,30,271,241,.889,3.42,0,527,3,.429,2,,,0,0,0,0
2017,Antoine Bibeau,22,,TOR,2,,2,1,1,0,4,55,51,.927,1.98,0,121,2,1.000,0,,,0,0,0,0
2017,Ben Bishop,30,,TOT,39,,37,18,15,5,94,1040,946,.910,2.54,1,2223,19,.514,6,104,-4.00,0,0,0,10
2017,Sergei Bobrovsky,28,,CBJ,63,,63,41,17,5,127,1854,1727,.931,2.06,7,3707,41,.651,5,79,33.45,0,0,0,8
2017,Laurent Brossoit,23,,EDM,8,,4,4,1,0,11,153,142,.928,1.99,0,332,2,.500,0,,,0,0,0,0
2017,Peter Budaj,34,,TOT,60,,55,30,21,3,120,1414,1294,.915,2.18,7,3308,32,.582,7,98,2.37,0,1,1,0
2017,Jack Campbell,25,,LAK,1,,0,0,0,0,0,5,5,1.000,0.00,0,20,0,,0,,,0,0,0,0
2017,Eric Comrie,21,,WPG,1,,1,1,0,0,4,39,35,.897,4.07,0,59,0,.000,0,,,0,0,0,0
2017,Mike Condon,26,,TOT,41,,38,19,14,6,96,1122,1026,.914,2.48,5,2324,19,.500,7,99,1.10,0,0,0,4
2017,Pheonix Copley,25,,STL,1,,1,0,1,0,5,29,24,.828,5.08,0,59,0,.000,1,,,0,0,0,0
2017,Jared Coreau,25,,DET,14,,14,5,4,3,41,362,321,.887,3.46,2,712,5,.357,6,131,-9.67,0,0,0,0
2017,Corey Crawford,32,,CHI,55,,55,32,18,4,138,1691,1553,.918,2.55,2,3247,29,.527,7,94,8.34,0,1,1,2
2017,Scott Darling,28,,CHI,32,,27,18,5,5,67,877,810,.924,2.38,2,1689,17,.630,1,88,8.90,0,0,0,0
2017,Aaron Dell,27,,SJS,20,,17,11,6,1,37,533,496,.931,2.00,1,1111,12,.706,1,80,9.13,0,0,0,0
2017,Louis Domingue,24,,ARI,31,,26,11,15,1,82,888,806,.908,3.08,0,1599,12,.462,4,107,-5.15,0,0,0,0
2017,Chris Driedger,22,,OTT,1,,0,0,1,0,4,15,11,.733,6.00,0,40,0,,0,,,0,0,0,0
2017,Devan Dubnyk,30,,MIN,65,,63,40,19,5,141,1842,1701,.923,2.25,5,3758,39,.619,7,88,18.41,0,0,0,10
2017,Brian Elliott,31,,CGY,49,,45,26,18,3,121,1338,1217,.910,2.55,2,2844,26,.578,4,104,-5.21,0,0,0,4
2017,Jhonas Enroth,28,,TOR,6,,4,0,3,1,18,141,123,.872,3.94,0,274,0,.000,0,,,0,0,0,0
2017,Marc-Andre Fleury,32,,PIT,38,,34,18,10,7,107,1181,1074,.909,3.02,1,2125,16,.471,5,105,-4.80,0,0,0,6
2017,Anton Forsberg,24,,CBJ,1,,1,0,1,0,4,27,23,.852,4.07,0,59,0,.000,0,,,0,0,0,0
2017,John Gibson,23,,ANA,52,,49,25,16,9,109,1437,1328,.924,2.22,6,2950,28,.571,7,88,15.36,0,1,1,4
2017,Jon Gillies,23,,CGY,1,,1,1,0,0,1,28,27,.964,1.00,0,60,1,1.000,0,,,0,0,0,0
2017,Thomas Greiss,31,,NYI,51,,49,26,18,5,126,1453,1327,.913,2.69,3,2813,30,.612,11,100,-0.26,0,1,1,0
2017,Philipp Grubauer,25,,WSH,23,,19,13,6,2,43,585,542,.926,2.05,3,1258,13,.684,1,85,7.63,0,0,0,0
2017,Kristers Gudlevskis,24,,TBL,1,,0,0,0,0,0,3,3,1.000,0.00,0,11,0,,0,,,0,0,0,0
2017,Jonas Gustavsson,32,,EDM,7,,5,1,3,1,17,139,122,.878,3.10,0,329,2,.400,3,,,0,0,0,0
2017,Jaroslav Halak,31,,NYI,28,,26,12,9,5,75,885,810,.915,2.80,2,1605,14,.538,3,98,1.59,0,1,1,0
2017,Andrew Hammond,28,,OTT,6,,4,0,2,0,14,86,72,.837,4.08,0,206,1,.250,3,,,0,0,0,0
2017,Magnus Hellberg,25,,NYR,2,,1,1,0,0,2,28,26,.929,1.52,0,79,1,1.000,0,,,0,0,0,0
2017,Connor Hellebuyck,23,,WPG,56,,53,26,19,4,146,1572,1426,.907,2.89,4,3034,25,.472,9,107,-9.96,0,0,0,0
2017,Braden Holtby,27,,WSH,63,,63,42,13,6,127,1690,1563,.925,2.07,9,3680,39,.619,8,87,19.25,0,0,0,0
2017,Jimmy Howard,32,,DET,26,,24,10,11,1,49,675,626,.927,2.10,1,1397,16,.667,4,84,9.42,0,0,0,2
2017,Michael Hutchinson,26,,WPG,28,,20,9,12,3,67,690,623,.903,2.92,1,1378,8,.400,1,112,-7.29,0,0,0,0
2017,Carter Hutton,31,,STL,30,,21,13,8,2,58,663,605,.913,2.39,4,1459,11,.524,3,101,-0.62,0,1,1,4
2017,Tristan Jarry,21,,PIT,1,,1,0,1,0,3,25,22,.880,3.05,0,59,0,.000,0,,,0,0,0,0
2017,Chad Johnson,30,,CGY,36,,36,18,15,1,87,969,882,.910,2.59,3,2013,18,.500,7,104,-3.14,0,0,0,0
2017,Martin Jones,27,,SJS,65,,65,35,23,6,152,1725,1573,.912,2.40,2,3800,39,.600,8,102,-2.72,0,0,0,0
2017,Anton Khudobin,30,,BOS,16,,14,7,6,1,39,405,366,.904,2.64,0,885,5,.357,2,111,-3.95,0,1,1,2
2017,Keith Kinkaid,27,,NJD,26,,23,8,13,3,65,778,713,.916,2.64,1,1476,12,.522,4,97,2.33,0,1,1,0
2017,Joonas Korpisalo,22,,CBJ,14,,13,7,5,1,38,401,363,.905,2.88,1,791,6,.462,2,110,-3.30,0,0,0,0
2017,Darcy Kuemper,26,,MIN,18,,17,8,5,3,55,562,507,.902,3.13,0,1053,5,.294,3,113,-6.36,0,1,1,4
2017,Eddie Lack,29,,CAR,20,,18,8,7,3,48,492,444,.902,2.64,1,1090,9,.500,3,113,-5.42,0,0,0,0
2017,Marek Langhamer,22,,ARI,1,,0,0,0,0,1,8,7,.875,3.75,0,16,0,,0,,,0,0,0,0
