2014,1,Spencer Abbott,/players/a/abbotsp01.html,25,TOR,/teams/TOR/2014.html,RW,1,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,5,5:16,0,1,0,0,
2014,2,Justin Abdelkader,/players/a/abdelju01.html,26,DET,/teams/DET/2014.html,LW,70,10,18,28,2,31,9,1,0,3,16,2,0,147,6.8,1070,15:17,31,172,23,32,41.8
2014,3,Will Acton,/players/a/actonwi01.html,26,EDM,/teams/EDM/2014.html,C,30,3,2,5,-2,21,3,0,0,1,2,0,0,18,16.7,244,8:08,14,37,98,97,50.3
2014,4,Luke Adam,/players/a/adamlu01.html,23,BUF,/teams/BUF/2014.html,C,12,1,0,1,0,4,1,0,0,0,0,0,0,16,6.3,154,12:50,1,16,10,16,38.5
2014,5,Craig Adams,/players/a/adamscr01.html,36,PIT,/teams/PIT/2014.html,RW,82,5,6,11,-16,46,5,0,0,0,6,0,0,73,6.8,1022,12:28,59,190,61,78,43.9
2014,6,Kenny Agostino,/players/a/agostke01.html,21,CGY,/teams/CGY/2014.html,LW,8,1,1,2,-2,0,1,0,0,0,1,0,0,12,8.3,89,11:06,3,9,0,0,
2014,7,Jason Akeson,/players/a/akesoja01.html,23,PHI,/teams/PHI/2014.html,RW,1,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,13,13:22,0,1,0,0,
2014,8,John Albert,/players/a/alberjo01.html,25,WPG,/teams/WPG/2014.html,C,9,1,0,1,-3,0,1,0,0,0,0,0,0,5,20.0,46,5:07,3,8,9,12,42.9
2014,9,Andrew Alberts,/players/a/alberan01.html,32,VAN,/teams/VAN/2014.html,D,10,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,74,7:23,7,6,0,0,
2014,10,Daniel Alfredsson,/players/a/alfreda01.html,41,DET,/teams/DET/2014.html,RW,68,18,31,49,2,10,14,4,0,4,17,14,0,151,11.9,1151,16:56,25,59,5,9,35.7
2014,11,Bryan Allen,/players/a/allenbr01.html,33,ANA,/teams/ANA/2014.html,D,68,0,10,10,20,75,0,0,0,0,9,0,1,60,0.0,1193,17:33,118,121,0,0,
2014,12,Conor Allen,/players/a/allenco01.html,24,NYR,/teams/NYR/2014.html,D,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,43,14:26,1,1,0,0,
2014,13,Adam Almqvist,/players/a/almqvad01.html,22,DET,/teams/DET/2014.html,D,2,1,0,1,-1,0,1,0,0,0,0,0,0,2,50.0,34,17:13,0,1,0,0,
2014,14,Karl Alzner,/players/a/alzneka01.html,25,WSH,/teams/WSH/2014.html,D,82,2,16,18,-7,26,2,0,0,1,13,1,2,95,2.1,1684,20:32,158,73,0,0,
2014,15,Joakim Andersson,/players/a/anderjo03.html,24,DET,/teams/DET/2014.html,C,65,8,9,17,-11,12,8,0,0,1,8,0,1,78,10.3,899,13:50,25,26,345,326,51.4
2014,16,Artem Anisimov,/players/a/anisiar01.html,25,CBJ,/teams/CBJ/2014.html,C,81,22,17,39,-2,20,17,3,2,5,14,3,0,162,13.6,1344,16:36,54,31,474,485,49.4
2014,17,Darren Archibald,/players/a/archida02.html,23,VAN,/teams/VAN/2014.html,RW,16,1,2,3,1,0,1,0,0,0,2,0,0,11,9.1,125,7:48,9,30,0,1,0.0
2014,18,Mark Arcobello,/players/a/arcobma01.html,25,EDM,/teams/EDM/2014.html,C,41,4,14,18,-7,8,3,1,0,1,12,2,0,70,5.7,618,15:04,23,78,206,198,51.0
2014,19,Bill Arnold,/players/a/arnolbi01.html,21,CGY,/teams/CGY/2014.html,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,14,13:35,0,1,5,4,55.6
2014,20,Arron Asham,/players/a/ashamar01.html,35,NYR,/teams/NYR/2014.html,RW,6,0,0,0,-5,14,0,0,0,0,0,0,0,1,0.0,45,7:29,1,8,0,0,
2014,21,Carter Ashton,/players/a/ashtoca01.html,22,TOR,/teams/TOR/2014.html,RW,32,0,3,3,1,19,0,0,0,0,3,0,0,23,0.0,201,6:16,7,46,12,11,52.2
2014,22,Cam Atkinson,/players/a/atkinca01.html,24,CBJ,/teams/CBJ/2014.html,RW,79,21,19,40,-4,18,16,4,1,5,14,5,0,216,9.7,1247,15:47,38,55,0,0,
2014,23,Keith Aucoin,/players/a/aucoike01.html,35,STL,/teams/STL/2014.html,C,2,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,27,13:19,0,0,9,6,60.0
2014,24,Keith Aulie,/players/a/aulieke01.html,24,TBL,/teams/TBL/2014.html,D,15,0,1,1,-3,9,0,0,0,0,1,0,0,6,0.0,147,9:49,15,17,0,0,
2014,25,David Backes,/players/b/backeda01.html,29,STL,/teams/STL/2014.html,C,74,27,30,57,14,119,17,10,0,5,24,6,0,165,16.4,1447,19:33,56,273,621,580,51.7
2014,26,Mikael Backlund,/players/b/backlmi01.html,24,CGY,/teams/CGY/2014.html,C,76,18,21,39,4,32,9,5,4,3,15,6,0,178,10.1,1409,18:32,62,64,628,694,47.5
2014,27,Nicklas Backstrom,/players/b/backsni02.html,26,WSH,/teams/WSH/2014.html,C,82,18,61,79,-20,54,11,6,1,1,23,38,0,196,9.2,1624,19:48,54,89,714,701,50.5
2014,28,Sven Baertschi,/players/b/baertsv01.html,21,CGY,/teams/CGY/2014.html,LW,26,2,9,11,-4,6,1,1,0,0,6,3,0,30,6.7,367,14:07,19,22,0,0,
2014,29,Josh Bailey,/players/b/bailejo01.html,24,NYI,/teams/NYI/2014.html,LW,77,8,30,38,-8,26,6,2,0,1,22,8,0,98,8.2,1220,15:50,29,44,113,115,49.6
2014,30,Keith Ballard,/players/b/ballake01.html,31,MIN,/teams/MIN/2014.html,D,45,2,7,9,-7,37,2,0,0,0,5,2,0,29,6.9,612,13:37,37,58,0,0,
2014,31,Mark Barberio,/players/b/barbema01.html,23,TBL,/teams/TBL/2014.html,D,49,5,5,10,10,28,4,1,0,0,5,0,0,54,9.3,714,14:35,38,28,0,0,
2014,32,Krys Barch,/players/b/barchkr01.html,33,FLA,/teams/FLA/2014.html,LW,55,0,4,4,-10,99,0,0,0,0,4,0,0,19,0.0,329,5:59,6,64,1,0,100.0
2014,33,Aleksander Barkov,/players/b/barkoal01.html,18,FLA,/teams/FLA/2014.html,C,54,8,16,24,-3,10,5,3,0,1,13,3,0,87,9.2,923,17:06,27,16,400,419,48.8
2014,34,Tyson Barrie,/players/b/barrity01.html,22,COL,/teams/COL/2014.html,D,64,13,25,38,17,20,9,4,0,5,19,6,0,101,12.9,1187,18:33,57,50,0,0,
