1980,1979-10-09,,St. Louis Blues,/teams/STL/1980.html,5,Vancouver Canucks,/teams/VAN/1980.html,2,,,,
1980,1979-10-10,,Edmonton Oilers,/teams/EDM/1980.html,2,Chicago Black Hawks,/teams/CBH/1980.html,4,,,,
1980,1979-10-10,,Detroit Red Wings,/teams/DET/1980.html,4,Los Angeles Kings,/teams/LAK/1980.html,4,,,,
1980,1979-10-10,,Winnipeg Jets,/teams/WIN/1980.html,2,Pittsburgh Penguins,/teams/PIT/1980.html,4,,,,
1980,1979-10-10,,Atlanta Flames,/teams/ATF/1980.html,5,Quebec Nordiques,/teams/QUE/1980.html,3,,,,
1980,1979-10-10,,New York Rangers,/teams/NYR/1980.html,6,Toronto Maple Leafs,/teams/TOR/1980.html,3,,,,
1980,1979-10-11,,Winnipeg Jets,/teams/WIN/1980.html,0,Boston Bruins,/teams/BOS/1980.html,4,,,,
1980,1979-10-11,,Washington Capitals,/teams/WSH/1980.html,3,Buffalo Sabres,/teams/BUF/1980.html,6,,,,
1980,1979-10-11,,St. Louis Blues,/teams/STL/1980.html,3,Colorado Rockies,/teams/CLR/1980.html,3,,,,
1980,1979-10-11,,Hartford Whalers,/teams/HAR/1980.html,1,Minnesota North Stars,/teams/MNS/1980.html,4,,,,
1980,1979-10-11,,Atlanta Flames,/teams/ATF/1980.html,1,Montreal Canadiens,/teams/MTL/1980.html,3,,,,
1980,1979-10-11,,New York Islanders,/teams/NYI/1980.html,2,Philadelphia Flyers,/teams/PHI/1980.html,5,,,,
1980,1979-10-12,,Detroit Red Wings,/teams/DET/1980.html,1,Vancouver Canucks,/teams/VAN/1980.html,3,,,,
1980,1979-10-13,,Philadelphia Flyers,/teams/PHI/1980.html,2,Atlanta Flames,/teams/ATF/1980.html,9,,,,
1980,1979-10-13,,Detroit Red Wings,/teams/DET/1980.html,3,Edmonton Oilers,/teams/EDM/1980.html,3,,,,
1980,1979-10-13,,St. Louis Blues,/teams/STL/1980.html,3,Los Angeles Kings,/teams/LAK/1980.html,5,,,,
1980,1979-10-13,,Chicago Black Hawks,/teams/CBH/1980.html,1,Minnesota North Stars,/teams/MNS/1980.html,5,,,,
1980,1979-10-13,,Quebec Nordiques,/teams/QUE/1980.html,1,Montreal Canadiens,/teams/MTL/1980.html,3,,,,
1980,1979-10-13,,Buffalo Sabres,/teams/BUF/1980.html,5,New York Islanders,/teams/NYI/1980.html,2,,,,
1980,1979-10-13,,Hartford Whalers,/teams/HAR/1980.html,3,Pittsburgh Penguins,/teams/PIT/1980.html,3,,,,
1980,1979-10-13,,Colorado Rockies,/teams/CLR/1980.html,1,Toronto Maple Leafs,/teams/TOR/1980.html,2,,,,
