2016,Jake Allen,25,,STL,47,,44,26,15,3,101,1260,1159,.920,2.35,6,2583,26,.591,6,94,6.28,0,0,0,0
2016,Frederik Andersen,26,,ANA,43,,37,22,9,7,88,1086,998,.919,2.30,3,2298,24,.649,5,95,4.46,0,1,1,2
2016,Craig Anderson,34,,OTT,60,,60,31,23,5,161,1915,1754,.916,2.78,4,3477,31,.517,8,99,2.05,0,2,2,0
2016,Richard Bachman,28,,VAN,1,,1,1,0,0,3,31,28,.903,3.00,0,60,0,.000,0,,,0,0,0,0
2016,Niklas Backstrom,37,,CGY,4,,3,2,2,0,13,109,96,.881,3.35,0,233,2,.667,1,,,0,0,0,0
2016,Jonathan Bernier,27,,TOR,38,,36,12,21,3,103,1114,1011,.908,2.88,3,2147,19,.528,8,109,-8.15,0,0,0,2
2016,Reto Berra,29,,COL,14,,12,5,8,0,29,374,345,.922,2.41,2,721,7,.583,2,91,2.84,0,1,1,2
2016,Jean-Francois Berube,24,,NYI,7,,6,3,2,1,18,210,192,.914,2.71,0,399,4,.667,1,,,0,0,0,0
2016,Jordan Binnington,22,,STL,1,,0,0,0,0,1,4,3,.750,4.62,0,13,0,,0,,,0,0,0,0
2016,Ben Bishop,29,,TBL,61,,60,35,21,4,123,1672,1549,.926,2.06,6,3585,37,.617,4,86,19.36,0,1,1,4
2016,Sergei Bobrovsky,27,,CBJ,37,,37,15,19,1,97,1049,952,.908,2.75,1,2116,18,.486,8,109,-7.69,0,2,2,2
2016,Laurent Brossoit,22,,EDM,5,,5,0,4,1,18,142,124,.873,3.60,0,300,1,.200,2,,,0,0,0,0
2016,Peter Budaj,33,,LAK,1,,1,1,0,0,4,28,24,.857,3.87,0,62,0,.000,0,,,0,0,0,0
2016,Mike Condon,25,,MTL,55,,51,21,25,6,141,1458,1317,.903,2.71,1,3123,24,.471,9,114,-16.86,0,0,0,0
2016,Pheonix Copley,24,,STL,1,,0,0,0,0,1,6,5,.833,2.50,0,24,0,,0,,,0,0,0,0
2016,Corey Crawford,31,,CHI,58,,58,35,18,5,131,1718,1587,.924,2.37,7,3323,40,.690,9,90,15.27,0,1,1,2
2016,Yann Danis,34,,NJD,2,,0,0,1,0,4,18,14,.778,4.71,0,51,0,,0,,,0,0,0,0
2016,Scott Darling,27,,CHI,29,,24,12,8,4,67,784,717,.915,2.58,1,1560,13,.542,5,100,-0.25,0,0,0,0
2016,Louis Domingue,23,,ARI,39,,36,15,18,5,101,1142,1041,.912,2.75,2,2206,20,.556,5,104,-3.77,0,1,1,0
2016,Chris Driedger,21,,OTT,1,,0,0,0,0,0,11,11,1.000,0.00,0,32,0,,0,,,0,0,0,0
2016,Devan Dubnyk,29,,MIN,67,,66,32,26,6,150,1829,1679,.918,2.33,5,3861,34,.515,5,96,5.73,0,0,0,8
2016,Brian Elliott,30,,STL,42,,38,23,8,6,78,1113,1035,.930,2.07,4,2261,26,.684,6,82,16.76,0,0,0,2
2016,Jhonas Enroth,27,,LAK,16,,13,7,5,1,31,398,367,.922,2.17,2,856,8,.615,1,91,2.89,0,0,0,0
2016,Marc-Andre Fleury,31,,PIT,58,,58,35,17,6,132,1665,1533,.921,2.29,5,3463,33,.569,5,93,9.76,0,1,1,2
2016,Anton Forsberg,23,,CBJ,4,,3,1,3,0,9,97,88,.907,3.03,0,178,1,.333,0,,,0,0,0,0
2016,Christopher Gibson,23,,NYI,4,,2,1,1,1,11,93,82,.882,3.40,0,194,0,.000,1,,,0,0,0,0
2016,John Gibson,22,,ANA,40,,38,21,13,4,79,992,913,.920,2.07,4,2295,21,.553,3,94,5.46,0,1,1,2
2016,Thomas Greiss,30,,NYI,41,,38,23,11,4,90,1197,1107,.925,2.36,1,2287,22,.579,2,88,11.92,0,1,1,2
2016,Philipp Grubauer,24,,WSH,22,,16,8,9,1,43,523,480,.918,2.32,0,1111,7,.438,2,97,1.53,0,0,0,2
