2013,"Sat, Jan 19, 2013",/boxscores/201301190BOS.html,New York Rangers,/teams/NYR/2013.html,1,Boston Bruins,/teams/BOS/2013.html,3,,
2013,"Sat, Jan 19, 2013",/boxscores/201301190DAL.html,Phoenix Coyotes,/teams/PHX/2013.html,3,Dallas Stars,/teams/DAL/2013.html,4,,
2013,"Sat, Jan 19, 2013",/boxscores/201301190FLA.html,Carolina Hurricanes,/teams/CAR/2013.html,1,Florida Panthers,/teams/FLA/2013.html,5,,
2013,"Sat, Jan 19, 2013",/boxscores/201301190LAK.html,Chicago Blackhawks,/teams/CHI/2013.html,5,Los Angeles Kings,/teams/LAK/2013.html,2,,
2013,"Sat, Jan 19, 2013",/boxscores/201301190MIN.html,Colorado Avalanche,/teams/COL/2013.html,2,Minnesota Wild,/teams/MIN/2013.html,4,,
2013,"Sat, Jan 19, 2013",/boxscores/201301190MTL.html,Toronto Maple Leafs,/teams/TOR/2013.html,2,Montreal Canadiens,/teams/MTL/2013.html,1,,
2013,"Sat, Jan 19, 2013",/boxscores/201301190NSH.html,Columbus Blue Jackets,/teams/CBJ/2013.html,3,Nashville Predators,/teams/NSH/2013.html,2,SO,
2013,"Sat, Jan 19, 2013",/boxscores/201301190NYI.html,New Jersey Devils,/teams/NJD/2013.html,2,New York Islanders,/teams/NYI/2013.html,1,,
2013,"Sat, Jan 19, 2013",/boxscores/201301190PHI.html,Pittsburgh Penguins,/teams/PIT/2013.html,3,Philadelphia Flyers,/teams/PHI/2013.html,1,,
2013,"Sat, Jan 19, 2013",/boxscores/201301190STL.html,Detroit Red Wings,/teams/DET/2013.html,0,St. Louis Blues,/teams/STL/2013.html,6,,
2013,"Sat, Jan 19, 2013",/boxscores/201301190TBL.html,Washington Capitals,/teams/WSH/2013.html,3,Tampa Bay Lightning,/teams/TBL/2013.html,6,,
2013,"Sat, Jan 19, 2013",/boxscores/201301190VAN.html,Anaheim Ducks,/teams/ANA/2013.html,7,Vancouver Canucks,/teams/VAN/2013.html,3,,
2013,"Sat, Jan 19, 2013",/boxscores/201301190WPG.html,Ottawa Senators,/teams/OTT/2013.html,4,Winnipeg Jets,/teams/WPG/2013.html,1,,
2013,"Sun, Jan 20, 2013",/boxscores/201301200BUF.html,Philadelphia Flyers,/teams/PHI/2013.html,2,Buffalo Sabres,/teams/BUF/2013.html,5,,
2013,"Sun, Jan 20, 2013",/boxscores/201301200CGY.html,San Jose Sharks,/teams/SJS/2013.html,4,Calgary Flames,/teams/CGY/2013.html,1,,
2013,"Sun, Jan 20, 2013",/boxscores/201301200MIN.html,Dallas Stars,/teams/DAL/2013.html,0,Minnesota Wild,/teams/MIN/2013.html,1,,
2013,"Sun, Jan 20, 2013",/boxscores/201301200NYR.html,Pittsburgh Penguins,/teams/PIT/2013.html,6,New York Rangers,/teams/NYR/2013.html,3,,
2013,"Sun, Jan 20, 2013",/boxscores/201301200PHX.html,Chicago Blackhawks,/teams/CHI/2013.html,6,Phoenix Coyotes,/teams/PHX/2013.html,4,,
2013,"Sun, Jan 20, 2013",/boxscores/201301200VAN.html,Edmonton Oilers,/teams/EDM/2013.html,3,Vancouver Canucks,/teams/VAN/2013.html,2,SO,
2013,"Mon, Jan 21, 2013",/boxscores/201301210BOS.html,Winnipeg Jets,/teams/WPG/2013.html,1,Boston Bruins,/teams/BOS/2013.html,2,SO,
