1999,1998-10-09,/boxscores/199810090CGY.html,San Jose Sharks,/teams/SJS/1999.html,3,Calgary Flames,/teams/CGY/1999.html,3,OT,,,"at Tokyo, Japan"
1999,1998-10-09,/boxscores/199810090FLA.html,Tampa Bay Lightning,/teams/TBL/1999.html,1,Florida Panthers,/teams/FLA/1999.html,4,,,,
1999,1998-10-09,/boxscores/199810090NYR.html,Philadelphia Flyers,/teams/PHI/1999.html,1,New York Rangers,/teams/NYR/1999.html,0,,,,
1999,1998-10-10,/boxscores/199810100BOS.html,St. Louis Blues,/teams/STL/1999.html,3,Boston Bruins,/teams/BOS/1999.html,3,OT,,,
1999,1998-10-10,/boxscores/199810100CAR.html,Tampa Bay Lightning,/teams/TBL/1999.html,4,Carolina Hurricanes,/teams/CAR/1999.html,4,OT,,,
1999,1998-10-10,/boxscores/199810100CHI.html,New Jersey Devils,/teams/NJD/1999.html,1,Chicago Blackhawks,/teams/CHI/1999.html,2,,,,
1999,1998-10-10,/boxscores/199810100COL.html,Ottawa Senators,/teams/OTT/1999.html,4,Colorado Avalanche,/teams/COL/1999.html,3,,,,
1999,1998-10-10,/boxscores/199810100DAL.html,Buffalo Sabres,/teams/BUF/1999.html,1,Dallas Stars,/teams/DAL/1999.html,4,,,,
1999,1998-10-10,/boxscores/199810100EDM.html,Los Angeles Kings,/teams/LAK/1999.html,2,Edmonton Oilers,/teams/EDM/1999.html,1,,,,
1999,1998-10-10,/boxscores/199810100MTL.html,New York Rangers,/teams/NYR/1999.html,1,Montreal Canadiens,/teams/MTL/1999.html,7,,,,
1999,1998-10-10,/boxscores/199810100NSH.html,Florida Panthers,/teams/FLA/1999.html,1,Nashville Predators,/teams/NSH/1999.html,0,,,,
1999,1998-10-10,/boxscores/199810100NYI.html,Pittsburgh Penguins,/teams/PIT/1999.html,4,New York Islanders,/teams/NYI/1999.html,3,,,,
1999,1998-10-10,/boxscores/199810100SJS.html,Calgary Flames,/teams/CGY/1999.html,5,San Jose Sharks,/teams/SJS/1999.html,3,,,,"at Tokyo, Japan"
