2014,82,Tuukka Rask,/players/r/rasktu01.html,26,BOS,/teams/BOS/2014.html,58,58,36,15,6,115,1641,1526,.930,2.04,7,3386,39,.672,8,81,26.40,0,2,2,2
2014,83,James Reimer,/players/r/reimeja01.html,25,TOR,/teams/TOR/2014.html,36,32,12,16,1,97,1094,997,.911,3.26,1,1785,16,.500,8,103,-2.73,0,0,0,2
2014,84,Pekka Rinne,/players/r/rinnepe01.html,31,NSH,/teams/NSH/2014.html,24,24,10,10,3,63,645,582,.902,2.77,2,1367,12,.500,8,113,-7.42,0,0,0,0
2014,85,Cory Schneider,/players/s/schneco01.html,27,NJD,/teams/NJD/2014.html,45,43,16,15,12,88,1107,1019,.921,1.97,3,2680,25,.581,4,92,7.39,0,0,0,4
2014,86,Ben Scrivens,/players/s/scrivbe01.html,27,TOT,,40,35,16,16,4,94,1205,1111,.922,2.55,4,2210,22,.629,3,91,9.83,0,1,1,6
2014,87,Kent Simpson,/players/s/simpske01.html,21,CHI,/teams/CHI/2014.html,1,0,,,,2,7,5,.714,6.00,0,20,0,,0,,,0,0,0,0
2014,88,Mike Smith,/players/s/smithmi01.html,31,PHX,/teams/PHX/2014.html,62,61,27,21,10,159,1871,1712,.915,2.64,3,3610,35,.574,5,99,2.22,1,3,4,14
2014,89,Alex Stalock,/players/s/staloal01.html,26,SJS,/teams/SJS/2014.html,24,18,12,5,2,39,571,532,.932,1.87,2,1252,12,.667,1,79,10.20,0,0,0,2
2014,90,Niklas Svedberg,/players/s/svedbni01.html,24,BOS,/teams/BOS/2014.html,1,1,1,0,0,2,35,33,.943,1.97,0,61,1,1.000,0,,,0,0,0,0
2014,91,Cam Talbot,/players/t/talboca01.html,26,NYR,/teams/NYR/2014.html,21,19,12,6,1,33,560,527,.941,1.64,3,1211,16,.842,0,68,15.25,0,0,0,0
2014,92,Tim Thomas,/players/t/thomati01.html,39,TOT,,48,45,18,24,4,128,1390,1262,.908,2.88,0,2663,25,.556,7,107,-8.23,0,1,1,4
2014,93,Dustin Tokarski,/players/t/tokardu01.html,24,MTL,/teams/MTL/2014.html,3,2,2,0,0,5,93,88,.946,1.84,1,163,2,1.000,0,,,0,0,0,0
2014,94,Semyon Varlamov,/players/v/varlasi01.html,25,COL,/teams/COL/2014.html,63,60,41,14,6,146,2013,1867,.927,2.41,2,3640,44,.733,4,84,27.45,0,3,3,2
2014,95,Mark Visentin,/players/v/visenma01.html,21,PHX,/teams/PHX/2014.html,1,1,0,1,0,3,32,29,.906,3.05,0,59,0,.000,0,,,0,0,0,0
2014,96,Cam Ward,/players/w/wardca01.html,29,CAR,/teams/CAR/2014.html,30,28,10,12,6,84,824,740,.898,3.06,0,1645,11,.393,6,118,-13.00,0,1,1,2
2014,97,Jeff Zatkoff,/players/z/zatkoje01.html,26,PIT,/teams/PIT/2014.html,20,18,12,6,2,51,582,531,.912,2.61,1,1171,9,.500,3,102,-0.85,0,1,1,0
