1986,1985-10-10,,Toronto Maple Leafs,/teams/TOR/1986.html,1,Boston Bruins,/teams/BOS/1986.html,3,,,,
1986,1985-10-10,,Hartford Whalers,/teams/HAR/1986.html,5,Buffalo Sabres,/teams/BUF/1986.html,4,,,,
1986,1985-10-10,,Minnesota North Stars,/teams/MNS/1986.html,6,Detroit Red Wings,/teams/DET/1986.html,6,OT,,,
1986,1985-10-10,,Winnipeg Jets,/teams/WIN/1986.html,3,Edmonton Oilers,/teams/EDM/1986.html,4,,,,
1986,1985-10-10,,Vancouver Canucks,/teams/VAN/1986.html,6,Los Angeles Kings,/teams/LAK/1986.html,5,,,,
1986,1985-10-10,,Washington Capitals,/teams/WSH/1986.html,2,New York Rangers,/teams/NYR/1986.html,4,,,,
1986,1985-10-10,,New Jersey Devils,/teams/NJD/1986.html,6,Philadelphia Flyers,/teams/PHI/1986.html,5,,,,
1986,1985-10-10,,Montreal Canadiens,/teams/MTL/1986.html,5,Pittsburgh Penguins,/teams/PIT/1986.html,3,,,,
1986,1985-10-10,,Chicago Black Hawks,/teams/CBH/1986.html,2,Quebec Nordiques,/teams/QUE/1986.html,6,,,,
1986,1985-10-11,,Winnipeg Jets,/teams/WIN/1986.html,3,Calgary Flames,/teams/CGY/1986.html,8,,,,
1986,1985-10-12,,Boston Bruins,/teams/BOS/1986.html,9,Detroit Red Wings,/teams/DET/1986.html,2,,,,
1986,1985-10-12,,New York Rangers,/teams/NYR/1986.html,2,Hartford Whalers,/teams/HAR/1986.html,8,,,,
1986,1985-10-12,,New York Islanders,/teams/NYI/1986.html,5,Los Angeles Kings,/teams/LAK/1986.html,4,OT,,,
1986,1985-10-12,,Buffalo Sabres,/teams/BUF/1986.html,6,Minnesota North Stars,/teams/MNS/1986.html,2,,,,
1986,1985-10-12,,Chicago Black Hawks,/teams/CBH/1986.html,3,Montreal Canadiens,/teams/MTL/1986.html,6,,,,
1986,1985-10-12,,Washington Capitals,/teams/WSH/1986.html,1,New Jersey Devils,/teams/NJD/1986.html,4,,,,
