year,team_id,team_name,wins,losses,ties,total_games
2011,4,Adrian,25,4,1,30
2011,721,Air Force,20,12,6,38
2011,10,Ala.-Huntsville,4,26,2,32
2011,11,Alas. Anchorage,16,18,3,37
2011,12,Alas. Fairbanks,16,17,5,38
2011,22,American Int'l,8,24,1,33
2011,24,Amherst,12,9,4,25
2011,725,Army,11,20,4,35
2011,38,Augsburg,14,9,3,26
2011,45,Babson,11,14,3,28
2011,26107,Becker,11,13,3,27
2011,54,Bemidji St.,15,18,5,38
2011,56,Bentley,10,18,6,34
2011,60,Bethel (MN),4,17,4,25
2011,67,Boston College,30,8,1,39
2011,68,Boston U.,19,12,8,39
2011,69,Bowdoin,19,8,1,28
2011,71,Bowling Green,10,27,4,41
2011,78,Brockport,4,18,3,25
2011,80,Brown,10,16,5,31
2011,85,Buffalo St.,12,11,3,26
2011,116,Canisius,13,19,6,38
2011,123,Castleton,22,4,1,27
2011,146,Clarkson,15,19,2,36
2011,151,Colby,12,11,2,25
2011,153,Colgate,11,28,3,42
2011,154,Colorado Col.,23,19,3,45
2011,1036,Concordia Wisconsin,2,22,1,25
2011,161,Concordia-M'head,12,11,4,27
2011,163,Connecticut Col.,7,14,3,24
2011,167,Cornell,16,15,3,34
2011,170,Curry,16,9,3,28
2011,172,Dartmouth,19,12,3,34
2011,183,Denver,25,12,5,42
2011,213,Elmira,17,7,4,28
2011,224,Ferris St.,18,16,5,39
2011,30032,Finlandia,3,21,0,24
2011,227,Fitchburg St.,18,9,1,28
2011,238,Framingham St.,4,18,1,23
2011,242,Fredonia,14,13,1,28
2011,266,Gust. Adolphus,15,10,2,27
2011,267,Hamilton,14,7,4,25
2011,268,Hamline,17,7,5,29
2011,275,Harvard,12,21,1,34
2011,282,Hobart,15,10,2,27
2011,285,Holy Cross,17,16,5,38
2011,22626,Johnson & Wales (RI),14,12,1,27
2011,344,Lake Forest,5,21,1,27
2011,345,Lake Superior St.,13,17,9,39
2011,348,Lawrence,14,13,1,28
2011,380,Maine,17,12,7,36
2011,382,Manhattanville,15,10,1,26
2011,1196,Marian (WI),19,8,0,27
2011,400,Massachusetts,6,23,6,35
2011,408,Mercyhurst,15,18,4,37
2011,410,Merrimack,25,10,4,39
2011,414,Miami (OH),23,10,6,39
2011,418,Michigan,29,11,4,44
2011,416,Michigan St.,15,19,4,38
2011,417,Michigan Tech,4,30,4,38
2011,420,Middlebury,11,8,6,25
2011,427,Minn. Duluth,26,10,6,42
2011,383,Minn. St. Mankato,14,18,6,38
2011,428,Minnesota,15,14,6,35
2011,30067,Morrisville St.,11,13,1,25
2011,20220,MSOE,21,6,1,28
2011,1254,Neumann,14,9,5,28
2011,467,New England Col.,7,17,2,26
2011,469,New Hampshire,22,11,6,39
2011,482,Niagara,18,13,4,35
2011,484,Nichols,12,13,1,26
2011,494,North Dakota,32,9,3,44
2011,500,Northeastern,14,16,8,38
2011,506,Northern Mich.,15,19,5,39
2011,1267,Northland,9,16,2,27
2011,511,Norwich,22,6,3,31
2011,513,Notre Dame,25,14,5,44
2011,518,Ohio St.,15,18,4,37
2011,464,Omaha,21,16,2,39
2011,530,Oswego St.,23,5,0,28
2011,547,Plattsburgh St.,20,8,1,29
2011,548,Plymouth St.,15,6,5,26
2011,554,Princeton,17,13,2,32
2011,556,Providence,8,18,8,34
2011,562,Quinnipiac,16,15,8,39
2011,570,Rensselaer,20,13,5,38
2011,579,Robert Morris,18,12,5,35
2011,580,Rochester Inst.,19,11,8,38
2011,590,Sacred Heart,6,25,6,37
2011,602,Saint John's (MN),6,17,2,25
2011,612,Saint Mary's (MN),6,17,2,25
2011,621,Salem St.,18,7,2,27
2011,623,Salve Regina,2,21,2,25
2011,642,Skidmore,9,14,3,26
2011,662,Southern Me.,8,13,5,26
2011,598,St. Cloud St.,15,18,5,38
2011,607,St. Lawrence,13,22,5,40
2011,614,St. Norbert,25,4,1,30
2011,615,St. Olaf,11,10,4,25
2011,618,St. Scholastica,9,17,1,27
2011,620,St. Thomas (MN),14,10,2,26
2011,684,Suffolk,8,16,0,24
2011,168,SUNY Cortland,6,17,2,25
2011,247,SUNY Geneseo,16,8,2,26
2011,552,SUNY Potsdam,6,17,1,24
2011,713,Trinity (CT),11,10,4,25
2011,717,Tufts,6,16,1,23
2011,1255,U New England,6,19,0,25
2011,164,UConn,15,18,4,37
2011,401,UMass Boston,15,11,0,26
2011,656,UMass Dartmouth,18,7,1,26
2011,368,UMass Lowell,5,25,4,34
2011,727,Union (NY),26,10,4,40
2011,733,Utica,17,8,1,26
2011,738,Vermont,8,20,8,36
2011,762,Wentworth,14,9,4,27
2011,764,Wesleyan (CT),10,12,3,25
2011,774,Western Mich.,19,13,10,42
2011,775,Western New Eng.,8,17,1,26
2011,777,Westfield St.,6,19,2,27
2011,789,Williams,16,8,3,27
2011,793,Wis.-Eau Claire,15,11,1,27
2011,801,Wis.-River Falls,12,14,2,28
2011,802,Wis.-Stevens Point,13,14,1,28
2011,803,Wis.-Stout,16,11,0,27
2011,804,Wis.-Superior,16,13,1,30
2011,796,Wisconsin,21,16,4,41
2011,809,Worcester St.,11,12,3,26
2011,813,Yale,28,7,1,36
