Adrian,4,2011,"Barkwell, Blake",1065448,Jr.,2010-11,,0-0,5,2,2,4,1,2,0,0,0,0,,,,,,,,,
Adrian,4,2011,"Courtney, Shawn",1065452,So.,2010-11,,0-0,28,2,7,9,19,54,1,0,1,0,,,,,,,,,
Adrian,4,2011,"Cousineau, Josh",1173981,Fr.,2010-11,,0-0,22,6,11,17,13,53,3,0,1,0,,,,,,,,,
Adrian,4,2011,"Cross, Jeremy",881785,Sr.,2010-11,,0-0,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,,17,1.000,0
Adrian,4,2011,"Dahlinger, Mike",881786,Sr.,2010-11,,0-0,29,12,24,36,13,26,2,0,0,0,,,,,,,,,
Adrian,4,2011,"Dovey, Andrew",1065454,So.,2010-11,,0-0,27,9,5,14,3,17,0,0,3,0,,,,,,,,,
Adrian,4,2011,"Fogal, Brad",881788,Sr.,2010-11,,0-0,30,0,1,1,1,2,0,0,0,0,25,4,1,1751,65,2.23,774,0.923,1
Adrian,4,2011,"Galia, Zach",881789,Sr.,2010-11,,0-0,4,0,0,0,2,15,0,0,0,0,,,,,,,,,
Adrian,4,2011,"Gallinger, Kyle",1065450,So.,2010-11,,0-0,11,0,4,4,3,6,0,0,0,0,,,,,,,,,
Adrian,4,2011,"Gertsakis, Mark",881790,Sr.,2010-11,,0-0,6,2,2,4,0,0,1,0,0,0,,,,,,,,,
Adrian,4,2011,"Graham, Zach",1065453,So.,2010-11,,0-0,30,15,21,36,10,23,8,0,3,0,,,,,,,,,
Adrian,4,2011,"Hineman, Bobby",881791,Sr.,2010-11,,0-0,30,0,14,14,7,14,0,0,0,0,,,,,,,,,
Adrian,4,2011,"Houston, Brad",881793,Sr.,2010-11,,0-0,30,14,22,36,19,49,6,0,2,0,,,,,,,,,
Adrian,4,2011,"Hughes, Riley",959879,Jr.,2010-11,,0-0,14,0,1,1,5,10,0,0,0,0,,,,,,,,,
Adrian,4,2011,"Klaver, Jeremy",881795,Sr.,2010-11,,0-0,30,2,21,23,10,20,1,0,0,0,,,,,,,,,
Adrian,4,2011,"Kuzyk, Sam",881797,Sr.,2010-11,,0-0,29,11,7,18,10,28,5,0,2,0,,,,,,,,,
Adrian,4,2011,"Miller, Eric",881798,Sr.,2010-11,,0-0,28,19,28,47,12,40,6,0,2,2,,,,,,,,,
Adrian,4,2011,"Morissette, Mike",1173980,Fr.,2010-11,,0-0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,14.25,4,0.667,0
Adrian,4,2011,"Roman, Eric",959880,Sr.,2010-11,,0-0,30,2,1,3,19,38,0,0,1,0,,,,,,,,,
Adrian,4,2011,"Satterley, Drew",881801,Sr.,2010-11,,0-0,8,1,0,1,5,10,0,0,1,0,,,,,,,,,
Adrian,4,2011,"Skelly, Shawn",881803,Sr.,2010-11,,0-0,29,21,28,49,12,32,9,1,5,0,,,,,,,,,
Adrian,4,2011,"Stansik, Chris",881805,Sr.,2010-11,,0-0,,,,,,,,,,,,,,,,,,,
Adrian,4,2011,"Towns, Mike",881806,Sr.,2010-11,,0-0,24,6,2,8,15,63,2,1,2,0,,,,,,,,,
Adrian,4,2011,"Waller, Quinn",881807,Sr.,2010-11,,0-0,30,0,20,20,22,44,0,0,0,0,,,,,,,,,
Adrian,4,2011,"Watson, Kyle",881808,Sr.,2010-11,,0-0,30,5,11,16,17,34,0,1,0,0,,,,,,,,,
Adrian,4,2011,"Watts, Jordan",1173978,Jr.,2010-11,,0-0,27,11,12,23,12,43,2,0,1,1,,,,,,,,,
Adrian,4,2011,"Wilson, Zach",1173979,Fr.,2010-11,,0-0,6,0,1,1,0,0,0,0,0,0,,,,,,,,,
Adrian,4,2011,"Workman, Joel",881810,Sr.,2010-11,,0-0,28,8,7,15,10,20,0,1,1,0,,,,,,,,,
Adrian,4,2011,"Young, Jeff",1065449,So.,2010-11,,0-0,12,1,3,4,1,2,0,0,0,0,,,,,,,,,
Air Force,721,2011,"Artman, Eric",1113703,So.,2010-11,,,4,0,0,0,1,2,0,0,0,0,,,,,,,,,
Air Force,721,2011,"Becker, Matt",895188,Sr.,2010-11,,,12,2,2,4,1,2,1,0,0,0,,,,,,,,,
Air Force,721,2011,"Bertsch, Sean",895189,Sr.,2010-11,,,33,5,6,11,8,16,0,1,0,0,,,,,,,,,
Air Force,721,2011,"Bosner, David",1113704,So.,2010-11,,,2,0,0,0,0,0,0,0,0,0,0,1,0,65,7,6.50,16,0.696,0
Air Force,721,2011,"Burgdoerfer, Greg",1003064,Jr.,2010-11,,,,,,,,,,,,,,,,,,,,,
Air Force,721,2011,"Burnett, Derrick",895190,Sr.,2010-11,,,36,8,27,35,3,6,3,0,2,0,,,,,,,,,
Air Force,721,2011,"Caple, Stephen",1113705,So.,2010-11,,,10,0,0,0,0,0,0,0,0,0,4,2,2,419,18,2.58,155,0.896,1
Air Force,721,2011,"Carew, Stephen",1113706,So.,2010-11,,,36,4,5,9,4,8,4,0,1,0,,,,,,,,,
Air Force,721,2011,"De Laurell, Kyle",1113707,So.,2010-11,,,31,10,23,33,7,14,6,0,0,1,,,,,,,,,
Air Force,721,2011,"Durham, Danny",1113708,So.,2010-11,,,,,,,,,,,,,,,,,,,,,
Air Force,721,2011,"Fabian, Jason",1222044,Fr.,2010-11,,,37,10,11,21,3,6,1,0,0,0,,,,,,,,,
Air Force,721,2011,"Kelly, Owen",895191,Sr.,2010-11,,,,,,,,,,,,,,,,,,,,,
Air Force,721,2011,"Kirby, Tim",1003065,Jr.,2010-11,,,38,7,16,23,12,24,3,0,0,0,,,,,,,,,
Air Force,721,2011,"Kleisinger, Casey",1222045,Fr.,2010-11,,,34,5,8,13,8,16,1,0,1,0,,,,,,,,,
Air Force,721,2011,"Kozlak, Scott",895192,Sr.,2010-11,,,32,4,9,13,8,16,0,0,1,0,,,,,,,,,
Air Force,721,2011,"Kruse, John",1113709,So.,2010-11,,,37,11,18,29,3,6,1,0,2,0,,,,,,,,,
Air Force,721,2011,"Lamoureux, Jacques",1003066,Jr.,2010-11,,,38,24,20,44,8,24,13,0,5,1,,,,,,,,,
Air Force,721,2011,"Mathis, Scott",1003067,Jr.,2010-11,,,38,8,19,27,8,16,3,1,0,0,,,,,,,,,
Air Force,721,2011,"Mckenzie, Adam",1222046,Fr.,2010-11,,,38,5,14,19,7,22,2,1,0,0,,,,,,,,,
