year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2015,Adrian,4,Northland,1267,10/31/2014,9,2,Home,"",-,437
2015,Adrian,4,Northland,1267,11/01/2014,7,2,Home,"",-,650
2015,Adrian,4,MSOE,20220,11/07/2014,5,4,Home,"",-,696
2015,Adrian,4,MSOE,20220,11/08/2014,5,3,Home,"",-,465
2015,Adrian,4,Concordia Wisconsin,1036,11/14/2014,5,3,Away,"",-,937
2015,Adrian,4,Concordia Wisconsin,1036,11/15/2014,6,2,Away,"",-,487
2015,Adrian,4,Wis.-Eau Claire,793,11/21/2014,5,2,Away,"",-,"1,364"
2015,Adrian,4,Wis.-Stevens Point,802,11/22/2014,6,4,Away,"",-,859
2015,Adrian,4,Wis.-Stevens Point,802,11/29/2014,3,6,Home,"",-,490
2015,Adrian,4,Neumann,1254,11/30/2014,0,4,Home,"",-,470
2015,Adrian,4,Marian (WI),1196,12/05/2014,6,0,Home,"",-,506
2015,Adrian,4,Marian (WI),1196,12/06/2014,7,2,Home,"",-,412
2015,Adrian,4,SUNY Geneseo,247,01/06/2015,0,0,Home,"",1 OT,475
2015,Adrian,4,Bethel (MN),60,01/09/2015,7,3,Away,"",-,0
2015,Adrian,4,Wis.-River Falls,801,01/10/2015,1,1,Away,"",1 OT,0
2015,Adrian,4,St. Scholastica,618,01/16/2015,2,2,Away,"",1 OT,0
2015,Adrian,4,St. Scholastica,618,01/17/2015,3,0,Away,"",-,0
2015,Adrian,4,Finlandia,30032,01/23/2015,0,3,Away,"",-,0
2015,Adrian,4,Finlandia,30032,01/24/2015,7,3,Away,"",-,0
2015,Adrian,4,St. Norbert,614,01/30/2015,4,2,Home,"",-,0
2015,Adrian,4,St. Norbert,614,01/31/2015,6,4,Home,"",-,0
2015,Adrian,4,Lawrence,348,02/06/2015,6,1,Away,"",-,0
2015,Adrian,4,Lawrence,348,02/07/2015,7,1,Away,"",-,0
2015,Adrian,4,Lake Forest,344,02/13/2015,6,2,Away,"",-,0
2015,Adrian,4,Lake Forest,344,02/14/2015,6,2,Away,"",-,0
2015,Adrian,4,Concordia Wisconsin,1036,02/20/2015,3,0,Home,"",-,0
2015,Adrian,4,Concordia Wisconsin,1036,02/21/2015,8,4,Home,"",-,0
2015,Adrian,4,St. Scholastica,618,02/28/2015,4,3,Home,"",1 OT,0
2015,Adrian,4,St. Norbert,614,03/07/2015,4,2,Home,"",-,0
2015,Amherst,24,Hamilton,267,11/15/2014,3,1,Away,"",-,600
2015,Amherst,24,Trinity (CT),713,11/21/2014,2,7,Away,"",-,216
2015,Amherst,24,Wesleyan (CT),764,11/22/2014,5,0,Away,"",-,150
2015,Amherst,24,Saint Michael's,613,11/25/2014,6,4,Away,"",-,148
2015,Amherst,24,Elmira,213,11/29/2014,5,4,Home,"",-,182
2015,Amherst,24,Nazareth,461,11/30/2014,1,0,Home,"",-,173
2015,Amherst,24,Middlebury,420,12/05/2014,5,3,Away,"",-,"1,100"
2015,Amherst,24,Williams,789,12/06/2014,3,4,Away,"",-,313
2015,Amherst,24,Utica,733,01/02/2015,3,3,Neutral,"",1 OT,451
2015,Amherst,24,Plattsburgh St.,547,01/03/2015,0,0,Away,"",1 OT,"1,406"
2015,Amherst,24,Babson,45,01/06/2015,1,0,Home,"",-,0
2015,Amherst,24,Colby,151,01/09/2015,5,1,Home,"",-,0
2015,Amherst,24,Bowdoin,69,01/10/2015,4,2,Home,"",-,0
2015,Amherst,24,Connecticut Col.,163,01/16/2015,4,6,Home,"",-,0
2015,Amherst,24,Tufts,717,01/17/2015,3,2,Home,"",-,0
2015,Amherst,24,Hamilton,267,01/23/2015,3,1,Home,"",-,0
2015,Amherst,24,Trinity (CT),713,01/30/2015,3,2,Home,"",-,0
2015,Amherst,24,Wesleyan (CT),764,01/31/2015,6,2,Home,"",-,0
2015,Amherst,24,Colby,151,02/06/2015,2,1,Away,"",-,0
2015,Amherst,24,Bowdoin,69,02/07/2015,3,4,Away,"",-,0
2015,Amherst,24,Connecticut Col.,163,02/13/2015,4,0,Away,"",-,0
2015,Amherst,24,Tufts,717,02/14/2015,3,1,Away,"",-,0
2015,Amherst,24,Middlebury,420,02/20/2015,4,0,Home,"",-,0
2015,Amherst,24,Williams,789,02/21/2015,5,3,Home,"",-,0
