Air Force,721,2002,"Anders, Jace",98904,Sr.,2001-02,,0-0,34,,6,10,,8,1,0,2,,0,0,0,0,0,,0,,0
Air Force,721,2002,"Berg, Andy",98893,Jr.,2001-02,,0-0,32,,17,32,,22,8,0,1,,0,0,0,0,0,,0,,0
Air Force,721,2002,"Carrano, Mike",168104,Fr.,2001-02,,0-0,,,,,,,,,,,,,,,,,,,
Air Force,721,2002,"Carrano, Mike",168099,So.,2001-02,,0-0,10,,1,2,,14,0,0,0,,0,0,0,0,0,,0,,0
Air Force,721,2002,"Fransdal, Kyle",98901,Jr.,2001-02,,0-0,34,,8,14,,8,0,0,0,,,,,0,0,,0,,0
Air Force,721,2002,"Gornick, Brian",98897,Sr.,2001-02,,0-0,21,,5,11,,14,2,0,0,,0,0,0,0,0,,0,,0
Air Force,721,2002,"Hamilton, Justin",98896,Jr.,2001-02,,0-0,33,,5,8,,28,0,0,0,,,,,0,0,,0,,0
Air Force,721,2002,"High, Jeremy",168103,So.,2001-02,,0-0,1,,0,0,,0,0,0,0,,0,0,0,20,1,3.00,10,0.909,0
Air Force,721,2002,"Howe, Scott",168097,So.,2001-02,,0-0,9,,2,2,,8,0,0,0,,,,,0,0,,0,,0
Air Force,721,2002,"Kozlowski, Buck",168098,So.,2001-02,,0-0,14,,2,2,,8,0,0,0,,,,,0,0,,0,,0
Air Force,721,2002,"Leonard, Spanky",98900,So.,2001-02,,0-0,32,,24,29,,32,2,0,0,,0,0,0,0,0,,0,,0
Air Force,721,2002,"Locallo, Joe",98890,So.,2001-02,,0-0,34,,10,15,,18,0,0,2,,,,,0,0,,0,,0
Air Force,721,2002,"Mead, Steve",98895,Fr.,2001-02,,0-0,27,,2,3,,14,0,0,0,,,,,0,0,,0,,0
Air Force,721,2002,"Miller, Ross",168096,So.,2001-02,,0-0,23,,1,2,,8,0,0,1,,,,,0,0,,0,,0
Air Force,721,2002,"Olson, Derek",98909,Sr.,2001-02,,0-0,34,,18,39,,31,11,0,1,,0,0,0,0,0,,0,,0
Air Force,721,2002,"Others,",168095,So.,2001-02,,0-0,3,,0,0,,2,0,0,0,,,,,0,0,,0,,0
Air Force,721,2002,"Pelletier, Seth",168100,So.,2001-02,,0-0,13,,1,1,,11,0,0,0,,,,,0,0,,0,,0
Air Force,721,2002,"Polidor, Mike",98907,So.,2001-02,,0-0,28,,0,0,,0,0,0,0,,13,13,1,1540,87,3.39,682,0.887,0
Air Force,721,2002,"Priewe, Josh",168102,So.,2001-02,,0-0,12,,2,2,,17,0,0,0,,,,,0,0,,0,,0
Air Force,721,2002,"Reaney, Brian",98899,Jr.,2001-02,,0-0,31,,12,18,,46,3,0,2,,0,0,0,0,0,,0,,0
Air Force,721,2002,"Rintala, Bryson",168101,So.,2001-02,,0-0,4,,0,1,,2,0,0,0,,,,,0,0,,0,,0
Air Force,721,2002,"Rodgers, Brian",98908,Sr.,2001-02,,0-0,33,,17,31,,45,2,0,2,,0,0,0,0,0,,0,,0
Air Force,721,2002,"Saum, Shane",98906,So.,2001-02,,0-0,34,,15,29,,42,2,0,3,,0,0,0,0,0,,0,,0
Air Force,721,2002,"Sikich, Zach",98905,Fr.,2001-02,,0-0,10,,0,0,,6,0,0,0,,3,3,1,478,26,3.26,197,0.883,0
Air Force,721,2002,"Smith, Ryan",98892,Sr.,2001-02,,0-0,21,,4,4,,2,0,0,0,,,,,0,0,,0,,0
Air Force,721,2002,"Starkey, Tom",98898,So.,2001-02,,0-0,32,,9,18,,30,1,1,0,,0,0,0,0,0,,0,,0
Air Force,721,2002,"Stock, John",98894,Jr.,2001-02,,0-0,,,,,,,,,,,,,,,,,,,
Air Force,721,2002,"Wiggins, Ryan",98891,Fr.,2001-02,,0-0,25,,6,6,,6,0,0,0,,,,,0,0,,0,,0
Air Force,721,2002,"Zurick, Jeff",98902,Sr.,2001-02,,0-0,33,,5,5,,4,0,0,0,,,,,0,0,,0,,0
Air Force,721,2002,"Zwiers, Scott",98903,Jr.,2001-02,,0-0,34,,23,34,,34,4,0,2,,0,0,0,0,0,,0,,0
Ala.-Huntsville,10,2002,"26,",159738,So.,2001-02,,0-0,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0
Ala.-Huntsville,10,2002,"Bradley, John",95723,Fr.,2001-02,,0-0,22,,0,0,,0,0,0,0,,,,,0,0,,0,,0
Ala.-Huntsville,10,2002,"Bresciani, Joel",95739,Jr.,2001-02,,0-0,37,,10,21,,124,1,0,1,,0,0,0,0,0,,0,,0
Ala.-Huntsville,10,2002,"Brown, Ryan",95726,Fr.,2001-02,,0-0,21,,3,3,,6,0,0,0,,,,,0,0,,0,,0
Ala.-Huntsville,10,2002,"Bushey, Craig",95736,Fr.,2001-02,,0-0,36,,13,23,,12,0,1,1,,,,,0,0,,0,,0
Ala.-Huntsville,10,2002,"Butler, Tyler",95744,Jr.,2001-02,,0-0,36,,25,36,,40,7,0,3,,0,0,0,0,0,,0,,0
Ala.-Huntsville,10,2002,"Byrne, Mark",95722,Jr.,2001-02,,0-0,25,,2,2,,4,0,0,0,,13,11,0,1447,82,3.40,732,0.899,1
Ala.-Huntsville,10,2002,"Charlebois, Steve",95730,Jr.,2001-02,,0-0,36,,16,33,,32,7,0,3,,0,0,0,0,0,,0,,0
Ala.-Huntsville,10,2002,"Fletcher, Ian",95727,So.,2001-02,,0-0,4,,0,0,,10,0,0,0,,,,,0,0,,0,,0
Ala.-Huntsville,10,2002,"Funk, Mike",95741,Jr.,2001-02,,0-0,7,,1,3,,6,1,0,0,,0,0,0,0,0,,0,,0
Ala.-Huntsville,10,2002,"Halliwill, David",95724,Jr.,2001-02,,0-0,29,,2,3,,23,0,0,0,,,,,0,0,,0,,0
Ala.-Huntsville,10,2002,"Harren, Jackson",95733,So.,2001-02,,0-0,29,,2,4,,4,0,0,0,,,,,0,0,,0,,0
Ala.-Huntsville,10,2002,"Hawes, Jason",95738,Jr.,2001-02,,0-0,37,,22,33,,31,1,0,3,,0,0,0,0,0,,0,,0
Ala.-Huntsville,10,2002,"Leasa, Ryan",95729,Jr.,2001-02,,0-0,36,,16,20,,40,1,0,0,,0,0,0,0,0,,0,,0
Ala.-Huntsville,10,2002,"MacLean, Adam",95745,So.,2001-02,,0-0,14,,0,0,,10,0,0,0,,5,7,1,724,51,4.23,342,0.870,1
Ala.-Huntsville,10,2002,"Milosevski, Steve",95740,So.,2001-02,,0-0,37,,10,19,,8,0,1,1,,,,,0,0,,0,,0
Ala.-Huntsville,10,2002,"Otis, Jessi",95735,Sr.,2001-02,,0-0,36,,15,22,,22,3,0,1,,0,0,0,0,0,,0,,0
Ala.-Huntsville,10,2002,"Overton, Gerald",95737,Jr.,2001-02,,0-0,32,,6,8,,12,1,0,0,,0,0,0,0,0,,0,,0
Ala.-Huntsville,10,2002,"Ridgeway, Kevin",95725,Sr.,2001-02,,0-0,37,,9,12,,28,2,0,0,,0,0,0,0,0,,0,,0
Ala.-Huntsville,10,2002,"Ross, Jared",95728,Fr.,2001-02,,0-0,37,,17,28,,8,4,0,3,,0,0,0,0,0,,0,,0
Ala.-Huntsville,10,2002,"Rowe, Keith",95742,Fr.,2001-02,,0-0,37,,5,13,,44,3,0,0,,0,0,0,0,0,,0,,0
Ala.-Huntsville,10,2002,"Slaton, Mike",95746,Jr.,2001-02,,0-0,3,,0,0,,0,0,0,0,,0,0,0,69,5,4.35,21,0.808,0
Ala.-Huntsville,10,2002,"Thompson, Blake",95734,Fr.,2001-02,,0-0,3,,0,0,,0,0,0,0,,,,,0,0,,0,,0
Ala.-Huntsville,10,2002,"Tinwick, Jason",95732,So.,2001-02,,0-0,36,,7,13,,8,0,0,0,,,,,0,0,,0,,0
Ala.-Huntsville,10,2002,"Watkins, Doug",95731,Fr.,2001-02,,0-0,36,,8,10,,106,2,0,0,,0,0,0,0,0,,0,,0
Ala.-Huntsville,10,2002,"Zirnis, Karlis",95743,Jr.,2001-02,,0-0,35,,26,37,,70,2,0,2,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Chytka, Petr",103667,Jr.,2001-02,,0-0,34,,9,22,,54,1,0,5,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Cygan, Steve",103669,Sr.,2001-02,,0-0,36,,17,26,,28,3,0,0,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Dahl, Jim",103679,Fr.,2001-02,,0-0,26,,1,2,,8,0,0,0,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Digel, Jace",103710,So.,2001-02,,0-0,33,,4,6,,12,0,1,0,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Garvin, Joe",103672,Jr.,2001-02,,0-0,32,,8,10,,16,0,0,0,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Gilkerson, Dan",103670,Jr.,2001-02,,0-0,29,,4,10,,40,0,1,0,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Green, Lee",103676,Fr.,2001-02,,0-0,34,,5,6,,32,0,0,0,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Hessler, Corey",103661,Sr.,2001-02,,0-0,36,,7,14,,61,3,0,0,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Hlavacek, Pavel",103666,Fr.,2001-02,,0-0,12,,2,2,,10,0,0,0,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Honeman, Sean",103711,Fr.,2001-02,,0-0,21,,0,0,,4,0,0,0,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Hopson, John",103668,Fr.,2001-02,,0-0,36,,8,15,,18,2,0,0,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Johnson, Kurt",103713,Jr.,2001-02,,0-0,2,,0,0,,0,0,0,0,,0,1,0,31,1,1.94,7,0.875,0
Alas. Anchorage,11,2002,"King, Chris",103673,So.,2001-02,,0-0,18,,1,1,,0,0,0,0,,5,9,2,1026,57,3.33,420,0.881,0
Alas. Anchorage,11,2002,"Lawson, Eric",103660,Sr.,2001-02,,0-0,36,,10,15,,20,2,1,1,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Novak, Vladimir",103671,So.,2001-02,,0-0,35,,17,24,,19,1,0,1,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Reiter, Kevin",103674,So.,2001-02,,0-0,20,,2,2,,2,0,0,0,,7,9,3,1124,63,3.36,449,0.877,0
Alas. Anchorage,11,2002,"Roach, Morgan",103678,Jr.,2001-02,,0-0,27,,5,7,,12,0,0,0,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Schnell, Tyler",103663,So.,2001-02,,0-0,15,,3,3,,14,0,0,0,,0,0,0,0,0,,0,,0
Alas. Anchorage,11,2002,"Scott, Mike",103664,Sr.,2001-02,,0-0,35,,14,29,,69,4,0,0,,0,0,0,0,0,,0,,0
