year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2002,Air Force,721,Alas. Fairbanks,12,10/05/2001,1,8,Away,"",-,"3,620"
2002,Air Force,721,Alas. Fairbanks,12,10/06/2001,2,5,Away,"",-,"3,620"
2002,Air Force,721,Fairfield,220,10/12/2001,6,1,Home,"",-,"1,023"
2002,Air Force,721,Fairfield,220,10/14/2001,8,3,Home,"",-,"1,015"
2002,Air Force,721,Holy Cross,285,10/19/2001,4,3,Home,"",-,"1,534"
2002,Air Force,721,Holy Cross,285,10/20/2001,6,7,Home,"",-,"1,493"
2002,Air Force,721,Ala.-Huntsville,10,10/26/2001,0,2,Away,"",-,"2,170"
2002,Air Force,721,Ala.-Huntsville,10,10/27/2001,1,3,Away,"",-,"1,945"
2002,Air Force,721,Wayne St. (MI),757,11/02/2001,4,7,Home,"",-,"1,404"
2002,Air Force,721,Wayne St. (MI),757,11/03/2001,3,5,Home,"",-,"1,267"
2002,Air Force,721,Manhattanville,382,11/29/2001,6,3,Home,"",-,769
2002,Air Force,721,New England Col.,467,11/30/2001,9,2,Home,"",-,"1,397"
2002,Air Force,721,Army,725,12/07/2001,4,2,Away,"",-,"1,913"
2002,Air Force,721,Army,725,12/08/2001,5,4,Away,"",-,"2,332"
2002,Air Force,721,Bentley,56,12/29/2001,6,1,Neutral,"Storrs, CT",-,472
2002,Air Force,721,Holy Cross,285,12/30/2001,5,1,Neutral,"Storrs, CT",-,825
2002,Air Force,721,Findlay,1079,01/04/2002,2,4,Away,"",-,658
2002,Air Force,721,Findlay,1079,01/05/2002,2,4,Away,"",-,525
2002,Air Force,721,Wayne St. (MI),757,01/11/2002,3,4,Away,"",-,505
2002,Air Force,721,Wayne St. (MI),757,01/12/2002,5,3,Away,"",-,801
2002,Air Force,721,Bemidji St.,54,01/19/2002,2,4,Home,"",-,"1,555"
2002,Air Force,721,Denver,183,01/20/2002,1,2,Home,"",-,"2,096"
