year,team_id,team_name,wins,losses,ties,total_games
2002,721,Air Force,16,16,2,34
2002,10,Ala.-Huntsville,18,18,1,37
2002,11,Alas. Anchorage,12,19,5,36
2002,12,Alas. Fairbanks,22,12,3,37
2002,22,American Int'l,7,21,0,28
2002,24,Amherst,6,14,5,25
2002,725,Army,9,15,6,30
2002,38,Augsburg,14,9,3,26
2002,45,Babson,8,14,3,25
2002,54,Bemidji St.,12,18,5,35
2002,56,Bentley,4,26,2,32
2002,60,Bethel (MN),6,19,0,25
2002,67,Boston College,18,18,2,38
2002,68,Boston U.,25,10,3,38
2002,69,Bowdoin,18,6,3,27
2002,71,Bowling Green,9,25,6,40
2002,78,Brockport,4,19,2,25
2002,80,Brown,14,15,2,31
2002,85,Buffalo St.,11,15,1,27
2002,116,Canisius,14,17,4,35
2002,146,Clarkson,17,15,6,38
2002,153,Colgate,13,19,2,34
2002,154,Colorado Col.,27,13,3,43
2002,161,Concordia-M'head,12,12,1,25
2002,167,Cornell,25,8,2,35
2002,172,Dartmouth,14,13,5,32
2002,183,Denver,32,8,1,41
2002,220,Fairfield,6,23,3,32
2002,224,Ferris St.,15,20,1,36
2002,227,Fitchburg St.,15,9,2,26
2002,238,Framingham St.,3,20,1,24
2002,242,Fredonia,9,12,3,24
2002,266,Gust. Adolphus,14,9,4,27
2002,268,Hamline,7,17,1,25
2002,282,Hobart,10,16,0,26
2002,285,Holy Cross,17,12,5,34
2002,310,Iona,13,18,2,33
2002,344,Lake Forest,9,15,2,26
2002,345,Lake Superior St.,8,27,2,37
2002,348,Lawrence,9,19,0,28
2002,351,Lebanon Valley,23,4,1,28
2002,380,Maine,26,11,7,44
2002,1196,Marian (WI),18,7,2,27
2002,400,Massachusetts,8,24,2,34
2002,486,MCLA,14,11,3,28
2002,408,Mercyhurst,24,10,3,37
2002,410,Merrimack,11,23,2,36
2002,414,Miami (OH),12,22,2,36
2002,418,Michigan,28,11,5,44
2002,416,Michigan St.,27,9,5,41
2002,417,Michigan Tech,8,28,2,38
2002,420,Middlebury,26,2,1,29
2002,427,Minn. Duluth,13,24,3,40
2002,383,Minn. St. Mankato,16,20,2,38
2002,428,Minnesota,32,8,4,44
2002,20220,MSOE,8,13,0,21
2002,1254,Neumann,2,23,0,25
2002,469,New Hampshire,30,7,3,40
2002,484,Nichols,5,17,0,22
2002,494,North Dakota,16,19,2,37
2002,500,Northeastern,19,17,3,39
2002,506,Northern Mich.,26,12,2,40
2002,513,Notre Dame,16,17,5,38
2002,518,Ohio St.,20,16,4,40
2002,464,Omaha,21,16,4,41
2002,530,Oswego St.,17,9,4,30
2002,547,Plattsburgh St.,20,9,4,33
2002,548,Plymouth St.,7,14,1,22
2002,554,Princeton,11,18,2,31
2002,556,Providence,13,20,5,38
2002,562,Quinnipiac,20,13,5,38
2002,570,Rensselaer,20,13,4,37
2002,590,Sacred Heart,16,14,4,34
2002,602,Saint John's (MN),14,10,2,26
2002,612,Saint Mary's (MN),12,10,3,25
2002,623,Salve Regina,10,13,2,25
2002,642,Skidmore,2,20,3,25
2002,662,Southern Me.,10,13,3,26
2002,593,St. Anselm,9,12,5,26
2002,598,St. Cloud St.,29,12,2,43
2002,607,St. Lawrence,11,21,2,34
2002,614,St. Norbert,23,5,3,31
2002,618,St. Scholastica,5,22,0,27
2002,168,SUNY Cortland,14,11,4,29
2002,552,SUNY Potsdam,12,15,0,27
2002,713,Trinity (CT),17,8,1,26
2002,717,Tufts,6,17,0,23
2002,368,UMass Lowell,22,13,3,38
2002,727,Union (NY),13,13,6,32
2002,733,Utica,10,12,3,25
2002,738,Vermont,3,26,2,31
2002,757,Wayne St. (MI),21,11,4,36
2002,762,Wentworth,23,7,0,30
2002,764,Wesleyan (CT),5,17,2,24
2002,774,Western Mich.,19,15,4,38
2002,775,Western New Eng.,3,18,0,21
2002,793,Wis.-Eau Claire,12,13,2,27
2002,801,Wis.-River Falls,18,9,2,29
2002,802,Wis.-Stevens Point,18,9,2,29
2002,803,Wis.-Stout,11,15,1,27
2002,804,Wis.-Superior,24,5,5,34
2002,796,Wisconsin,16,19,4,39
2002,809,Worcester St.,5,15,3,23
2002,813,Yale,10,19,2,31
