A&M-Corpus Christi,26172,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelbert,506445,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2013,"Antos, Amanda",1329735,So.,2012-13,-,0-0,27,0,1,1,4,8,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Carter, Allie",1403409,Fr.,2012-13,-,0-0,3,0,0,0,0,0,0,0,0,0,3,0,0,116,5,2.58,50,0.909,0
Adrian,4,2013,"Chinn, Ashley",1085039,Sr.,2012-13,-,0-0,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Connelly, Sarah",1329733,Jr.,2012-13,-,0-0,27,13,8,21,11,22,3,0,2,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Fitzhenry, Devyn",1403404,Fr.,2012-13,-,0-0,27,10,16,26,8,19,2,0,1,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Harm, Cara",1329737,So.,2012-13,-,0-0,25,2,3,5,0,0,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Jones, Michelle",1450068,Fr.,2012-13,-,-,10,0,2,2,2,4,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Kibler, Abby",1403411,Fr.,2012-13,-,0-0,27,3,1,4,6,12,0,2,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Kusch, Kelsey",1403405,So.,2012-13,-,0-0,27,20,19,39,7,14,8,0,3,2,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Laflamme, Nichole",1403410,Fr.,2012-13,-,0-0,11,2,1,3,1,2,0,0,1,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Marks, Emily",1403412,So.,2012-13,-,0-0,27,2,7,9,29,66,1,0,2,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Maton, Kristin",1329730,Sr.,2012-13,-,0-0,27,3,11,14,4,8,2,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"McGowan, Hannah",1329734,So.,2012-13,-,0-0,25,10,9,19,9,29,2,1,4,1,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Millar, Courtney",1329731,So.,2012-13,-,0-0,26,9,9,18,23,46,0,0,2,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Napoli, Becca",1329738,So.,2012-13,-,0-0,21,0,2,2,0,0,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Noles, Audrey",1403407,Fr.,2012-13,-,0-0,21,1,2,3,8,16,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Rasmusan, Tyana",1403406,Fr.,2012-13,-,0-0,7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Ryan, Kaitlyn",1403408,Fr.,2012-13,-,0-0,26,1,3,4,5,10,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Smith, Danielle",1173909,Jr.,2012-13,-,0-0,27,17,12,29,25,50,5,0,3,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Tong, Katie",1329736,So.,2012-13,-,0-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2013,"Turner, Lauren",1173912,Jr.,2012-13,-,0-0,27,2,16,18,13,37,1,1,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Vallee, Alix",1173915,Jr.,2012-13,-,0-0,27,6,20,26,12,24,4,0,2,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Zachwieja, Lauren",1329732,So.,2012-13,-,0-0,15,3,2,5,4,8,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2013,"Zeches, Brittany",1329739,Sr.,2012-13,-,0-0,26,0,0,0,0,0,0,0,0,0,17,6,1,1529,38,1.49,686,0.948,9
Agnes Scott,11324,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Air Force,721,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Akron,5,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ala.-Huntsville,10,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alabama,8,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alabama A&M,6,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alabama St.,7,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alas. Anchorage,11,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alas. Fairbanks,12,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albany (NY),14,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albany St. (GA),13,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albertus Magnus,2798,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
