A&M-Corpus Christi,26172,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelbert,506445,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2014,"Antos, Amanda",1329735,Jr.,2013-14,-,0-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2014,"Carey, Mckenzie",1559930,Fr.,2013-14,-,-,16,1,1,2,4,8,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Carter, Allie",1403409,So.,2013-14,-,0-0,2,0,0,0,0,0,0,0,0,0,0,0,0,50,3,3.64,15,0.833,0
Adrian,4,2014,"Connelly, Sarah",1329733,Sr.,2013-14,-,0-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2014,"Dobbin, Sydney",1559932,Fr.,2013-14,-,-,20,2,6,8,8,16,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Duncan, Emily",1559924,Fr.,2013-14,-,-,18,2,2,4,6,23,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Dupuis, Kelsey",1559927,Fr.,2013-14,-,-,12,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Fitzhenry, Devyn",1403404,So.,2013-14,-,0-0,26,10,12,22,4,8,4,0,3,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Gibson, Brooke",1559922,Fr.,2013-14,-,-,10,0,0,0,0,0,0,0,0,0,7,2,0,471,16,2.04,123,0.885,1
Adrian,4,2014,"Harm, Cara",1329737,Jr.,2013-14,-,0-0,11,0,2,2,0,0,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Jones, Michelle",1450068,So.,2013-14,-,-,25,7,6,13,9,18,0,0,1,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Kibler, Abby",1403411,So.,2013-14,-,0-0,27,4,5,9,6,12,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Kusch, Kelsey",1403405,Jr.,2013-14,-,0-0,27,22,25,47,1,2,7,0,3,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Laflamme, Nichole",1403410,So.,2013-14,-,0-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2014,"Lewicki, Kristin",1559928,Fr.,2013-14,-,-,27,14,13,27,1,2,1,5,3,1,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Marks, Emily",1403412,Jr.,2013-14,-,0-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2014,"McGowan, Hannah",1329734,Jr.,2013-14,-,0-0,27,14,21,35,12,24,4,1,2,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Millar, Courtney",1329731,Jr.,2013-14,-,0-0,23,4,12,16,21,42,1,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Napoli, Becca",1329738,Jr.,2013-14,-,0-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2014,"Noles, Audrey",1403407,So.,2013-14,-,0-0,27,3,7,10,9,29,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Rasmusan, Tyana",1403406,So.,2013-14,-,0-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2014,"Robertson, Bailey",1559921,Fr.,2013-14,-,-,16,1,3,4,6,12,0,0,1,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Ryan, Kaitlyn",1403408,So.,2013-14,-,0-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2014,"Schroka, Kaylyn",1559926,Fr.,2013-14,-,-,25,7,9,16,2,4,1,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Shureb, Sarah",1559931,Fr.,2013-14,-,-,24,8,7,15,2,4,1,0,1,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Smith, Sydney",1559933,Fr.,2013-14,-,-,18,4,4,8,4,8,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Smith, Danielle",1173909,Sr.,2013-14,-,0-0,22,9,15,24,20,59,4,0,2,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Tong, Katie",1329736,Jr.,2013-14,-,0-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2014,"Turner, Lauren",1173912,Sr.,2013-14,-,0-0,27,4,17,21,11,22,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Tyll, Courtney",1559923,Fr.,2013-14,-,-,14,0,3,3,0,0,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Tzafaroglou, Lexie",1559929,Fr.,2013-14,-,-,27,3,8,11,5,10,3,0,1,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Vallee, Alix",1173915,Sr.,2013-14,-,0-0,27,4,27,31,20,51,3,0,2,0,-,-,-,-,-,0.00,-,-,-
Adrian,4,2014,"Walsh, Jade",1559925,Fr.,2013-14,-,-,21,0,0,0,0,0,0,0,0,0,12,5,1,1104,41,2.23,435,0.914,2
Adrian,4,2014,"Zachwieja, Lauren",1329732,Jr.,2013-14,-,0-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Agnes Scott,11324,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Air Force,721,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Akron,5,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ala.-Huntsville,10,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alabama,8,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alabama A&M,6,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alabama St.,7,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alas. Anchorage,11,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alas. Fairbanks,12,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albany (NY),14,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albany St. (GA),13,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albertus Magnus,2798,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albion,15,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albright,16,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alcorn,17,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alderson Broaddus,934,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alfred,18,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alfred St.,30170,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Allegheny,19,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Allen,500120,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alliance,500130,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alliant Int'l,506148,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alma,21,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alvernia,938,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alverno,28746,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
American,23,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
American (PR),1466,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
American Int'l,22,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Amherst,24,2014,"Alison Ahn,",1560466,Fr.,2013-14,-,-,25,0,2,2,4,8,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Amherst,24,2014,"Audrey Duquette,",1560467,Fr.,2013-14,-,-,25,0,1,1,2,4,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Amherst,24,2014,"Baranek, Courtney",1218544,Sr.,2013-14,-,0-0,25,5,9,14,0,0,3,0,2,0,-,-,-,-,-,0.00,-,-,-
Amherst,24,2014,"Bomstein, Caroline",1412748,So.,2013-14,-,0-0,25,1,1,2,4,8,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Amherst,24,2014,"Caitlyn Ryan,",1560468,Fr.,2013-14,-,-,25,1,13,14,5,10,1,0,0,0,-,-,-,-,-,0.00,-,-,-
Amherst,24,2014,"Camille Herzog,",1560469,Fr.,2013-14,-,-,25,0,5,5,6,12,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Amherst,24,2014,"Flom, Emily",1325731,Jr.,2013-14,-,0-0,25,6,7,13,7,14,3,0,2,0,-,-,-,-,-,0.00,-,-,-
Amherst,24,2014,"Gillard, Anne",1325733,Jr.,2013-14,-,0-0,25,2,1,3,0,0,0,0,0,0,-,-,-,-,-,0.00,-,-,-
Amherst,24,2014,"Harris, Eileen",1412747,So.,2013-14,-,0-0,25,6,9,15,7,14,0,0,1,0,-,-,-,-,-,0.00,-,-,-
Amherst,24,2014,"Henley, Kasia",1412749,So.,2013-14,-,0-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
