WIH,Adrian,4,Adrian,"javascript:showTeamPage(-100, 2008, 'WIH', 3, 4);",2008,3,2007-08,Women's Ice Hockey,III
WIH,Adrian,4,Adrian,"javascript:showTeamPage(-100, 2009, 'WIH', 3, 4);",2009,3,2008-09,Women's Ice Hockey,III
WIH,Adrian,4,Adrian,"javascript:showTeamPage(-100, 2010, 'WIH', 3, 4);",2010,3,2009-10,Women's Ice Hockey,III
WIH,Adrian,4,Adrian,"javascript:showTeamPage(-100, 2011, 'WIH', 3, 4);",2011,3,2010-11,Women's Ice Hockey,III
WIH,Adrian,4,Adrian,"javascript:showTeamPage(-100, 2012, 'WIH', 3, 4);",2012,3,2011-12,Women's Ice Hockey,III
WIH,Adrian,4,Adrian,"javascript:showTeamPage(-100, 2013, 'WIH', 3, 4);",2013,3,2012-13,Women's Ice Hockey,III
WIH,Adrian,4,Adrian,"javascript:showTeamPage(-100, 2014, 'WIH', 3, 4);",2014,3,2013-14,Women's Ice Hockey,III
WIH,Adrian,4,Adrian,"javascript:showTeamPage(-100, 2015, 'WIH', 3, 4);",2015,3,2014-15,Women's Ice Hockey,III
WIH,Adrian,4,Adrian,"javascript:showTeamPage(-100, 2016, 'WIH', 3, 4);",2016,3,2015-16,Women's Ice Hockey,III
WIH,Amherst,24,Amherst,"javascript:showTeamPage(-100, 2003, 'WIH', 3, 24);",2003,3,2002-03,Women's Ice Hockey,III
WIH,Amherst,24,Amherst,"javascript:showTeamPage(-100, 2004, 'WIH', 3, 24);",2004,3,2003-04,Women's Ice Hockey,III
WIH,Amherst,24,Amherst,"javascript:showTeamPage(-100, 2005, 'WIH', 3, 24);",2005,3,2004-05,Women's Ice Hockey,III
WIH,Amherst,24,Amherst,"javascript:showTeamPage(-100, 2006, 'WIH', 3, 24);",2006,3,2005-06,Women's Ice Hockey,III
WIH,Amherst,24,Amherst,"javascript:showTeamPage(-100, 2007, 'WIH', 3, 24);",2007,3,2006-07,Women's Ice Hockey,III
WIH,Amherst,24,Amherst,"javascript:showTeamPage(-100, 2008, 'WIH', 3, 24);",2008,3,2007-08,Women's Ice Hockey,III
WIH,Amherst,24,Amherst,"javascript:showTeamPage(-100, 2009, 'WIH', 3, 24);",2009,3,2008-09,Women's Ice Hockey,III
WIH,Amherst,24,Amherst,"javascript:showTeamPage(-100, 2010, 'WIH', 3, 24);",2010,3,2009-10,Women's Ice Hockey,III
WIH,Amherst,24,Amherst,"javascript:showTeamPage(-100, 2011, 'WIH', 3, 24);",2011,3,2010-11,Women's Ice Hockey,III
WIH,Amherst,24,Amherst,"javascript:showTeamPage(-100, 2012, 'WIH', 3, 24);",2012,3,2011-12,Women's Ice Hockey,III
WIH,Amherst,24,Amherst,"javascript:showTeamPage(-100, 2013, 'WIH', 3, 24);",2013,3,2012-13,Women's Ice Hockey,III
WIH,Amherst,24,Amherst,"javascript:showTeamPage(-100, 2014, 'WIH', 3, 24);",2014,3,2013-14,Women's Ice Hockey,III
WIH,Amherst,24,Amherst,"javascript:showTeamPage(-100, 2015, 'WIH', 3, 24);",2015,3,2014-15,Women's Ice Hockey,III
WIH,Amherst,24,Amherst,"javascript:showTeamPage(-100, 2016, 'WIH', 3, 24);",2016,3,2015-16,Women's Ice Hockey,III
WIH,Augsburg,38,Augsburg,"javascript:showTeamPage(-100, 2003, 'WIH', 3, 38);",2003,3,2002-03,Women's Ice Hockey,III
WIH,Augsburg,38,Augsburg,"javascript:showTeamPage(-100, 2004, 'WIH', 3, 38);",2004,3,2003-04,Women's Ice Hockey,III
WIH,Augsburg,38,Augsburg,"javascript:showTeamPage(-100, 2005, 'WIH', 3, 38);",2005,3,2004-05,Women's Ice Hockey,III
WIH,Augsburg,38,Augsburg,"javascript:showTeamPage(-100, 2006, 'WIH', 3, 38);",2006,3,2005-06,Women's Ice Hockey,III
