2017,Thu.,,9/22/2016,7:00 ET,Boston Pride,,,Boston Pride,3,@,(3) Boston College,boston-college,/team/boston-college/womens-hockey/,(3) Boston College,2,,,EX,Box,,
2017,Fri.,,9/23/2016,6:07 CT,(1) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(1) Wisconsin,6,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,0,,,WC,Box,,
2017,Fri.,,9/23/2016,7:00 ET,Cambridge Rivulettes,,,Cambridge Rivulettes,1,@,(3) Boston College,boston-college,/team/boston-college/womens-hockey/,(3) Boston College,7,,,EX,Box,,
2017,Fri.,,9/23/2016,6:00 ET,Concordia (QC),,,Concordia (QC),3,@,(5) Clarkson,clarkson,/team/clarkson/womens-hockey/,(5) Clarkson,2,,,EX,Box,,
2017,Fri.,,9/23/2016,6:05 ET,Guelph,,,Guelph,1,@,RIT,rit,/team/rit/womens-hockey/,RIT,2,,,EX,Box,,
2017,Fri.,,9/23/2016,7:00 ET,Toronto Junior Aeros,,,Toronto Junior Aeros,0,@,Robert Morris,robert-morris,/team/robert-morris/womens-hockey/,Robert Morris,2,,,EX,Box,,
2017,Fri.,,9/23/2016,7:00 ET,(9) Northeastern,northeastern,/team/northeastern/womens-hockey/,(9) Northeastern,3,@,Toronto,,,Toronto,0,,,EX,,,
2017,Fri.,,9/23/2016,6:07 CT,Minnesota Whitecaps,,,Minnesota Whitecaps,4,@,(2) Minnesota,minnesota,/team/minnesota/womens-hockey/,(2) Minnesota,5,,,EX,Box,,
2017,Fri.,,9/23/2016,7:00 ET,Whitby Wolves,,,Whitby Wolves,0,@,New Hampshire,new-hampshire,/team/new-hampshire/womens-hockey/,New Hampshire,2,,,EX,Box,,
2017,Sat.,,9/24/2016,3:07 CT,(1) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(1) Wisconsin,4,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,2,,,WC,Box,,
2017,Sat.,,9/24/2016,4:00 ET,Rensselaer,rensselaer,/team/rensselaer/womens-hockey/,Rensselaer,3,@,Maine,maine,/team/maine/womens-hockey/,Maine,1,,,NC,Box,,
2017,Sat.,,9/24/2016,3:00 ET,Whitby Wolves,,,Whitby Wolves,0,@,(10) Boston University,boston-university,/team/boston-university/womens-hockey/,(10) Boston University,6,,,EX,Box,,
2017,Sat.,,9/24/2016,7:00 ET,Cambridge Rivulettes,,,Cambridge Rivulettes,0,@,Merrimack,merrimack,/team/merrimack/womens-hockey/,Merrimack,7,,,EX,Box,,
2017,Sat.,,9/24/2016,6:00 ET,Toronto Jr. Aeros,,,Toronto Jr. Aeros,3,@,Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,Mercyhurst,7,,,EX,Box,,
2017,Sat.,,9/24/2016,2:00 ET,Toronto Leaside,,,Toronto Leaside,1,@,Providence,providence,/team/providence/womens-hockey/,Providence,8,,,EX,Box,,
2017,Sat.,,9/24/2016,4:00 ET,Guelph,,,Guelph,1,@,Penn State,penn-state,/team/penn-state/womens-hockey/,Penn State,4,,,EX,Box,,
2017,Sat.,,9/24/2016,12:00 ET,McGill,,,McGill,3,@,St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,St. Lawrence,0,,,EX,Box,,
2017,Sat.,,9/24/2016,7:00 ET,Montr̩al,,,Montr̩al,3,@,Syracuse,syracuse,/team/syracuse/womens-hockey/,Syracuse,2,OT,,EX,Box,,
2017,Sat.,,9/24/2016,3:00 ET,Concordia (QC),,,Concordia (QC),5,@,Union,union,/team/union/womens-hockey/,Union,1,,,EX,Box,,
2017,Sat.,,9/24/2016,4:07 CT,Minnesota Whitecaps,,,Minnesota Whitecaps,1,@,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,Minnesota-Duluth,4,,,EX,Box,,
2017,Sun.,,9/25/2016,3:00 ET,Providence,providence,/team/providence/womens-hockey/,Providence,2,@,(10) Boston University,boston-university,/team/boston-university/womens-hockey/,(10) Boston University,5,,,HE,Box,,
2017,Sun.,,9/25/2016,2:00 ET,Rensselaer,rensselaer,/team/rensselaer/womens-hockey/,Rensselaer,0,@,Maine,maine,/team/maine/womens-hockey/,Maine,2,,,NC,Box,,
2017,Sun.,,9/25/2016,3:00 ET,Toronto Junior Aeros,,,Toronto Junior Aeros,2,@,(8) Colgate,colgate,/team/colgate/womens-hockey/,(8) Colgate,11,,,EX,Box,,
2017,Sun.,,9/25/2016,3:00 ET,Guelph,,,Guelph,1,@,(4) Quinnipiac,quinnipiac,/team/quinnipiac/womens-hockey/,(4) Quinnipiac,6,,,EX,Box,,
2017,Sun.,,9/25/2016,2:00 ET,McGill,,,McGill,3,@,Vermont,vermont,/team/vermont/womens-hockey/,Vermont,2,OT,,EX,Box,,
2017,Fri.,,9/30/2016,6:00 ET,Penn State,penn-state,/team/penn-state/womens-hockey/,Penn State,2,@,(5) Clarkson,clarkson,/team/clarkson/womens-hockey/,(5) Clarkson,4,,,NC,Box,,
2017,Fri.,,9/30/2016,7:00 ET,(6) North Dakota,north-dakota,/team/north-dakota/womens-hockey/,(6) North Dakota,3,@,Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,Mercyhurst,1,,,NC,Box,,
2017,Fri.,,9/30/2016,7:07 CT,RIT,rit,/team/rit/womens-hockey/,RIT,1,@,Minnesota State,minnesota-state,/team/minnesota-state/womens-hockey/,Minnesota State,2,OT,,NC,Box,,
