2000,Fri.,,10/1/1999,8:00 MT,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,Minnesota-Duluth,5,@,Oval Extreme,,,Oval Extreme,6,,,EX,,,
2000,Sat.,,10/2/1999,7:00 ET,Guelph,,,Guelph,3,@,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,1,,,EX,,,
2000,Sat.,,10/2/1999,2:00 MT,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,Minnesota-Duluth,1,@,Oval Extreme,,,Oval Extreme,3,,,EX,,,
2000,Fri.,,10/8/1999,7:05 CT,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,Minnesota-Duluth,8,@,Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,Wisconsin,1,,,WC,Box,,
2000,Fri.,,10/8/1999,7:00 ET,Northeastern,northeastern,/team/northeastern/womens-hockey/,Northeastern,6,@,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,0,,,NC,Box,,
2000,Sat.,,10/9/1999,7:05 CT,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,Minnesota-Duluth,4,@,Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,Wisconsin,2,,,WC,Box,,
2000,Sat.,,10/9/1999,7:00 ET,Northeastern,northeastern,/team/northeastern/womens-hockey/,Northeastern,7,@,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,2,,,NC,Box,,
2000,Fri.,,10/15/1999,7:00 ET,Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,Wisconsin,2,@,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,1,,,WC,Box,,
2000,Fri.,,10/15/1999,7:05 CT,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,1,@,Minnesota,minnesota,/team/minnesota/womens-hockey/,Minnesota,10,,,WC,Box,,
2000,Fri.,,10/15/1999,7:00 ET,Niagara,niagara,/team/niagara/womens-hockey/,Niagara,1,@,Findlay,findlay,/team/findlay/womens-hockey/,Findlay,1,OT,,NC,Box,,
