2013,Sat.,,9/22/2012,3:00 ET,Stoney Creek,,,Stoney Creek,1,@,(10) Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,(10) Mercyhurst,10,,,EX,Box,,
2013,Sun.,,9/23/2012,1:00 ET,Etobicoke,,,Etobicoke,0,@,Colgate,colgate,/team/colgate/womens-hockey/,Colgate,8,,,EX,Box,,
2013,Sun.,,9/23/2012,2:00 ET,Oakville,,,Oakville,1,@,RIT,rit,/team/rit/womens-hockey/,RIT,6,,,EX,Box,,
2013,Fri.,,9/28/2012,7:00 ET,(10) Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,(10) Mercyhurst,6,@,RIT,rit,/team/rit/womens-hockey/,RIT,2,,,CH,Box,,
2013,Fri.,,9/28/2012,7:05 CT,(2) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(2) Wisconsin,2,@,Minnesota State,minnesota-state,/team/minnesota-state/womens-hockey/,Minnesota State,2,OT,"Wisconsin wins shootout, 3-2",WC,Box,,
2013,Fri.,,9/28/2012,7:05 ET,Lindenwood,lindenwood,/team/lindenwood/womens-hockey/,Lindenwood,0,@,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,4,,,NC,Box,,
2013,Fri.,,9/28/2012,7:05 CT,Colgate,colgate,/team/colgate/womens-hockey/,Colgate,0,@,(1) Minnesota,minnesota,/team/minnesota/womens-hockey/,(1) Minnesota,7,,,NC,Box,Recap,
2013,Fri.,,9/28/2012,7:35 ET,Guelph,,,Guelph,0,@,Robert Morris,robert-morris,/team/robert-morris/womens-hockey/,Robert Morris,1,,,EX,Box,,
2013,Fri.,,9/28/2012,7:05 CT,Minn Whitecaps,,,Minn Whitecaps,3,@,(8) Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,(8) Minnesota-Duluth,5,,,EX,Box,,
2013,Sat.,,9/29/2012,2:00 ET,(10) Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,(10) Mercyhurst,7,@,RIT,rit,/team/rit/womens-hockey/,RIT,0,,,CH,Box,,
2013,Sat.,,9/29/2012,3:05 CT,(2) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(2) Wisconsin,3,@,Minnesota State,minnesota-state,/team/minnesota-state/womens-hockey/,Minnesota State,2,,,WC,Box,,
2013,Sat.,,9/29/2012,4:05 ET,Lindenwood,lindenwood,/team/lindenwood/womens-hockey/,Lindenwood,2,@,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,7,,,NC,Box,,
2013,Sat.,,9/29/2012,4:00 ET,Connecticut,connecticut,/team/connecticut/womens-hockey/,Connecticut,2,@,Union,union,/team/union/womens-hockey/,Union,3,,,NC,Box,,
2013,Sat.,,9/29/2012,4:05 CT,Colgate,colgate,/team/colgate/womens-hockey/,Colgate,0,@,(1) Minnesota,minnesota,/team/minnesota/womens-hockey/,(1) Minnesota,11,,,NC,Box,Recap,
2013,Sat.,,9/29/2012,4:00 ET,Ottawa Senators,,,Ottawa Senators,0,@,Clarkson,clarkson,/team/clarkson/womens-hockey/,Clarkson,14,,,EX,Box,,
2013,Sat.,,9/29/2012,7:00 ET,McGill,,,McGill,2,@,Providence,providence,/team/providence/womens-hockey/,Providence,3,,,EX,Box,,
2013,Sat.,,9/29/2012,2:00 ET,Cambridge Fury,,,Cambridge Fury,0,@,Quinnipiac,quinnipiac,/team/quinnipiac/womens-hockey/,Quinnipiac,7,,,EX,Box,Recap,
2013,Sat.,,9/29/2012,7:35 ET,Guelph,,,Guelph,2,@,Robert Morris,robert-morris,/team/robert-morris/womens-hockey/,Robert Morris,7,,,EX,Box,,
2013,Sat.,,9/29/2012,3:05 CT,Minn Whitecaps,,,Minn Whitecaps,2,@,(8) Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,(8) Minnesota-Duluth,5,,,EX,Box,,
2013,Sat.,,9/29/2012,3:00 ET,Dalhousie,,,Dalhousie,1,@,New Hampshire,new-hampshire,/team/new-hampshire/womens-hockey/,New Hampshire,5,,,EX,Box,,
2013,Sun.,,9/30/2012,3:00 ET,McGill,,,McGill,1,@,(6) Boston University,boston-university,/team/boston-university/womens-hockey/,(6) Boston University,4,,,EX,Box,,
2013,Sun.,,9/30/2012,3:00 ET,Dalhousie,,,Dalhousie,0,@,Maine,maine,/team/maine/womens-hockey/,Maine,4,,,EX,Box,,
2013,Sun.,,9/30/2012,2:00 ET,Boston Blades,,,Boston Blades,6,@,(9) Northeastern,northeastern,/team/northeastern/womens-hockey/,(9) Northeastern,4,,,EX,Box,,
2013,Sun.,,9/30/2012,2:00 ET,Univ. of Montreal,,,Univ. of Montreal,2,@,Vermont,vermont,/team/vermont/womens-hockey/,Vermont,1,,,EX,Box,,
2013,Wed.,,10/3/2012,5:00 ET,McGill,,,McGill,4,@,(7) St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,(7) St. Lawrence,5,OT,,EX,Box,,
2013,Fri.,,10/5/2012,7:00 ET,(6) Boston University,boston-university,/team/boston-university/womens-hockey/,(6) Boston University,4,@,(3) Boston College,boston-college,/team/boston-college/womens-hockey/,(3) Boston College,2,,,HE,Box,,
