2015,Sat.,,9/20/2014,2:00 ET,China National Tm,,,China National Tm,0,@,(10) Quinnipiac,quinnipiac,/team/quinnipiac/womens-hockey/,(10) Quinnipiac,8,,,EX,Box,,
2015,Sat.,,9/20/2014,7:00 ET,Bluewater Jr Hawks,,,Bluewater Jr Hawks,2,@,Robert Morris,robert-morris,/team/robert-morris/womens-hockey/,Robert Morris,10,,,EX,Box,,
2015,Wed.,,9/24/2014,5:00 ET,McGill,,,McGill,7,@,St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,St. Lawrence,4,,,EX,Box,,
2015,Fri.,,9/26/2014,7:00 CT,(2) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(2) Wisconsin,5,@,Lindenwood,lindenwood,/team/lindenwood/womens-hockey/,Lindenwood,1,,,NC,Box,,
2015,Fri.,,9/26/2014,7:00 ET,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,5,@,Robert Morris,robert-morris,/team/robert-morris/womens-hockey/,Robert Morris,2,,,NC,Box,,
2015,Fri.,,9/26/2014,7:00 ET,(10) Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,(10) Minnesota-Duluth,4,@,Connecticut,connecticut,/team/connecticut/womens-hockey/,Connecticut,4,OT,,NC,Box,,
2015,Fri.,,9/26/2014,7:00 ET,Queen's,,,Queen's,1,@,(3) Boston College,boston-college,/team/boston-college/womens-hockey/,(3) Boston College,10,,,EX,Box,,
2015,Fri.,,9/26/2014,8:00 ET,Western Ontario,,,Western Ontario,2,@,Penn State,penn-state,/team/penn-state/womens-hockey/,Penn State,5,,,EX,Box,,
2015,Fri.,,9/26/2014,7:30 ET,Ottawa Jr Senators,,,Ottawa Jr Senators,0,@,Rensselaer,rensselaer,/team/rensselaer/womens-hockey/,Rensselaer,2,,,EX,Box,,
2015,Fri.,,9/26/2014,7:00 CT,Toronto Jr. Aeros,,,Toronto Jr. Aeros,0,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,3,,,EX,Box,,
