2012,Sat.,,9/17/2011,4:00 ET,Wilfrid Laurier,,,Wilfrid Laurier,2,@,(7) Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,(7) Mercyhurst,10,,,EX,Box,,
2012,Fri.,,9/23/2011,7:00 ET,Sacred Heart,sacred-heart,/team/sacred-heart/womens-hockey/,Sacred Heart,0,@,Maine,maine,/team/maine/womens-hockey/,Maine,6,,,NC,Box,,
2012,Fri.,,9/23/2011,7:05 CT,Lindenwood,lindenwood,/team/lindenwood/womens-hockey/,Lindenwood,0,@,(1) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(1) Wisconsin,11,,,NC,Box,Recap,
2012,Fri.,,9/23/2011,7:05 CT,Thunder Bay,,,Thunder Bay,3,@,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,10,,,EX,Box,,
2012,Fri.,,9/23/2011,7:00 ET,Durham West,,,Durham West,2,@,Niagara,niagara,/team/niagara/womens-hockey/,Niagara,4,,,EX,Box,,
2012,Fri.,,9/23/2011,7:00 ET,Ottawa (PWHL),,,Ottawa (PWHL),0,@,Northeastern,northeastern,/team/northeastern/womens-hockey/,Northeastern,6,,,EX,Box,,
2012,Fri.,,9/23/2011,7:05 ET,Wilfrid Laurier,,,Wilfrid Laurier,1,@,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,3,,,EX,Box,,
2012,Fri.,,9/23/2011,7:05 ET,Penn State,,,Penn State,0,@,Robert Morris,robert-morris,/team/robert-morris/womens-hockey/,Robert Morris,12,,,EX,Box,,
2012,Fri.,,9/23/2011,7:00 ET,Toronto,,,Toronto,2,@,Rensselaer,rensselaer,/team/rensselaer/womens-hockey/,Rensselaer,3,,,EX,Box,,
2012,Fri.,,9/23/2011,7:00 ET,McGill,,,McGill,2,@,Connecticut,connecticut,/team/connecticut/womens-hockey/,Connecticut,2,OT,,EX,Box,,
2012,Fri.,,9/23/2011,7:05 CT,Manitoba,,,Manitoba,0,@,(7) North Dakota,north-dakota,/team/north-dakota/womens-hockey/,(7) North Dakota,11,,,EX,Box,,
2012,Sat.,,9/24/2011,3:00 ET,Sacred Heart,sacred-heart,/team/sacred-heart/womens-hockey/,Sacred Heart,1,@,Maine,maine,/team/maine/womens-hockey/,Maine,8,,,NC,Box,,
2012,Sat.,,9/24/2011,3:00 ET,Ottawa (PWHL),,,Ottawa (PWHL),1,@,(2) Boston University,boston-university,/team/boston-university/womens-hockey/,(2) Boston University,3,,,EX,Box,,
2012,Sat.,,9/24/2011,4:00 ET,Whitby,,,Whitby,0,@,Clarkson,clarkson,/team/clarkson/womens-hockey/,Clarkson,6,,,EX,Box,,
2012,Sat.,,9/24/2011,2:00 ET,Toronto Jr. Aeros,,,Toronto Jr. Aeros,8,@,Colgate,colgate,/team/colgate/womens-hockey/,Colgate,4,,,EX,Box,,
2012,Sat.,,9/24/2011,4:00 ET,Stoney Creek,,,Stoney Creek,0,@,(8) Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,(8) Mercyhurst,6,,,EX,Box,,
2012,Sat.,,9/24/2011,2:00 ET,London Devilettes,,,London Devilettes,0,@,Niagara,niagara,/team/niagara/womens-hockey/,Niagara,3,,,EX,,,
2012,Sat.,,9/24/2011,7:00 ET,McGill,,,McGill,3,@,(10) Providence,providence,/team/providence/womens-hockey/,(10) Providence,5,,,EX,Box,,
2012,Sat.,,9/24/2011,7:00 ET,Durham JrLightning,,,Durham JrLightning,0,@,(9) Quinnipiac,quinnipiac,/team/quinnipiac/womens-hockey/,(9) Quinnipiac,7,,,EX,Box,Recap,
2012,Sat.,,9/24/2011,6:05 ET,Waterloo,,,Waterloo,1,@,Robert Morris,robert-morris,/team/robert-morris/womens-hockey/,Robert Morris,4,,,EX,Box,,
2012,Sat.,,9/24/2011,2:05 CT,Manitoba,,,Manitoba,0,@,(7) North Dakota,north-dakota,/team/north-dakota/womens-hockey/,(7) North Dakota,10,,,EX,Box,,
2012,Sat.,,9/24/2011,2:00 ET,Ontario Hockey Acd,,,Ontario Hockey Acd,1,@,New Hampshire,new-hampshire,/team/new-hampshire/womens-hockey/,New Hampshire,6,,,EX,Box,,
2012,Sun.,,9/25/2011,2:05 CT,Lindenwood,lindenwood,/team/lindenwood/womens-hockey/,Lindenwood,0,@,(1) Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,(1) Wisconsin,13,,,NC,Box,,
2012,Sun.,,9/25/2011,3:00 ET,McGill,,,McGill,1,vs.,(5) Boston College,boston-college,/team/boston-college/womens-hockey/,(5) Boston College,5,,,EX,Box,,
2012,Sun.,,9/25/2011,12:00 ET,Toronto Aeros,,,Toronto Aeros,1,@,(8) Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,(8) Mercyhurst,5,,,EX,Box,,
2012,Fri.,,9/30/2011,7:05 CT,(10) Providence,providence,/team/providence/womens-hockey/,(10) Providence,0,@,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,0,OT,,NC,Box,,
2012,Fri.,,9/30/2011,7:00 ET,(7) North Dakota,north-dakota,/team/north-dakota/womens-hockey/,(7) North Dakota,1,@,(2) Boston University,boston-university,/team/boston-university/womens-hockey/,(2) Boston University,4,,,NC,Box,,
2012,Fri.,,9/30/2011,7:00 ET,(9) Quinnipiac,quinnipiac,/team/quinnipiac/womens-hockey/,(9) Quinnipiac,0,@,(8) Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,(8) Mercyhurst,4,,,NC,Box,,
2012,Fri.,,9/30/2011,7:05 CT,Lindenwood,lindenwood,/team/lindenwood/womens-hockey/,Lindenwood,3,@,Minnesota State,minnesota-state,/team/minnesota-state/womens-hockey/,Minnesota State,4,,,NC,Box,,
2012,Fri.,,9/30/2011,7:00 ET,New Hampshire,new-hampshire,/team/new-hampshire/womens-hockey/,New Hampshire,6,@,Niagara,niagara,/team/niagara/womens-hockey/,Niagara,4,,,NC,Box,,
2012,Fri.,,9/30/2011,7:00 ET,Rensselaer,rensselaer,/team/rensselaer/womens-hockey/,Rensselaer,3,@,Connecticut,connecticut,/team/connecticut/womens-hockey/,Connecticut,3,OT,,NC,Box,,
2012,Fri.,,9/30/2011,3:00 ET,Clarkson,clarkson,/team/clarkson/womens-hockey/,Clarkson,3,@,Vermont,vermont,/team/vermont/womens-hockey/,Vermont,3,OT,,NC,Box,,
2012,Fri.,,9/30/2011,4:05 CT,Syracuse,syracuse,/team/syracuse/womens-hockey/,Syracuse,2,vs.,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,1,,East/West Showcase,NC,Box,Recap,
2012,Fri.,,9/30/2011,7:05 CT,Union,union,/team/union/womens-hockey/,Union,1,@,(4) Minnesota,minnesota,/team/minnesota/womens-hockey/,(4) Minnesota,6,,East/West Showcase,NC,Box,Recap,
2012,Fri.,,9/30/2011,7:00 ET,Queens,,,Queens,3,@,Colgate,colgate,/team/colgate/womens-hockey/,Colgate,4,,,EX,Box,,
2012,Fri.,,9/30/2011,7:00 ET,McGill,,,McGill,2,@,St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,St. Lawrence,1,,,EX,Box,,
2012,Fri.,,9/30/2011,7:05 CT,Minn Whitecaps,,,Minn Whitecaps,1,@,(6) Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,(6) Minnesota-Duluth,2,OT,,EX,Box,,
2012,Sat.,,10/1/2011,4:05 CT,(10) Providence,providence,/team/providence/womens-hockey/,(10) Providence,1,@,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,3,,,NC,Box,,
2012,Sat.,,10/1/2011,3:00 ET,(7) North Dakota,north-dakota,/team/north-dakota/womens-hockey/,(7) North Dakota,5,@,(2) Boston University,boston-university,/team/boston-university/womens-hockey/,(2) Boston University,1,,,NC,Box,,
