2003,Sat.,,9/28/2002,4:00 ET,Windsor,,,Windsor,4,@,Findlay,findlay,/team/findlay/womens-hockey/,Findlay,9,,,EX,Box,Recap,
2003,Sun.,,9/29/2002,2:00 ET,Windsor,,,Windsor,1,@,Wayne State,wayne-state,/team/wayne-state/womens-hockey/,Wayne State,6,,,EX,Box,Recap,
2003,Fri.,,10/4/2002,7:00 ET,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,0,@,Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,Mercyhurst,1,,,NC,Box,Recap,
2003,Fri.,,10/4/2002,7:05 CT,Toronto Jr Aeros,,,Toronto Jr Aeros,0,@,Minnesota,minnesota,/team/minnesota/womens-hockey/,Minnesota,10,,,EX,Box,Recap,
2003,Sat.,,10/5/2002,7:30 ET,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,1,@,Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,Mercyhurst,2,,,NC,Box,Recap,
2003,Sat.,,10/5/2002,7:05 CT,Toronto Jr. Aeros,,,Toronto Jr. Aeros,1,@,MSU-Mankato,msu-mankato,/team/msu-mankato/womens-hockey/,MSU-Mankato,6,,,EX,Box,Recap,
2003,Sat.,,10/5/2002,2:00 ET,London Jr. Stang,,,London Jr. Stang,2,@,Northeastern,northeastern,/team/northeastern/womens-hockey/,Northeastern,4,,,EX,,,
2003,Sat.,,10/5/2002,1:05 ET,Toronto,,,Toronto,0,@,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,4,,,EX,Box,,
2003,Sun.,,10/6/2002,2:00 ET,London Jr. Stang,,,London Jr. Stang,2,@,Providence,providence,/team/providence/womens-hockey/,Providence,6,,,EX,Box,Recap,
2003,Sun.,,10/6/2002,12:35 CT,Toronto Jr. Aeors,,,Toronto Jr. Aeors,2,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,4,,,EX,Box,Recap,
2003,Sun.,,10/6/2002,2:00 ET,Assabet,,,Assabet,2,@,New Hampshire,new-hampshire,/team/new-hampshire/womens-hockey/,New Hampshire,3,,,EX,Box,,
2003,Fri.,,10/11/2002,7:05 CT,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,6,@,MSU-Mankato,msu-mankato,/team/msu-mankato/womens-hockey/,MSU-Mankato,1,,,WC,Box,,
2003,Fri.,,10/11/2002,7:00 ET,Vermont,vermont,/team/vermont/womens-hockey/,Vermont,0,@,New Hampshire,new-hampshire,/team/new-hampshire/womens-hockey/,New Hampshire,4,,,NC,Box,,
2003,Fri.,,10/11/2002,7:00 ET,Guelph,,,Guelph,1,@,Wayne State,wayne-state,/team/wayne-state/womens-hockey/,Wayne State,6,,,EX,Box,,
2003,Sat.,,10/12/2002,7:05 CT,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,3,@,MSU-Mankato,msu-mankato,/team/msu-mankato/womens-hockey/,MSU-Mankato,1,,,WC,Box,Recap,
2003,Sat.,,10/12/2002,7:05 CT,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,2,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,1,,,WC,Box,Recap,
2003,Sat.,,10/12/2002,2:00 ET,Minnesota,minnesota,/team/minnesota/womens-hockey/,Minnesota,8,@,Findlay,findlay,/team/findlay/womens-hockey/,Findlay,1,,,NC,Box,,
2003,Sat.,,10/12/2002,2:00 ET,Connecticut,connecticut,/team/connecticut/womens-hockey/,Connecticut,0,@,Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,Mercyhurst,2,,,NC,Box,Recap,
2003,Sat.,,10/12/2002,2:00 ET,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,Minnesota-Duluth,6,@,Providence,providence,/team/providence/womens-hockey/,Providence,4,,,NC,Box,Recap,
2003,Sat.,,10/12/2002,2:35 CT,Northeastern,northeastern,/team/northeastern/womens-hockey/,Northeastern,2,@,Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,Wisconsin,4,,,NC,Box,Recap,
2003,Sat.,,10/12/2002,2:00 CT,North Dakota,north-dakota,/team/north-dakota/womens-hockey/,North Dakota,3,@,Manitoba,,,Manitoba,2,,,EX,,,
2003,Sat.,,10/12/2002,2:00 ET,Guelph,,,Guelph,2,@,Wayne State,wayne-state,/team/wayne-state/womens-hockey/,Wayne State,2,OT,,EX,Box,,
2003,Sun.,,10/13/2002,2:05 CT,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,2,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,4,,,WC,Box,Recap,
2003,Sun.,,10/13/2002,2:00 ET,Minnesota,minnesota,/team/minnesota/womens-hockey/,Minnesota,7,@,Findlay,findlay,/team/findlay/womens-hockey/,Findlay,2,,,NC,Box,,
2003,Sun.,,10/13/2002,1:00 ET,Connecticut,connecticut,/team/connecticut/womens-hockey/,Connecticut,2,@,Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,Mercyhurst,4,,,NC,Box,Recap,
2003,Sun.,,10/13/2002,2:00 ET,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,Minnesota-Duluth,3,@,Providence,providence,/team/providence/womens-hockey/,Providence,1,,,NC,Box,Recap,
2003,Sun.,,10/13/2002,2:35 CT,Northeastern,northeastern,/team/northeastern/womens-hockey/,Northeastern,1,@,Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,Wisconsin,2,,,NC,Box,Recap,
2003,Sun.,,10/13/2002,2:00 ET,Conn. Polar Bears,,,Conn. Polar Bears,,@,Boston College,boston-college,/team/boston-college/womens-hockey/,Boston College,,,,EX,,,
2003,Sun.,,10/13/2002,2:00 CT,North Dakota,north-dakota,/team/north-dakota/womens-hockey/,North Dakota,1,@,Manitoba,,,Manitoba,5,,,EX,,,
