2001,Fri.,,10/6/2000,7:00 CT,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,4,@,Manitoba,,,Manitoba,3,OT,,EX,,,
2001,Fri.,,10/6/2000,7:05 CT,Regina,,,Regina,1,@,MSU-Mankato,msu-mankato,/team/msu-mankato/womens-hockey/,MSU-Mankato,2,,,EX,Box,,
2001,Sat.,,10/7/2000,2:05 ET,Toronto,,,Toronto,0,@,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,3,,,EX,Box,,
2001,Sat.,,10/7/2000,3:05 CT,Regina,,,Regina,6,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,3,,,EX,Box,,
2001,Thu.,,10/12/2000,7:00 ET,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,5,@,Boston College,boston-college,/team/boston-college/womens-hockey/,Boston College,6,,,NC,Box,,
2001,Fri.,,10/13/2000,7:05 CT,Wayne State,wayne-state,/team/wayne-state/womens-hockey/,Wayne State,1,@,MSU-Mankato,msu-mankato,/team/msu-mankato/womens-hockey/,MSU-Mankato,0,OT,,NC,Box,,
2001,Fri.,,10/13/2000,7:05 CT,St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,St. Lawrence,0,@,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,Minnesota-Duluth,7,,,NC,Box,,
2001,Sat.,,10/14/2000,3:05 CT,Minnesota,minnesota,/team/minnesota/womens-hockey/,Minnesota,4,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,1,,,WC,Box,Recap,
2001,Sat.,,10/14/2000,7:05 CT,Wayne State,wayne-state,/team/wayne-state/womens-hockey/,Wayne State,2,@,MSU-Mankato,msu-mankato,/team/msu-mankato/womens-hockey/,MSU-Mankato,3,,,NC,Box,,
2001,Sat.,,10/14/2000,2:00 ET,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,1,@,Maine,maine,/team/maine/womens-hockey/,Maine,4,,,NC,Box,,
2001,Sat.,,10/14/2000,7:05 CT,St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,St. Lawrence,3,@,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,Minnesota-Duluth,4,,,NC,Box,,
2001,Sat.,,10/14/2000,,Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,Mercyhurst,3,@,Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,Wisconsin,5,,,NC,Box,Recap,
2001,Sun.,,10/15/2000,3:05 CT,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,4,@,Minnesota,minnesota,/team/minnesota/womens-hockey/,Minnesota,5,,,WC,Box,Recap,
2001,Sun.,,10/15/2000,2:00 ET,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,2,@,Maine,maine,/team/maine/womens-hockey/,Maine,5,,,NC,Box,,
2001,Sun.,,10/15/2000,2:05 ET,Findlay,findlay,/team/findlay/womens-hockey/,Findlay,1,@,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,4,,,NC,Box,Recap,
2001,Sun.,,10/15/2000,,Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,Mercyhurst,0,@,Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,Wisconsin,2,,,NC,Box,Recap,
2001,Sun.,,10/15/2000,2:00 ET,Conn. Clippers,,,Conn. Clippers,5,@,Connecticut,connecticut,/team/connecticut/womens-hockey/,Connecticut,3,,,EX,Box,,
2001,Fri.,,10/20/2000,4:05 CT,MSU-Mankato,msu-mankato,/team/msu-mankato/womens-hockey/,MSU-Mankato,1,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,5,,,WC,Box,,
2001,Fri.,,10/20/2000,7:05 CT,Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,Wisconsin,4,@,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,Minnesota-Duluth,2,,,WC,Box,Recap,
2001,Fri.,,10/20/2000,3:05 CT,Wayne State,wayne-state,/team/wayne-state/womens-hockey/,Wayne State,3,@,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,5,,,NC,Box,,
2001,Fri.,,10/20/2000,7:00 ET,Findlay,findlay,/team/findlay/womens-hockey/,Findlay,1,@,Niagara,niagara,/team/niagara/womens-hockey/,Niagara,2,,,NC,Box,,
2001,Fri.,,10/20/2000,7:00 ET,Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,Mercyhurst,2,@,St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,St. Lawrence,2,OT,,NC,Box,,
2001,Sat.,,10/21/2000,3:05 CT,MSU-Mankato,msu-mankato,/team/msu-mankato/womens-hockey/,MSU-Mankato,1,@,St. Cloud State,st-cloud-state,/team/st-cloud-state/womens-hockey/,St. Cloud State,6,,,WC,Box,Recap,
2001,Sat.,,10/21/2000,7:05 CT,Wisconsin,wisconsin,/team/wisconsin/womens-hockey/,Wisconsin,3,@,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/womens-hockey/,Minnesota-Duluth,7,,,WC,Box,Recap,
2001,Sat.,,10/21/2000,2:05 CT,Ohio State,ohio-state,/team/ohio-state/womens-hockey/,Ohio State,2,@,Minnesota,minnesota,/team/minnesota/womens-hockey/,Minnesota,6,,,WC,Box,Recap,
2001,Sat.,,10/21/2000,7:05 CT,Wayne State,wayne-state,/team/wayne-state/womens-hockey/,Wayne State,2,@,Bemidji State,bemidji-state,/team/bemidji-state/womens-hockey/,Bemidji State,0,,,NC,Box,,
2001,Sat.,,10/21/2000,3:00 ET,Findlay,findlay,/team/findlay/womens-hockey/,Findlay,2,@,Niagara,niagara,/team/niagara/womens-hockey/,Niagara,4,,,NC,Box,,
2001,Sat.,,10/21/2000,2:00 ET,Mercyhurst,mercyhurst,/team/mercyhurst/womens-hockey/,Mercyhurst,2,@,St. Lawrence,st-lawrence,/team/st-lawrence/womens-hockey/,St. Lawrence,4,,,NC,Box,,
